Result of replaying M5.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
216,"instance_129",1,Yes,"8,517.00","17.00","197.00","31.00","1,728.00","0.72","0.71","59.00","0.74","31.00","3,700.00",[L/M]A|[M-REAL]C|[M-REAL]X|[L/M]Z|[M-REAL]P|[L]K|[L/M]S|[L]Z|[L/M]E|[L]M|[L/M]G|[M-REAL]I|[L/M]AE|[L]D|[L]C|[L/M]R|[L/M]L|[L/M]AF|[L/M]Q|[L/M]N|[L/M]O|[M-REAL]M|[L/M]AB|[L/M]AA|[L/M]T|[L]X|[L/M]V|[L]F|[L/M]AD|[L]P|[L/M]U|[M-REAL]Z|[L/M]AC|[L/M]H|[M-REAL]F|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[M-REAL]D|[L/M]B
217,"instance_301",1,Yes,"17,921.00","17.00","488.00","31.00","3,450.00","0.72","0.71","59.00","0.74","31.00","7,504.00",[L/M]A|[L]AF|[L]AE|[L/M]C|[L]W|[L/M]X|[M-REAL]AE|[M-REAL]AF|[L/M]P|[L]U|[L/M]E|[L/M]Z|[L]Z|[L/M]S|[L/M]G|[L/M]R|[L]M|[L/M]AC|[L/M]K|[M-REAL]L|[L/M]O|[L/M]Q|[L/M]AA|[L/M]H|[L/M]T|[M-REAL]V|[M-REAL]U|[M-REAL]N|[M-REAL]M|[L/M]F|[L]L|[L/M]AD|[M-REAL]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L]N|[L/M]Y|[L/M]D|[L/M]B
218,"instance_481",1,Yes,"14,528.00","13.00","484.00","35.00","2,731.00","0.84","0.79","63.00","0.77","35.00","6,391.00",[L/M]A|[L/M]C|[L/M]E|[L]AF|[L/M]X|[M-REAL]P|[L/M]S|[L/M]G|[L/M]J|[L/M]R|[L/M]AE|[M-REAL]AF|[M-REAL]L|[L]AA|[L/M]O|[L/M]Z|[L]P|[L]L|[L/M]N|[L/M]Q|[L/M]M|[L/M]H|[L]AA|[L/M]AC|[L/M]T|[L]Z|[L/M]AA|[L]AD|[L/M]F|[L/M]AD|[L/M]V|[L/M]Z|[L]AC|[L/M]U|[L/M]AB|[M-REAL]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
219,"instance_484",1,Yes,"9,493.00","17.00","298.00","31.00","1,980.00","0.72","0.71","59.00","0.74","31.00","4,328.00",[M-REAL]A|[L]R|[L]Y|[L]AD|[L/M]C|[L/M]P|[M-REAL]R|[L/M]X|[L/M]E|[L/M]AE|[L]A|[L/M]S|[L/M]G|[L]U|[L]W|[L/M]Z|[M-REAL]L|[L]D|[L/M]N|[L/M]O|[L/M]AC|[L/M]K|[L/M]Q|[L/M]M|[L/M]AA|[M-REAL]AD|[L/M]H|[L]L|[L/M]T|[M-REAL]V|[M-REAL]U|[L/M]Z|[L/M]F|[L/M]AF|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[M-REAL]D|[L/M]B
220,"instance_453",1,Yes,"1,089.00","9.00","26.00","35.00","246.00","0.86","0.86","63.00","0.89","35.00","676.00",[L/M]A|[L/M]C|[L/M]E|[M-REAL]P|[L]AD|[L]F|[L/M]R|[L/M]G|[L/M]X|[L/M]L|[L/M]AE|[L/M]S|[L/M]K|[L/M]Z|[L/M]AF|[L/M]H|[L/M]Q|[L/M]N|[L/M]T|[L/M]O|[L/M]M|[M-REAL]F|[L/M]AB|[L/M]AA|[L]P|[L/M]W|[M-REAL]AD|[L]AB|[L/M]Z|[L/M]U|[L/M]AB|[L/M]AA|[L/M]AD|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
221,"instance_290",1,Yes,"49,167.00","23.00","1,232.00","27.00","10,827.00","0.57","0.58","55.00","0.59","27.00","17,244.00",[L/M]A|[M-REAL]C|[M-REAL]X|[L/M]AE|[L]B|[L]D|[L]X|[L/M]P|[L/M]E|[L]U|[L]T|[L/M]L|[M-REAL]G|[M-REAL]I|[L/M]H|[L/M]AF|[L]Q|[L]I|[L/M]O|[L]AC|[L/M]N|[L/M]S|[L/M]M|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-REAL]t26t24|[L/M]F|[L]W|[L]G|[L/M]Y|[L/M]R|[M-REAL]Q|[M-REAL]T|[M-REAL]V|[M-REAL]U|[M-REAL]D|[M-REAL]B|[L]C
222,"instance_74",1,Yes,"424.00","7.00","21.00","35.00","86.00","0.89","0.89","63.00","0.91","35.00","347.00",[L/M]A|[L]P|[L/M]C|[M-REAL]P|[M-REAL]X|[L/M]AE|[L/M]E|[L/M]Z|[L/M]AF|[L/M]L|[L/M]G|[L/M]S|[L/M]O|[L/M]K|[L/M]R|[L/M]Q|[L/M]AC|[M-REAL]N|[L/M]M|[L/M]AA|[L]X|[L/M]T|[L/M]H|[L/M]F|[L/M]AD|[L/M]V|[L/M]Z|[L/M]U|[L/M]AB|[L/M]AA|[L/M]AD|[L]N|[L/M]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
223,"instance_176",1,Yes,"10,122.00","11.00","356.00","35.00","1,822.00","0.88","0.83","63.00","0.80","35.00","4,711.00",[L/M]A|[L]X|[L/M]C|[M-REAL]X|[L/M]E|[L/M]P|[L/M]AE|[L/M]L|[L/M]O|[L/M]S|[L]AD|[L/M]R|[L/M]Z|[L/M]N|[L/M]M|[L/M]AC|[M-REAL]G|[L/M]I|[L/M]AA|[L/M]AF|[L/M]Q|[L/M]H|[L/M]T|[M-REAL]V|[L]G|[L/M]U|[L]AA|[L/M]F|[L]Z|[L]AB|[L/M]AD|[L]W|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
224,"instance_92",1,Yes,"1,024.00","7.00","49.00","35.00","173.00","0.89","0.89","63.00","0.91","35.00","675.00",[L/M]A|[L/M]C|[L/M]P|[L]G|[L/M]X|[L/M]E|[M-REAL]G|[L/M]AE|[L]O|[L/M]S|[L/M]R|[L/M]L|[M-REAL]O|[L/M]Z|[L/M]AC|[L/M]AF|[L/M]N|[L/M]J|[L/M]M|[L/M]AA|[L/M]AD|[M-REAL]Q|[L/M]T|[L/M]H|[L/M]W|[L/M]F|[L/M]Z|[L/M]AB|[L/M]U|[L/M]AA|[L/M]AD|[L]Q|[L/M]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
225,"instance_85",1,Yes,"4,329.00","7.00","203.00","35.00","771.00","0.89","0.89","63.00","0.91","35.00","2,485.00",[L/M]A|[L/M]C|[L/M]X|[L/M]E|[L/M]P|[L/M]S|[L/M]G|[L/M]L|[L/M]K|[L]Q|[L/M]AE|[L/M]Z|[L/M]O|[L/M]AC|[L/M]N|[L/M]M|[L/M]AA|[L/M]AF|[L/M]R|[M-REAL]Q|[L/M]H|[L/M]F|[L/M]T|[L/M]AD|[L/M]V|[L/M]Z|[L]B|[L/M]AC|[L/M]AA|[L/M]U|[L]D|[L/M]AD|[L/M]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B
226,"instance_198",1,Yes,"28,742.00","15.00","871.00","31.00","5,664.00","0.75","0.75","59.00","0.77","31.00","11,522.00",[M-REAL]A|[L]R|[L/M]C|[L/M]E|[L/M]X|[L/M]P|[M-REAL]R|[L/M]Z|[L]A|[L/M]G|[L/M]S|[L/M]Q|[L/M]AB|[M-REAL]L|[L/M]O|[M-REAL]AE|[L/M]AF|[L/M]K|[L/M]H|[L/M]N|[M-REAL]T|[L]U|[L/M]W|[M-REAL]U|[L/M]M|[L/M]AA|[L]L|[L]Y|[L/M]F|[L]AE|[L/M]AD|[L/M]Z|[L/M]AC|[L]T|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]D|[L/M]B
227,"instance_9",1,Yes,"43,849.00","15.00","1,096.00","31.00","8,598.00","0.75","0.75","59.00","0.77","31.00","15,373.00",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L/M]X|[L/M]L|[L]B|[L/M]R|[L]W|[L/M]S|[L/M]G|[L]F|[L/M]Q|[L/M]T|[M-REAL]V|[L]AA|[L/M]O|[L/M]J|[M-REAL]N|[L/M]M|[M-REAL]Z|[L/M]AC|[M-REAL]AE|[L/M]AF|[L/M]AA|[L/M]H|[M-REAL]F|[L/M]AD|[L/M]Z|[L]AE|[L/M]U|[L/M]AC|[M-REAL]AA|[M-REAL]t26t24|[L]N|[L/M]Y|[L/M]D|[M-REAL]B|[L]Z
228,"instance_140",1,Yes,"8,366.00","11.00","281.00","35.00","1,420.00","0.88","0.83","63.00","0.80","35.00","3,884.00",[L/M]A|[L/M]C|[L/M]E|[M-REAL]P|[L/M]R|[L/M]S|[L/M]X|[L/M]Z|[L]AD|[L/M]G|[L/M]L|[L/M]Q|[L/M]AB|[L]Z|[L/M]AA|[L/M]T|[L/M]K|[L]AB|[L/M]O|[M-REAL]N|[L/M]M|[L/M]H|[L/M]AD|[L/M]W|[L/M]U|[L/M]F|[L/M]Z|[L]AA|[L]AF|[L/M]AE|[L]P|[L]N|[L/M]AB|[M-REAL]AF|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
229,"instance_134",1,Yes,"26,078.00","15.00","773.00","31.00","4,874.00","0.75","0.75","59.00","0.77","31.00","10,530.00",[L/M]A|[L/M]C|[L/M]E|[L/M]X|[L]W|[L]N|[L/M]L|[M-REAL]N|[M-REAL]P|[L]T|[L/M]S|[L/M]G|[L/M]R|[L/M]AE|[L/M]Z|[L/M]I|[M-REAL]O|[L/M]M|[L/M]AF|[L/M]Q|[M-REAL]T|[M-REAL]V|[L/M]AB|[L/M]AA|[L/M]H|[L/M]AD|[L]AA|[L/M]F|[L/M]Z|[L/M]U|[L]P|[L/M]AC|[M-REAL]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]D|[L]Y|[L]O|[L/M]B
230,"instance_261",1,Yes,"89,896.00","19.00","2,517.00","31.00","19,029.00","0.71","0.68","59.00","0.65","31.00","30,066.00",[L]V|[L/M]A|[L/M]C|[L/M]E|[M-REAL]P|[L/M]R|[L/M]L|[L/M]G|[L]AE|[L/M]J|[L/M]X|[M-REAL]AE|[L/M]N|[L/M]Z|[L/M]O|[L]D|[L/M]AF|[L/M]H|[L]Y|[L/M]M|[L]P|[L/M]AC|[L]T|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]F|[L/M]S|[M-REAL]Q|[M-REAL]T|[M-REAL]V|[L]AC|[L/M]U|[M-REAL]D|[L]Z|[L]AD|[L]AA|[L]Q|[L/M]B
231,"instance_302",1,Yes,"35,358.00","19.00","1,059.00","31.00","7,171.00","0.71","0.68","59.00","0.65","31.00","13,683.00",[M-REAL]A|[L]L|[L/M]C|[L/M]P|[L/M]E|[M-REAL]L|[M-REAL]X|[M-REAL]AE|[L/M]AF|[L]Q|[L/M]R|[L]AC|[L]AE|[L/M]G|[L/M]Z|[L]A|[L]Z|[L/M]S|[L]X|[L/M]K|[M-REAL]Q|[M-REAL]AB|[L/M]AA|[M-REAL]t26t24|[L/M]H|[L/M]O|[M-REAL]N|[L]AA|[L/M]M|[L]AD|[L/M]T|[L/M]F|[L/M]V|[L/M]U|[L]AC|[L]N|[L/M]Y|[L/M]D|[L/M]B
232,"instance_2",1,Yes,"9,701.00","15.00","208.00","35.00","1,985.00","0.86","0.76","63.00","0.69","35.00","4,416.00",[L/M]A|[L/M]C|[L]AA|[L/M]P|[L]AA|[L]AC|[L/M]S|[L/M]R|[M-REAL]E|[L]Z|[L/M]L|[L]AC|[L/M]Q|[L/M]G|[M-REAL]T|[L/M]W|[L/M]I|[L/M]X|[L/M]O|[L/M]N|[L]T|[L/M]M|[L]Z|[L/M]H|[L]AF|[L/M]U|[L/M]F|[L]AD|[L]E|[L]AD|[L/M]Z|[L/M]AE|[M-REAL]AF|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
233,"instance_120",1,Yes,"107,455.00","23.00","2,730.00","27.00","24,094.00","0.57","0.58","55.00","0.59","27.00","35,542.00",[L/M]A|[L/M]C|[L]H|[L/M]E|[M-REAL]G|[L]AF|[L/M]K|[M-REAL]H|[M-REAL]X|[L/M]AE|[M-REAL]AF|[L/M]Z|[M-REAL]P|[L]G|[L/M]S|[M-REAL]L|[L]U|[L/M]O|[L/M]AC|[L]L|[L]T|[L]X|[L/M]R|[L]B|[L/M]Q|[M-REAL]T|[M-REAL]AA|[M-REAL]t26t24|[L/M]Y|[M-REAL]N|[L]P|[L/M]M|[L/M]F|[L/M]V|[M-REAL]U|[L]N|[L/M]D|[M-REAL]B|[L]AA
234,"instance_430",1,Yes,"1,507.00","7.00","60.00","35.00","261.00","0.89","0.89","63.00","0.91","35.00","939.00",[L/M]A|[L/M]C|[L/M]X|[L/M]P|[L/M]E|[L]U|[L/M]AE|[L/M]Z|[L/M]L|[L/M]S|[L/M]R|[L/M]AF|[L/M]O|[M-REAL]G|[L/M]K|[L/M]N|[L/M]AB|[L/M]M|[L/M]AA|[L/M]Q|[L/M]H|[L/M]AD|[L/M]T|[L/M]F|[L/M]V|[M-REAL]U|[L/M]Z|[L/M]AC|[L/M]AA|[L/M]AD|[L/M]Z|[L/M]AC|[L]D|[L/M]AA|[M-REAL]t26t24|[L]G|[L/M]Y|[M-REAL]D|[L/M]B
235,"instance_443",1,Yes,"63,801.00","15.00","1,879.00","31.00","13,086.00","0.75","0.75","59.00","0.77","31.00","23,415.00",[L/M]A|[L/M]C|[L]AF|[L/M]X|[L/M]E|[L/M]Z|[M-REAL]P|[L/M]S|[L/M]AE|[M-REAL]AF|[L/M]AC|[L/M]L|[L/M]N|[L/M]R|[L/M]G|[L]P|[L]M|[L/M]AA|[L/M]O|[M-REAL]M|[L]F|[L/M]K|[L]W|[L/M]AD|[L/M]Q|[L]B|[L/M]Z|[L/M]H|[M-REAL]F|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[M-REAL]T|[M-REAL]V|[L/M]U|[L/M]Y|[L/M]D|[M-REAL]B|[L]T
236,"instance_222",1,Yes,"1,135.00","7.00","42.00","35.00","204.00","0.89","0.89","63.00","0.91","35.00","712.00",[L/M]A|[L/M]C|[L/M]X|[L/M]E|[L/M]P|[L]AF|[L]Y|[L/M]Z|[L/M]G|[L/M]K|[L/M]AE|[M-REAL]L|[M-REAL]AF|[L/M]O|[L/M]R|[L/M]S|[L/M]Q|[L/M]N|[L/M]H|[L]L|[L/M]M|[L/M]AC|[L/M]AA|[L/M]T|[L/M]AD|[L/M]F|[L/M]W|[L/M]Z|[L/M]U|[L/M]AB|[L/M]AA|[L/M]AD|[L/M]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]D|[L/M]B
237,"instance_207",1,Yes,"16,042.00","15.00","403.00","31.00","3,109.00","0.75","0.75","59.00","0.77","31.00","6,436.00",[L/M]A|[L/M]C|[L]Q|[L/M]P|[L/M]E|[L/M]L|[M-REAL]X|[L]T|[L/M]AE|[L/M]AF|[L]M|[L/M]Z|[L]D|[L/M]S|[L]I|[L/M]N|[L/M]G|[M-REAL]I|[L]AA|[L/M]O|[M-REAL]M|[L/M]AB|[L/M]R|[M-REAL]Q|[M-REAL]T|[L/M]AA|[L/M]H|[L/M]AD|[L/M]F|[L/M]W|[L/M]Z|[L/M]AC|[M-REAL]AA|[M-REAL]t26t24|[L/M]U|[L/M]Y|[M-REAL]D|[L]X|[L/M]B
238,"instance_349",1,Yes,"13,808.00","15.00","447.00","31.00","2,421.00","0.75","0.75","59.00","0.77","31.00","6,092.00",[M-REAL]A|[L]T|[L/M]C|[L/M]P|[L/M]S|[L/M]E|[L]B|[L/M]X|[L/M]AE|[L/M]R|[L]AC|[L/M]G|[L/M]L|[L/M]Q|[M-REAL]T|[L/M]N|[L/M]AF|[L/M]Z|[M-REAL]AB|[M-REAL]I|[L]D|[L/M]H|[L]M|[L/M]O|[M-REAL]M|[L/M]AA|[L]A|[L/M]F|[L/M]W|[L/M]AD|[L/M]U|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B|[L]K
239,"instance_440",1,Yes,"13,004.00","15.00","418.00","31.00","2,678.00","0.75","0.75","59.00","0.77","31.00","5,947.00",[L/M]A|[L]H|[L/M]C|[L/M]P|[L]M|[L/M]E|[L/M]S|[L/M]R|[M-REAL]X|[L/M]Z|[L/M]AE|[L]AA|[L/M]AC|[M-REAL]Q|[L/M]T|[M-REAL]L|[L/M]N|[L/M]O|[L]Q|[L/M]AF|[M-REAL]M|[M-REAL]G|[L/M]K|[L]L|[L/M]AA|[L]X|[L/M]V|[M-REAL]H|[L/M]AD|[L/M]F|[L/M]U|[L/M]Z|[L/M]AC|[M-REAL]AA|[M-REAL]t26t24|[L]G|[L/M]Y|[L/M]D|[L/M]B
240,"instance_121",1,Yes,"11,105.00","11.00","433.00","35.00","1,902.00","0.88","0.83","63.00","0.80","35.00","5,135.00",[L/M]A|[L]N|[L/M]C|[L/M]P|[L/M]E|[L/M]X|[L/M]L|[M-REAL]N|[L/M]R|[L]T|[L/M]S|[L/M]Q|[M-REAL]T|[L/M]Z|[L]K|[L/M]O|[L/M]AE|[L/M]M|[L/M]AC|[L/M]G|[M-REAL]I|[L/M]AF|[L/M]AA|[L/M]H|[L/M]F|[L/M]W|[L/M]AD|[L/M]Z|[L/M]U|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L]AA|[L]Z|[L]AB|[L]AD|[L/M]Y|[L/M]D|[L/M]B
241,"instance_437",1,Yes,"9,192.00","11.00","324.00","35.00","1,655.00","0.88","0.83","63.00","0.80","35.00","4,392.00",[L/M]A|[L/M]C|[L/M]P|[L]Q|[L/M]X|[L/M]E|[L/M]Z|[L]K|[L/M]R|[L/M]AE|[L/M]AF|[L/M]G|[M-REAL]I|[L/M]S|[M-REAL]Q|[L/M]H|[L]N|[L/M]AC|[L/M]L|[M-REAL]N|[L/M]T|[L/M]O|[L/M]M|[L/M]V|[L]AD|[L/M]F|[L/M]U|[L]AB|[L]Z|[L]AA|[L/M]AA|[L/M]AD|[L/M]Z|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
242,"instance_8",1,Yes,"46,178.00","15.00","1,323.00","31.00","8,787.00","0.75","0.75","59.00","0.77","31.00","17,549.00",[L/M]A|[L]AE|[L/M]C|[L]D|[L/M]P|[L/M]S|[L/M]E|[L/M]X|[M-REAL]AE|[L/M]R|[L/M]L|[L/M]G|[L/M]Z|[L/M]I|[M-REAL]AB|[L/M]AA|[L/M]O|[L]V|[L/M]Q|[L/M]AD|[L/M]T|[M-REAL]V|[M-REAL]N|[L/M]M|[L/M]AF|[L/M]H|[L]B|[L]AA|[L/M]F|[L]N|[L/M]U|[L/M]Z|[L]AC|[L/M]AB|[M-REAL]AA|[M-REAL]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B
243,"instance_22",1,Yes,"35,420.00","19.00","881.00","31.00","6,915.00","0.71","0.68","59.00","0.65","31.00","13,117.00",[M-REAL]A|[L]B|[L]AC|[L/M]C|[L/M]X|[L/M]P|[L/M]E|[L/M]AE|[L]AC|[L/M]G|[L]AD|[L/M]L|[L]Z|[L/M]AF|[L]V|[L]AA|[L/M]K|[L/M]N|[L]Q|[L]T|[L/M]S|[L/M]R|[M-REAL]Q|[M-REAL]T|[M-REAL]V|[M-REAL]O|[L/M]M|[L/M]H|[L/M]F|[L]O|[L/M]U|[L/M]Z|[M-REAL]AB|[L]A|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[M-REAL]B
244,"instance_384",1,Yes,"89,544.00","19.00","2,182.00","31.00","18,390.00","0.71","0.68","59.00","0.65","31.00","28,111.00",[L/M]A|[L/M]C|[L/M]P|[L]G|[L/M]X|[L/M]E|[M-REAL]G|[L/M]AE|[M-REAL]Z|[L]T|[L/M]AB|[L/M]S|[M-REAL]L|[L]B|[L/M]N|[L]AC|[L/M]AF|[L/M]AA|[M-REAL]t26t24|[L/M]R|[L]Z|[L/M]O|[L/M]M|[M-REAL]Q|[M-REAL]T|[L/M]V|[M-REAL]I|[L/M]H|[L]Q|[L]L|[L]Z|[L]AD|[L]I|[L/M]F|[L/M]U|[L]AA|[L/M]Y|[L/M]D|[M-REAL]B
245,"instance_463",1,Yes,"2,466.00","11.00","84.00","35.00","461.00","0.88","0.83","63.00","0.80","35.00","1,418.00",[L/M]A|[L/M]C|[L]AA|[L/M]E|[L]H|[L]Z|[L/M]X|[L/M]G|[L/M]L|[L/M]AE|[M-REAL]P|[L/M]S|[L/M]O|[L/M]K|[M-REAL]H|[M-REAL]Z|[L/M]AB|[L/M]N|[L]AB|[L/M]R|[L/M]Q|[L/M]M|[L/M]AA|[L/M]F|[L/M]T|[L/M]AF|[L/M]V|[L/M]AD|[L/M]U|[L/M]Z|[L/M]AC|[L]P|[L]AD|[L]Z|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
246,"instance_278",1,Yes,"40,154.00","15.00","1,047.00","31.00","7,764.00","0.75","0.75","59.00","0.77","31.00","14,748.00",[L/M]A|[L/M]C|[L/M]X|[L]AA|[L/M]P|[M-REAL]E|[L/M]L|[L/M]AE|[L/M]Z|[L/M]G|[L]T|[L/M]AF|[L/M]K|[L/M]N|[L/M]O|[L]Q|[L/M]S|[L/M]M|[L/M]AC|[M-REAL]AA|[M-REAL]R|[M-REAL]Q|[M-REAL]T|[L/M]V|[L]B|[L/M]AD|[L]F|[L/M]U|[L]R|[L/M]Z|[L/M]AB|[L/M]H|[M-REAL]F|[L/M]AA|[M-REAL]t26t24|[L]E|[L/M]Y|[L/M]D|[M-REAL]B
247,"instance_115",1,Yes,"68,786.00","19.00","1,767.00","31.00","14,815.00","0.71","0.68","59.00","0.65","31.00","23,179.00",[L]J|[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]I|[L/M]P|[L/M]H|[L/M]S|[M-REAL]X|[L/M]AE|[L/M]R|[L]B|[L/M]Z|[L/M]AF|[M-REAL]Q|[L]Z|[L/M]T|[L]AD|[L/M]L|[L]M|[L]AA|[L]Q|[L]F|[L/M]N|[L]AB|[L/M]W|[L/M]O|[M-REAL]M|[M-REAL]F|[L/M]U|[L]D|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B|[L]X
248,"instance_219",1,Yes,"59,283.00","19.00","1,571.00","31.00","11,322.00","0.71","0.68","59.00","0.65","31.00","20,306.00",[L/M]A|[M-REAL]C|[L]AA|[L/M]P|[L/M]E|[L/M]R|[L]Q|[L/M]S|[M-REAL]Q|[L/M]L|[M-REAL]X|[L/M]Z|[L/M]G|[L/M]AE|[L]B|[L/M]N|[L/M]O|[L]Z|[L]X|[L/M]AF|[L/M]M|[L/M]T|[L]Y|[L]AC|[L/M]V|[L]F|[L]C|[L]AD|[L/M]U|[L/M]AB|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[M-REAL]I|[L/M]H|[M-REAL]F|[L/M]D|[M-REAL]B|[L]K
249,"instance_297",1,Yes,"15,503.00","9.00","570.00","35.00","2,845.00","0.91","0.86","63.00","0.83","35.00","6,941.00",[L/M]A|[L/M]C|[L/M]P|[L/M]S|[L/M]X|[L/M]R|[L/M]E|[L/M]L|[L/M]G|[L/M]Q|[L/M]I|[L/M]O|[L/M]AE|[L/M]N|[L/M]AF|[L/M]Z|[L]AA|[L/M]M|[L/M]AC|[L/M]H|[L]Z|[L/M]F|[L/M]T|[M-REAL]AA|[L/M]AD|[L]AC|[L]U|[L/M]Z|[L/M]AB|[L]AA|[L]AD|[L/M]W|[M-REAL]U|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
250,"instance_79",1,Yes,"5,709.00","13.00","207.00","31.00","1,078.00","0.78","0.78","59.00","0.81","31.00","2,849.00",[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]X|[M-REAL]AE|[L/M]AF|[L]C|[L/M]P|[L/M]L|[M-REAL]Z|[L/M]AB|[L/M]G|[L/M]S|[L]AE|[L]V|[L]Z|[L/M]I|[L]X|[L/M]N|[L/M]AA|[L/M]O|[M-REAL]R|[L/M]Q|[L/M]H|[L/M]M|[L/M]AD|[L/M]T|[M-REAL]V|[L/M]F|[L/M]U|[L]R|[L/M]Z|[L/M]AC|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
251,"instance_283",1,Yes,"27,961.00","21.00","782.00","27.00","5,725.00","0.61","0.62","55.00","0.63","27.00","11,144.00",[L/M]A|[M-REAL]C|[L]Y|[L]AC|[L/M]X|[M-REAL]E|[L]H|[L/M]G|[M-REAL]P|[L/M]S|[L/M]R|[M-REAL]L|[L/M]N|[L/M]Z|[M-REAL]AB|[L/M]K|[M-REAL]H|[L/M]AE|[M-REAL]O|[L/M]M|[L]D|[L]O|[L]C|[L/M]AF|[L]E|[L/M]Q|[L]P|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]T|[L]B|[L]L|[L/M]V|[L/M]F|[L/M]U|[M-REAL]D|[M-REAL]B
252,"instance_289",1,Yes,"23,373.00","17.00","655.00","31.00","4,743.00","0.75","0.71","59.00","0.68","31.00","8,906.00",[L/M]A|[L]AC|[L/M]C|[L]AA|[L/M]X|[L/M]Z|[M-REAL]E|[L/M]G|[M-REAL]I|[L/M]H|[L/M]AE|[M-REAL]P|[L/M]S|[M-REAL]L|[L]V|[L/M]O|[L]K|[L/M]AB|[L/M]AF|[L/M]N|[M-REAL]R|[L/M]Q|[L]L|[L/M]M|[L]P|[L]R|[L/M]T|[L]E|[L]AD|[L/M]F|[M-REAL]V|[L/M]U|[L]Z|[L/M]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[L/M]B
253,"instance_45",1,Yes,"20,984.00","13.00","541.00","31.00","3,932.00","0.78","0.78","59.00","0.81","31.00","8,046.00",[L/M]A|[L/M]C|[L/M]P|[L/M]E|[L/M]X|[L/M]L|[L]AA|[L]B|[L/M]G|[L]Q|[L]W|[L/M]Z|[L/M]N|[L/M]K|[L/M]O|[L/M]M|[L/M]R|[L/M]AE|[L/M]AB|[M-REAL]AA|[L/M]H|[L/M]AF|[M-REAL]S|[M-REAL]Q|[L/M]T|[M-REAL]V|[L/M]F|[L/M]AD|[L]S|[L/M]U|[L/M]Z|[L/M]AB|[M-REAL]AA|[M-REAL]t26t24|[L/M]Y|[L/M]D|[M-REAL]B|[L]AA
254,"instance_256",1,Yes,"7,011.00","13.00","237.00","31.00","1,295.00","0.78","0.78","59.00","0.81","31.00","3,352.00",[L/M]A|[L/M]C|[L]Y|[L/M]P|[L/M]X|[M-REAL]E|[L]H|[L/M]G|[L/M]S|[L/M]Z|[L/M]R|[M-REAL]Q|[L/M]T|[L/M]L|[L/M]N|[L/M]AC|[L/M]J|[M-REAL]H|[M-REAL]AE|[L/M]AF|[L]Q|[L/M]O|[L/M]M|[L]AC|[L/M]AA|[L]E|[L]AE|[L/M]AD|[L/M]V|[L/M]F|[L/M]Z|[M-REAL]AB|[L/M]U|[L/M]AA|[M-REAL]t26t24|[M-REAL]Y|[L/M]D|[L/M]B
