Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
214|,1,0.41025641025641,0.5625,0.901000022888184,54,45,31,32,32,[L]AI|[M]A|[L/M]C|[L/M]X|[M]AT|[L/M]AN|[L/M]Z|[L]AM|[M]AW|[L/M]AB|[L]AT|[M]AG|[L]D|[M]AU|[L]B|[M]AI|[L/M]AF|[L/M]AP|[L/M]AR|[M]AY|[L/M]AD|[L/M]AE|[L/M]AQ|[L/M]AS|[L/M]AL|[L]A|[L/M]AK|[L]AW|[M]AZ|[L]AG|[M]AM|[L/M]AO|[L/M]AJ|[L/M]AH|[L]AU|[L/M]AC|[M]t51t24|[L]AY|[M]AA|[L]AZ|[M]Y|[L]AA|[M]D|[L]Y|[M]B|
101|,1,0.488372093023256,0.71875,0.717999935150147,53,40,31,32,32,[L/M]A|[L]AK|[M]C|[L/M]X|[L/M]Z|[L]B|[L/M]AT|[L]AP|[L/M]AG|[L/M]AB|[M]AN|[L/M]AL|[L/M]AE|[L/M]AX|[M]AU|[L/M]AY|[L]AS|[M]AK|[L/M]AM|[L/M]AD|[L/M]AR|[L]AN|[L]AU|[L]AO|[M]AP|[L/M]AI|[L/M]AF|[L/M]AZ|[L/M]AJ|[M]AS|[L/M]AQ|[L]C|[L/M]AC|[M]AO|[L/M]AH|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[M]B|
104|,1,0.653846153846154,0.857142857142857,0.318000078201294,29,23,20,21,21,[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]M|[L/M]T|[L/M]H|[L/M]O|[L]F|[L/M]I|[L/M]Q|[M]V|[L/M]W|[L/M]P|[L/M]L|[M]t15t13|[L/M]U|[L/M]J|[L/M]N|[L]V|[M]F|[L/M]D|[L/M]B|
100|,1,0.566666666666667,0.68,0.378999948501587,37,32,24,25,25,[L]H|[M]A|[L/M]C|[L]G|[L]I|[M]E|[L/M]M|[L/M]T|[L]A|[M]G|[L/M]O|[L/M]Q|[L]E|[L/M]P|[L/M]W|[M]H|[L]K|[M]I|[L/M]V|[L/M]U|[L/M]S|[L]J|[L/M]O|[L/M]Q|[L/M]P|[M]t15t13|[M]K|[M]J|[L/M]N|[L/M]F|[L/M]D|[L/M]B|
103|,1,0.652173913043478,0.714285714285714,0.384999990463257,28,26,20,21,21,[L/M]A|[L]W|[L/M]C|[L]I|[M]E|[L/M]M|[L/M]G|[M]O|[L/M]R|[L/M]T|[L]O|[L/M]H|[L]J|[M]I|[L]E|[L/M]V|[M]W|[L/M]P|[M]t15t13|[L/M]U|[L/M]L|[M]J|[L/M]N|[L/M]F|[L/M]D|[L/M]B|
102|,1,0.414634146341463,0.65625,0.684999942779541,55,42,31,32,32,[L/M]A|[L/M]C|[M]X|[M]AT|[L]AG|[M]AX|[L]X|[M]Z|[L]AQ|[M]AG|[L/M]AN|[L]Z|[M]AU|[L/M]AB|[L/M]AR|[L/M]AP|[L]AT|[L]AM|[L/M]AD|[L/M]AS|[L/M]AE|[L/M]AL|[L/M]AF|[L]AX|[L/M]AI|[L/M]AK|[L]AO|[M]AQ|[L/M]AJ|[L/M]AC|[L]Y|[M]AM|[L/M]AH|[L/M]AY|[M]AO|[L/M]AA|[L/M]AZ|[M]t51t24|[L]AU|[M]Y|[L/M]D|[L/M]B|
109|,1,0.540540540540541,0.606060606060606,0.585000038146973,49,45,32,33,33,[L/M]A|[L]U|[M]C|[L/M]E|[L]L|[L]H|[L/M]M|[L/M]O|[L]B|[L]R|[M]Q|[L/M]T|[L/M]G|[M]H|[L/M]I|[L/M]W|[L]C|[M]P|[L/M]V|[L/M]S|[M]O|[L]J|[M]Q|[L/M]P|[M]S|[L/M]O|[L/M]Q|[L/M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[L]S|[M]L|[L]O|[M]t15t13|[L]Q|[M]U|[L]P|[M]J|[L/M]N|[L/M]F|[L/M]D|[M]B|
108|,1,0.4,0.65625,0.617000102996826,58,42,31,32,32,[L]AC|[M]A|[L/M]C|[M]X|[L]AE|[M]AT|[L]X|[L/M]Z|[L/M]AN|[L/M]AP|[L]AT|[L/M]AG|[M]AB|[L/M]AR|[M]AI|[L/M]AL|[M]AJ|[L/M]AD|[M]AK|[L/M]AQ|[L/M]AS|[L/M]AM|[L/M]AH|[L/M]AF|[L]AK|[L]Y|[L]AJ|[L/M]AX|[M]AE|[L/M]AO|[L/M]AU|[L]AB|[L/M]AY|[L]A|[M]AC|[L/M]AZ|[M]t51t24|[L/M]AA|[L]AI|[M]Y|[L/M]D|[L/M]B|
221|,1,0.72,0.8,0.886999845504761,58,53,44,45,45,[L/M]A|[L/M]C|[L/M]E|[L]D|[L]Q|[M]M|[L/M]G|[L/M]H|[L/M]T|[L/M]O|[L]S|[L]M|[M]Q|[L/M]W|[L]L|[L/M]V|[L]J|[L/M]P|[L/M]U|[L/M]I|[M]S|[L/M]O|[L/M]Q|[L/M]P|[L/M]S|[L/M]O|[L/M]Q|[L]S|[M]P|[L/M]S|[L/M]O|[L/M]Q|[L/M]P|[L]P|[M]S|[L/M]O|[L/M]Q|[L/M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[M]L|[M]t15t13|[M]J|[L/M]N|[L/M]F|[M]D|[L/M]B|
105|,1,0.452380952380952,0.513513513513514,0.817000150680542,59,54,36,37,37,[L]P|[M]A|[L/M]C|[L/M]E|[L/M]M|[L]O|[L]P|[M]G|[L/M]O|[L]I|[L/M]T|[L/M]Q|[M]H|[L/M]P|[M]I|[L]P|[M]V|[L/M]W|[L/M]K|[M]S|[L/M]J|[M]O|[L/M]U|[M]Q|[L]H|[M]P|[L/M]S|[L]R|[M]O|[L]A|[M]Q|[L]S|[M]P|[L]O|[M]S|[L/M]O|[L/M]Q|[L]G|[L/M]P|[L/M]S|[L]Q|[L]F|[M]O|[L]Q|[M]R|[L]V|[M]P|[L]S|[M]t15t13|[L/M]N|[L]O|[M]F|[L/M]D|[L/M]B|
222|,1,0.444444444444444,0.65625,0.744999885559082,64,50,39,32,32,[L/M]A|[L]AZ|[L]AS|[M]C|[L/M]X|[L]Y|[L/M]Z|[L/M]AN|[L/M]AT|[L/M]AR|[L]AK|[M]AX|[L/M]AB|[L/M]AP|[L/M]AL|[L/M]AU|[L/M]AQ|[L]AC|[L/M]AM|[L]AV|[L/M]AG|[L/M]AF|[L]AU|[M]AK|[L/M]AI|[L/M]AJ|[L/M]AE|[L]AO|[M]AD|[L/M]AY|[L]BD|[L]C|[L/M]AH|[L]BA|[L]AA|[M]AS|[L]BB|[M]AZ|[L]AT|[M]AC|[L]AD|[M]AO|[L]AX|[M]t51t24|[L]AY|[M]AA|[L]AZ|[M]Y|[L/M]D|[L/M]B|
220|,1,0.5,0.84375,0.70199990272522,55,36,31,32,32,[L/M]A|[L/M]C|[L/M]X|[M]AT|[L/M]AN|[M]AV|[L/M]AP|[L]AB|[M]Z|[L]AT|[M]AB|[L/M]AL|[L/M]AR|[L/M]AD|[L]Z|[L/M]AG|[L/M]AQ|[L/M]AI|[L/M]AJ|[L/M]AE|[L/M]AS|[L/M]AM|[L/M]AF|[L/M]AO|[L/M]AC|[L/M]AU|[L/M]AK|[L]AV|[L/M]AY|[L/M]AH|[L/M]AZ|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
200|,1,0.571428571428571,0.80952380952381,0.269000053405762,32,24,20,21,21,[L/M]A|[L]E|[L/M]C|[M]E|[L/M]G|[L/M]M|[L/M]H|[L/M]T|[L/M]O|[L/M]R|[L/M]I|[L/M]L|[L/M]V|[M]W|[L/M]J|[L]N|[L/M]P|[M]t15t13|[L/M]U|[L]W|[M]N|[L/M]F|[L/M]D|[L/M]B|
107|,1,0.512820512820513,0.78125,0.663000106811523,50,38,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L]AL|[M]AT|[L/M]Z|[M]AV|[L]AT|[L/M]AN|[L/M]AB|[L]AZ|[L/M]AG|[L]AS|[M]AL|[L/M]AP|[L/M]AR|[L/M]AE|[L/M]AD|[L/M]AQ|[L/M]AF|[L/M]AI|[L/M]AU|[L/M]AM|[L]AA|[L/M]AJ|[M]AS|[L/M]AK|[L/M]AY|[L]AV|[M]AZ|[L/M]AC|[M]t51t24|[L/M]AO|[L/M]AH|[M]AA|[L/M]Y|[L/M]D|[L/M]B|
106|,1,0.589285714285714,0.693877551020408,1.28699994087219,71,63,48,49,49,[L/M]A|[L/M]C|[L/M]E|[L]S|[L/M]G|[L/M]M|[L/M]H|[L/M]O|[M]Q|[L/M]T|[L/M]I|[L]R|[L/M]W|[L]S|[M]P|[L/M]K|[M]S|[L/M]V|[M]O|[L/M]J|[M]Q|[L/M]P|[L/M]U|[L/M]S|[L/M]O|[L/M]Q|[L]S|[M]P|[L/M]S|[L/M]O|[L/M]Q|[L]D|[M]P|[L]O|[M]S|[L/M]O|[L/M]Q|[L/M]P|[L/M]S|[L]P|[L]S|[M]O|[L/M]R|[L/M]P|[M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[M]S|[L/M]O|[L/M]R|[L]P|[L/M]P|[L]O|[L]F|[M]t15t13|[L/M]N|[L]Q|[M]F|[L]P|[M]D|[L/M]B|
225|,1,0.41025641025641,0.432432432432432,1.10300016403198,59,57,36,37,37,[L/M]A|[L]P|[M]C|[L/M]E|[L]O|[M]M|[L/M]G|[L]B|[M]O|[L]W|[M]Q|[L]M|[M]T|[L]O|[M]H|[L]L|[M]I|[L]R|[M]W|[L]R|[M]P|[L]H|[M]S|[L]T|[L/M]V|[M]O|[L/M]Q|[L/M]U|[L]J|[M]P|[L/M]S|[L]O|[L/M]O|[L/M]Q|[L]C|[M]P|[L/M]S|[M]O|[L]P|[M]R|[L/M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[M]L|[L]S|[M]t15t13|[L]I|[M]J|[L]P|[M]N|[L/M]F|[L]N|[L/M]D|[M]B|
226|,1,0.518518518518519,0.714285714285714,0.322999954223633,33,26,20,21,21,[L/M]A|[L/M]C|[L]J|[L]F|[M]E|[L]Q|[M]G|[L/M]M|[L/M]T|[L/M]O|[M]Q|[L/M]H|[L/M]W|[L]G|[L/M]V|[L/M]I|[L/M]P|[M]t15t13|[L/M]U|[L/M]L|[L]E|[M]J|[L/M]N|[M]F|[L/M]D|[L/M]B|
224|,1,0.5,0.8125,0.616000175476074,54,37,31,32,32,[L/M]A|[L/M]C|[L]AZ|[L/M]X|[M]AT|[L/M]AN|[M]AV|[L/M]Z|[L]AT|[L/M]AP|[L]AH|[L/M]AR|[L/M]AL|[L/M]AB|[L/M]AQ|[L/M]AG|[M]AK|[L/M]AS|[L/M]AO|[L/M]AJ|[L/M]AD|[L/M]AU|[L/M]AM|[L/M]AY|[L/M]AE|[L/M]AI|[M]AH|[L/M]AF|[L/M]AC|[L]AK|[M]AZ|[L]AV|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
204|,1,0.414634146341463,0.53125,0.802999973297119,55,46,31,32,32,[L]AU|[L/M]A|[L/M]C|[L]AH|[L/M]X|[L/M]Z|[L/M]AN|[L]AO|[L]AQ|[M]AT|[L/M]AX|[L/M]AG|[M]AU|[L]AD|[M]AB|[L/M]AL|[L]D|[M]AI|[L/M]AK|[L]AS|[M]AJ|[L/M]AR|[L/M]AP|[M]AY|[L]AT|[M]AD|[L/M]AM|[L/M]AF|[M]AH|[L]AI|[M]AS|[L/M]AE|[M]AQ|[L]AB|[M]AZ|[L]AY|[M]AC|[L/M]AA|[L]AC|[M]AO|[L]AJ|[M]t51t24|[L]AZ|[L/M]Y|[M]D|[L/M]B|
202|,1,0.386363636363636,0.567567567567568,0.731000185012817,63,52,36,37,37,[L]P|[M]A|[L/M]C|[L]I|[L]G|[M]E|[L/M]M|[L]O|[L]O|[M]G|[L/M]O|[L/M]T|[L]E|[M]H|[L/M]Q|[M]I|[L/M]P|[L/M]V|[L/M]L|[L]R|[M]S|[L]D|[M]O|[L/M]W|[L/M]U|[L]S|[L]H|[M]Q|[L]A|[M]P|[L/M]J|[L/M]S|[M]O|[L/M]Q|[L/M]P|[L/M]S|[L/M]O|[L]Q|[M]R|[L/M]P|[L]N|[L/M]S|[L/M]O|[L/M]R|[M]P|[L]B|[M]t15t13|[L]P|[M]N|[L/M]F|[M]D|[M]B|
227|,1,0.565217391304348,0.84375,0.632999897003174,51,36,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]AT|[L/M]AN|[M]AV|[L/M]Z|[L]B|[L/M]AR|[M]AU|[L/M]AS|[L/M]AG|[L/M]AB|[L/M]AP|[L/M]AL|[L/M]AJ|[L]AV|[L/M]AY|[L]AC|[L/M]AQ|[L/M]AE|[L/M]AK|[L/M]AI|[L/M]AZ|[L/M]AH|[L/M]AF|[L/M]AO|[L/M]AM|[L/M]AD|[M]AC|[L]AU|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[M]B|
223|,1,0.414634146341463,0.59375,0.581000089645386,55,44,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]AN|[M]AT|[L]AC|[M]AV|[L/M]Z|[L/M]AP|[L]AT|[L/M]AG|[L/M]AQ|[L/M]AB|[L]AS|[L]D|[L]AO|[M]AU|[L]AA|[M]AL|[L/M]AI|[L/M]AM|[M]AR|[L/M]AF|[L]AV|[M]AY|[L/M]AE|[L/M]AD|[L/M]AJ|[M]AS|[L/M]AZ|[L]AR|[M]AC|[L/M]AK|[L]Y|[M]AO|[L/M]AH|[M]t51t24|[L]AU|[M]AA|[L]AY|[M]Y|[L]AL|[M]D|[L/M]B|
205|,1,0.407407407407407,0.44,0.555000066757202,40,38,24,25,25,[L]F|[L]U|[M]A|[L/M]C|[L/M]E|[L/M]M|[L/M]G|[M]O|[M]R|[L/M]T|[L/M]H|[L]O|[M]I|[L/M]L|[M]V|[L/M]W|[L]D|[M]P|[L]I|[M]S|[L]A|[M]O|[L]P|[M]R|[L/M]J|[L]S|[L]O|[M]P|[L]R|[M]t15t13|[L]P|[M]U|[L/M]N|[L]V|[M]F|[L]R|[M]D|[L/M]B|
201|,1,0.409090909090909,0.6875,0.799999952316284,57,41,31,32,32,[L/M]A|[L/M]C|[L]AA|[L]AB|[M]X|[L]AR|[M]AT|[L]X|[L/M]Z|[L/M]AN|[L]AD|[M]AB|[L/M]AP|[L/M]AV|[L]AT|[L/M]AL|[L/M]AQ|[L/M]AU|[M]AR|[L/M]AG|[M]AY|[L/M]AE|[M]AD|[L/M]AS|[L/M]AM|[L/M]AK|[L/M]AI|[L/M]AF|[L]Y|[M]AZ|[L/M]AO|[L]AY|[L/M]AJ|[M]t51t24|[L/M]AH|[L/M]AC|[M]AA|[L]AZ|[M]Y|[L/M]D|[L/M]B|
203|,1,0.533333333333333,0.75,0.669999837875366,72,59,51,36,32,[L/M]A|[L]AT|[L/M]C|[L/M]X|[L/M]Z|[L/M]AN|[L/M]AR|[L/M]AB|[M]AT|[L/M]AX|[L/M]AG|[L/M]AL|[L]BD|[L/M]AK|[L/M]AM|[L/M]AI|[L/M]AJ|[L/M]AE|[L/M]AF|[L]AQ|[L/M]AU|[L]BC|[M]AP|[L/M]AS|[L/M]AY|[L]AC|[L]AO|[L/M]AH|[L]AZ|[L]AA|[L]BA|[L/M]AD|[L]BB|[L]AT|[L]AX|[L]AU|[L]AY|[M]AQ|[L/M]AZ|[L]BA|[L]B|[L]BF|[L]BA|[L]BD|[L]BB|[L]AT|[L]AV|[L]AP|[M]AC|[L]AU|[M]AO|[L]AY|[M]t51t24|[L]AZ|[M]AA|[L/M]Y|[L/M]D|[L]BB|[M]B|
341|,1,0.577777777777778,0.8125,0.54800009727478,50,37,31,32,32,[L/M]A|[L]AL|[L/M]C|[L]D|[L]AS|[L/M]X|[L/M]AT|[L/M]Z|[L/M]AN|[L/M]AG|[L]AO|[L/M]AW|[L/M]AR|[L/M]AP|[M]AB|[L/M]AD|[L/M]AQ|[L/M]AK|[L/M]AU|[M]AL|[L/M]AM|[L/M]AI|[L/M]AY|[L/M]AJ|[L/M]AF|[M]AS|[L/M]AE|[L/M]AZ|[L/M]AC|[M]AO|[L/M]AH|[M]t51t24|[L/M]AA|[L/M]Y|[L]AB|[M]D|[L/M]B|
320|,1,0.479166666666667,0.78125,0.61899995803833,64,46,39,32,32,[L]AA|[M]A|[L/M]C|[L/M]X|[L]BB|[L/M]AN|[L]AZ|[L/M]AT|[M]AX|[L/M]Z|[L/M]AR|[L/M]AB|[L/M]AP|[L/M]AG|[L/M]AJ|[L/M]AS|[L/M]AQ|[L]AV|[L/M]AK|[L/M]AD|[L]BC|[L/M]AI|[L/M]AE|[L/M]AL|[L/M]AU|[L/M]AM|[L/M]AO|[L]D|[L/M]AY|[M]AF|[L/M]AH|[L/M]AC|[L]A|[L]BA|[L]AF|[L]AT|[L]AX|[M]AZ|[L]AU|[M]t51t24|[L]AY|[M]AA|[L]AZ|[L/M]Y|[M]D|[L/M]B|
342|,1,0.466666666666667,0.65625,0.717000007629395,55,42,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]Z|[L]AC|[L/M]AT|[M]AV|[L/M]AL|[L/M]AU|[L]AV|[M]AN|[L/M]AB|[L]B|[L/M]AP|[L/M]AR|[L]AN|[L/M]AG|[L/M]AS|[L/M]AM|[M]AY|[L/M]AD|[L/M]AI|[L/M]AQ|[L/M]AF|[L/M]AK|[L/M]AE|[L]D|[M]AC|[L]AA|[M]AZ|[L/M]AJ|[M]t51t24|[L]AY|[M]AH|[L/M]AO|[M]AA|[L]AZ|[M]Y|[L]AH|[M]D|[L]Y|[M]B|
340|,1,0.375,0.5625,0.899999856948853,56,45,31,32,32,[L/M]A|[L/M]C|[L]AP|[L]AQ|[M]X|[L/M]AN|[L/M]Z|[L/M]AT|[L]AS|[M]AV|[L]X|[M]AU|[L/M]AR|[L]AM|[L]AV|[L/M]AB|[L/M]AG|[L]AZ|[M]AP|[L]AC|[M]AY|[L]AU|[M]AD|[L]AO|[L/M]AI|[M]AF|[L/M]AJ|[L/M]AK|[M]AS|[L/M]AL|[M]AQ|[L/M]AE|[M]AZ|[L]AY|[M]AC|[L]AF|[M]AM|[L]AD|[M]AO|[L/M]AH|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
209|,1,0.517241379310345,0.6,0.416000127792358,38,34,24,25,25,[L/M]A|[L/M]C|[L/M]E|[L/M]M|[L/M]T|[L]S|[M]G|[L/M]O|[L/M]Q|[M]H|[L/M]I|[L]U|[M]V|[L/M]P|[L]D|[M]S|[L]H|[M]O|[L/M]W|[L/M]Q|[M]P|[L/M]L|[L]O|[M]t15t13|[L/M]J|[L]P|[M]U|[L]V|[M]N|[L/M]F|[L]G|[L]N|[M]D|[L/M]B|
345|,1,0.488888888888889,0.71875,0.863999843597412,62,48,39,32,32,[L/M]A|[L]AW|[L/M]C|[L]AP|[L/M]X|[L/M]AT|[L/M]Z|[M]AW|[L/M]AN|[L/M]AR|[L]B|[L/M]AL|[L/M]AB|[L/M]AG|[L]AX|[L]AQ|[L/M]AU|[L/M]AM|[L]Y|[M]AP|[L/M]AI|[L/M]AD|[L]AO|[L/M]AE|[L/M]AY|[L/M]AK|[L/M]AJ|[L/M]AZ|[L]AZ|[M]AS|[L]AA|[M]AQ|[L/M]AF|[L/M]AC|[L/M]AH|[L]BA|[L]BC|[L]BB|[M]AO|[L]AT|[M]t51t24|[L]AU|[M]AA|[L]AY|[M]Y|[L]AS|[L/M]D|[M]B|
229|,1,0.694444444444444,0.862068965517241,0.453999996185303,39,32,28,29,29,[L]O|[L/M]A|[L/M]C|[L]V|[L/M]E|[L/M]G|[L/M]M|[L/M]T|[L/M]H|[M]O|[L/M]Q|[L/M]W|[L/M]I|[L]U|[M]V|[L/M]P|[L/M]L|[L/M]S|[L/M]J|[L/M]O|[L/M]R|[L/M]P|[L/M]S|[L/M]O|[L/M]R|[L/M]P|[M]t15t13|[M]U|[L/M]N|[L/M]F|[L/M]D|[L/M]B|
323|,1,0.324324324324324,0.375,0.810999870300293,72,67,47,40,32,[L]BD|[M]A|[L/M]C|[L]AC|[L]AN|[L]Z|[L]AP|[L]AR|[M]X|[L/M]AT|[L]AQ|[L]AY|[L]AS|[L]AF|[L]AG|[L/M]AV|[L]AD|[L]AJ|[M]Z|[L/M]AL|[L]A|[M]AG|[L/M]AK|[L]AE|[M]AN|[L/M]AI|[L]AO|[L/M]AM|[L]X|[L]AH|[L/M]AB|[L]AZ|[L]AA|[L]BA|[M]AJ|[L/M]AU|[L]BA|[M]AP|[L]BB|[M]AR|[L]BF|[M]AY|[L]BD|[M]AD|[L]BB|[M]AE|[L]BF|[M]AF|[L]BA|[M]AH|[L]BC|[M]AS|[L]BB|[M]AQ|[L]AT|[M]AZ|[L]AV|[M]AC|[L]AU|[M]AO|[L]AY|[M]t51t24|[L]AZ|[M]AA|[L/M]Y|[L/M]D|[L/M]B|
344|,1,0.456521739130435,0.78125,0.601000070571899,56,38,31,32,32,[L/M]A|[L/M]C|[L/M]X|[M]AT|[L/M]Z|[L/M]AN|[L]AT|[M]AG|[L/M]AB|[L/M]AR|[L/M]AS|[L]D|[M]AI|[L/M]AD|[L/M]AE|[L/M]AL|[L/M]AP|[L]AG|[L]B|[L/M]AV|[L/M]AJ|[L/M]AQ|[L/M]AU|[L/M]AF|[L/M]AM|[L/M]AK|[L/M]AY|[L/M]AZ|[L/M]AO|[L/M]AH|[M]t51t24|[L/M]AC|[M]AA|[L/M]Y|[L]AI|[M]D|[L]AA|[M]B|
228|,1,0.41304347826087,0.65625,0.799999952316284,58,42,31,32,32,[L/M]A|[L/M]C|[L]AR|[L/M]X|[M]AT|[L/M]AN|[L]AL|[M]AX|[L]AT|[L/M]Z|[M]AG|[L]Y|[M]AU|[L/M]AP|[L]AX|[M]AI|[L/M]AQ|[L]AS|[L/M]AB|[M]AL|[L/M]AY|[L/M]AM|[L]AG|[L]AU|[M]AR|[L/M]AE|[L/M]AK|[L/M]AD|[L/M]AJ|[M]AS|[L/M]AF|[L/M]AO|[L]B|[L/M]AC|[L/M]AZ|[L/M]AH|[M]t51t24|[L/M]AA|[L]AI|[M]Y|[L/M]D|[M]B|
208|,1,0.568181818181818,0.78125,0.801000118255615,62,50,43,36,32,[L/M]A|[L/M]C|[L/M]X|[L/M]AT|[L]AM|[M]AW|[L/M]Z|[L/M]AN|[L/M]AL|[L/M]AB|[L/M]AG|[L/M]AJ|[L]AQ|[L]AV|[L/M]AE|[L]BB|[L/M]AI|[L/M]AF|[L/M]AK|[L/M]AU|[L/M]AD|[L/M]AR|[L]AO|[M]AP|[L/M]AY|[L/M]AC|[L/M]AH|[L]BA|[L/M]AZ|[L]AA|[L]BC|[L]BB|[L]BF|[L]BA|[L]BD|[L/M]AS|[L]AT|[L]AW|[M]AQ|[L]AU|[M]AM|[L]AY|[M]AO|[L]AP|[M]t51t24|[L]AZ|[M]AA|[L/M]Y|[L/M]D|[L/M]B|
206|,1,0.5,0.84375,0.70199990272522,54,36,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]AN|[L/M]AR|[L/M]AT|[L]AF|[L/M]AW|[L]AY|[M]AU|[L/M]AP|[M]AY|[L/M]Z|[M]AB|[L/M]AG|[L/M]AL|[L/M]AS|[L/M]AQ|[L/M]AD|[L/M]AI|[L/M]AM|[L/M]AE|[L/M]AO|[L/M]AK|[L/M]AJ|[L]AU|[M]AF|[L/M]AC|[L]AB|[L/M]AZ|[L/M]AH|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
343|,1,0.5625,0.9375,0.546999931335449,52,33,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]Z|[L]AI|[L/M]AN|[L/M]AT|[L/M]AR|[L/M]AP|[L/M]AL|[L/M]AS|[L/M]AB|[L/M]AG|[L/M]AV|[M]AI|[L/M]AQ|[L/M]AM|[L/M]AU|[L/M]AK|[L/M]AD|[L/M]AE|[L/M]AO|[L/M]AJ|[L/M]AF|[L/M]AY|[L/M]AH|[L/M]AZ|[L/M]AC|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
322|,1,0.5,0.71875,0.947999954223633,61,48,39,32,32,[L/M]A|[L/M]C|[L/M]X|[M]AT|[L/M]Z|[M]AV|[L/M]AN|[L/M]AG|[L]AY|[L]AT|[M]AU|[L/M]AB|[L/M]AE|[L]AV|[L]AO|[L]BA|[M]AI|[L/M]AJ|[L/M]AD|[L/M]AL|[L/M]AF|[L/M]AC|[L/M]AM|[L]AQ|[L]AS|[L/M]AK|[L]BB|[M]AY|[L/M]AP|[L]AU|[L/M]AR|[L/M]AH|[L/M]AA|[L/M]AZ|[L]BE|[M]AS|[L]AI|[M]AQ|[L]AT|[M]AO|[L]AW|[M]t51t24|[L/M]Y|[L]AY|[L]AZ|[L]AU|[L/M]D|[L/M]B|
321|,1,0.523809523809524,0.75,0.733000040054321,51,39,31,32,32,[L/M]A|[L/M]C|[L/M]X|[L/M]AT|[M]AV|[L/M]Z|[M]AN|[L/M]AB|[M]AU|[L/M]AR|[L/M]AP|[L]AV|[L/M]AG|[L/M]AL|[L]AN|[L/M]AI|[L/M]AM|[M]AY|[L/M]AD|[L/M]AZ|[L/M]AJ|[M]AE|[L/M]AF|[L/M]AS|[L/M]AK|[L]AU|[M]AQ|[L/M]AH|[L]AY|[L]B|[L/M]AO|[L]AQ|[L/M]AC|[L/M]AA|[L]AE|[M]t51t24|[L/M]Y|[L/M]D|[M]B|
207|,1,0.352941176470588,0.375,1.15200018882752,77,75,55,40,32,[L]BC|[L]AN|[L/M]A|[L]AQ|[L/M]C|[L/M]X|[L/M]AT|[L]B|[L]AL|[L]AP|[L]AG|[L]AB|[L]AR|[L/M]AX|[L]AD|[L/M]Z|[L]AM|[L]AZ|[L]AY|[L]AI|[M]AG|[L]AE|[L/M]AJ|[M]AN|[L/M]AU|[L]AO|[M]AB|[L/M]AF|[L]BB|[M]AI|[L]AH|[M]AK|[L]AC|[M]AL|[L]D|[M]AP|[L]BA|[M]AR|[L/M]AY|[L]AT|[L]AW|[L]AU|[M]AD|[L]BD|[M]AE|[L]BB|[M]AH|[L/M]AS|[L]BA|[L]AK|[L]BA|[L]BF|[L]BA|[L]BE|[L]BB|[L]BF|[L]BB|[M]AQ|[L]BE|[M]AZ|[L]AT|[M]AC|[L]AX|[M]AM|[L]AU|[M]AO|[L]AY|[M]t51t24|[L]AZ|[M]AA|[L/M]Y|[L]AA|[M]D|[L]AZ|[M]B|
349|,1,0.533333333333333,0.78125,0.569999933242798,52,38,31,32,32,[L/M]A|[L/M]C|[L]AH|[M]X|[L/M]AN|[L/M]Z|[L/M]AT|[L]AY|[M]AV|[L/M]AR|[M]AU|[L/M]AB|[L/M]AG|[L/M]AJ|[L/M]AK|[L]AV|[L/M]AS|[M]AP|[L/M]AI|[L/M]AD|[M]AY|[L/M]AQ|[L/M]AL|[L/M]AE|[L]AU|[M]AH|[L/M]AM|[L/M]AF|[L/M]AO|[L/M]AC|[L]AP|[L]X|[L/M]AZ|[M]t51t24|[L/M]AA|[L/M]Y|[L/M]D|[L/M]B|
