Case_id,Replayed,Model_Fitness_Initial,Model_Fitness _Final,Time,|Alignment| Initial,|Alignment| Final,|Trace|,|Parikh_Trace|,|Model's Move|,Alignment
472|,1,0.5757575758,0.6333333333,0.6229999065,44,41,30,30,30,[L]AG|[M]A|[L/M]C|[L]AC|[M]E|[L/M]T|[L/M]P|[L/M]W|[L/M]V|[L]Z|[L/M]U|[L/M]Y|[L]F|[M]Z|[L]AM|[M]F|[L/M]AA|[L]E|[L]A|[M]AG|[L]AF|[M]AC|[L/M]AI|[L/M]AJ|[L]AR|[M]AE|[L/M]AH|[L]AP|[M]AF|[L/M]AD|[L/M]AB|[L/M]AK|[M]AM|[M]AP|[L/M]AQ|[L]AE|[M]AR|[L/M]AN|[L/M]AL|[L/M]D|[L/M]B|
430|,1,0.65,0.7222222222,0.4930000305,25,23,18,18,18,[L/M]A|[L]BS|[L/M]C|[L]CB|[M]AS|[L/M]BP|[L]BY|[M]BQ|[L/M]BR|[L/M]BU|[M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L/M]CA|[L]AS|[L/M]BZ|[M]CB|[L]BQ|[M]BY|[L/M]AT|[L/M]D|[L/M]B|
493|,1,0.5,0.5,0.4660000801,27,27,18,18,18,[L/M]A|[L/M]C|[L/M]AS|[L/M]BP|[L/M]BQ|[L]BX|[M]BR|[L/M]BU|[L/M]BS|[L/M]BV|[L]BY|[M]BW|[L]BR|[M]BX|[L]B|[M]BZ|[L]D|[M]CA|[L/M]CB|[L]AT|[M]BY|[L]BW|[M]AT|[L]BZ|[M]D|[L]CA|[M]B|
451|,1,0.5526315789,0.6875,0.7880001068,47,40,30,32,32,[L/M]A|[L]CT|[M]C|[L]CD|[M]t2t80|[L/M]CC|[M]CD|[L/M]CE|[L/M]CH|[L/M]CG|[L/M]CI|[L/M]CF|[L/M]CJ|[L/M]CM|[L/M]CK|[L/M]CO|[L]DL|[L/M]CQ|[M]CR|[L/M]CP|[L]DD|[L/M]CS|[M]DD|[L/M]DG|[L/M]DE|[L]CR|[M]CT|[L]DI|[M]DH|[L/M]DN|[L/M]DJ|[L]C|[M]DL|[L/M]DO|[L/M]DK|[M]DI|[L]DH|[M]t112t3|[L/M]D|[L/M]B|
445|,1,0.6578947368,0.8666666667,0.6050000191,43,34,30,30,30,[L/M]A|[L/M]C|[L]AG|[L/M]E|[L]Z|[M]T|[L/M]W|[L/M]P|[L/M]V|[L/M]U|[L/M]Y|[L]T|[M]Z|[L/M]F|[L/M]AA|[M]AG|[L/M]AC|[L/M]AI|[L/M]AE|[L/M]AF|[L/M]AJ|[L/M]AD|[L/M]AH|[L/M]AB|[L]AL|[L/M]AK|[L/M]AQ|[L/M]AM|[L/M]AR|[L/M]AO|[L/M]AN|[M]AL|[L/M]D|[L/M]B|
443|,1,0.6105263158,0.7,3.361000061,159,146,122,80,80,[L/M]A|[L/M]C|[L]CC|[M]t2t80|[L]CQ|[M]CC|[L/M]CD|[L]DH|[M]CE|[L/M]CH|[L/M]CI|[L/M]CG|[L/M]CF|[L/M]CJ|[L/M]CM|[L]D|[L/M]CK|[L/M]CO|[L]CK|[L/M]CR|[L/M]CQ|[L]DE|[M]CP|[L]CM|[M]CS|[L/M]DD|[L]DX|[L/M]DG|[L]EE|[M]DE|[L/M]CT|[L/M]DH|[L/M]DN|[L/M]DJ|[L/M]DO|[L/M]DL|[L]EI|[L/M]DK|[L/M]DI|[L]DV|[M]DP|[L/M]DR|[L/M]EA|[L/M]EB|[L]DH|[M]DV|[L]DM|[M]DY|[L/M]DZ|[L]DU|[M]DT|[L]DW|[M]DX|[L]CT|[M]DW|[L/M]DS|[L/M]DQ|[L/M]CS|[L/M]DD|[L/M]DG|[L/M]DE|[L/M]CT|[L]DY|[L]DN|[M]DH|[L/M]DJ|[L]DI|[L]DO|[M]DL|[L]DJ|[M]DN|[L/M]DK|[L]DI|[M]DO|[L]DK|[M]DI|[L/M]DP|[L/M]DV|[L/M]DR|[L/M]EA|[L/M]DY|[L]CH|[M]DZ|[L/M]EB|[L]DT|[M]DU|[L/M]DX|[L/M]DS|[L/M]DW|[L]CF|[L]CS|[L]DD|[L]DF|[L]CP|[L]CP|[L]DN|[L]DJ|[L]DO|[L]DK|[L]DI|[L]FE|[L]ES|[L]FB|[L]DE|[L]FG|[L]CE|[L]FF|[L]EY|[L]DP|[L]CI|[L]EK|[L]FJ|[L]ET|[L]EZ|[L]FM|[L]FL|[L]EF|[L]FK|[L]ED|[L]CE|[L]CD|[L]CG|[L]DZ|[L/M]DQ|[L]CJ|[L]CS|[L]EC|[L]CO|[L]CR|[L]CC|[L/M]CS|[L/M]DD|[L/M]DG|[L/M]DE|[L/M]CT|[L/M]DH|[M]DJ|[L/M]DN|[L/M]DL|[M]DK|[L/M]DO|[M]DI|[M]t112t3|[L]DL|[M]D|[L/M]B|
446|,1,0.6774193548,0.75,0.6390001774,38,35,28,28,28,[L/M]A|[L/M]C|[L/M]E|[L]AI|[M]T|[L/M]P|[L]AL|[M]O|[L/M]R|[L/M]S|[L]AR|[L/M]F|[L/M]AA|[L/M]AC|[L]AO|[L/M]AG|[L]T|[M]AI|[L/M]AE|[L/M]AJ|[L/M]AF|[L/M]AH|[L]AM|[L/M]AD|[L/M]AB|[L/M]AK|[M]AM|[M]AO|[L/M]AQ|[M]AR|[L/M]AN|[L]O|[M]AL|[L/M]D|[L/M]B|
442|,1,0.619047619,0.7222222222,0.4519999027,26,23,18,18,18,[L]BX|[M]A|[L/M]C|[L/M]AS|[L/M]BP|[L]AT|[M]BQ|[L]BU|[L/M]BR|[M]BU|[L/M]BS|[L/M]BV|[L/M]BW|[L]A|[M]BX|[L/M]CB|[L/M]CA|[L/M]BZ|[L/M]BY|[L]BQ|[M]AT|[L/M]D|[L/M]B|
211|,1,0.6923076923,0.6923076923,0.388999939,17,17,13,13,13,[L/M]A|[L]B|[L/M]C|[L]AV|[L/M]AS|[L/M]BP|[L]D|[L/M]BH|[L/M]BA|[L/M]BD|[L/M]BB|[M]AX|[M]AV|[L/M]AT|[M]D|[L]AX|[M]B|
329|,1,0.4166666667,0.4545454545,1.8429999352,112,109,91,49,33,[M]A|[L]CE|[M]C|[L]EV|[M]t2t80|[L/M]CC|[L/M]CD|[L]C|[L]CI|[L]DA|[M]CE|[L/M]CH|[L/M]CG|[L]B|[M]CI|[L/M]CF|[L]CI|[M]CJ|[L]CM|[M]CN|[L]FM|[M]CK|[L/M]CO|[L]EX|[M]CQ|[L/M]CR|[L/M]CP|[L]DJ|[M]CS|[L]ES|[M]CZ|[L]DD|[M]DB|[L]CS|[M]DC|[L]DE|[M]DA|[L/M]CT|[L/M]DH|[L]EV|[L]DN|[L]DI|[M]DJ|[L/M]DL|[L]DO|[L/M]DK|[L]EC|[L]EE|[L]CC|[L]EU|[L]EI|[L]FI|[L]CQ|[L]EW|[L]FF|[L]CQ|[L]EK|[L]DF|[L]FJ|[L]EF|[L]ET|[L]CP|[L]EU|[L]CK|[L]FK|[L]FC|[L]FD|[L]ES|[L]EY|[L]FA|[L]EZ|[L]ET|[L]FC|[L]FD|[L]ES|[L]FL|[L]EW|[L]EX|[L]ET|[L]CG|[L]ED|[L]FE|[L]CD|[L]CE|[L]CJ|[L]CH|[L]CF|[L]CJ|[L]CN|[L]CK|[L]CO|[L]CR|[L]CS|[L]CZ|[L]DC|[L]DB|[L]A|[L]CT|[L]DH|[L/M]DN|[L]DJ|[L/M]DO|[L]DM|[M]DI|[L]DK|[M]t112t3|[L]DI|[L/M]D|[M]B|
444|,1,0.6896551724,0.7142857143,0.6870000362,37,36,28,28,28,[L/M]A|[L/M]C|[L]B|[L/M]E|[L/M]T|[L/M]Q|[L/M]O|[L/M]R|[L/M]S|[L/M]F|[L/M]AA|[L/M]AC|[L/M]AG|[M]AI|[L/M]AJ|[L/M]AE|[L]AM|[L/M]AF|[L]AN|[M]AH|[L/M]AD|[M]AB|[L]AH|[M]AK|[L]AB|[M]AM|[L/M]AP|[L]AI|[M]AQ|[L/M]AR|[L]AK|[L]AQ|[M]AN|[L/M]AL|[L/M]D|[M]B|
210|,1,0.6666666667,0.6666666667,0.4960000515,24,24,18,18,18,[L/M]A|[L]BS|[L]D|[L/M]C|[L]BV|[L]BX|[M]AS|[L/M]BP|[L/M]BQ|[L/M]BR|[L/M]BU|[M]BS|[L]AS|[M]BV|[L/M]BW|[L]CB|[M]BX|[L/M]BZ|[L/M]CA|[M]CB|[L/M]BY|[L/M]AT|[M]D|[L/M]B|
215|,1,0.7931034483,0.8214285714,0.623000145,34,33,28,28,28,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]P|[L/M]O|[L]AQ|[L/M]R|[L]AA|[L/M]S|[L/M]F|[M]AA|[L/M]AG|[L]AL|[M]AC|[L/M]AI|[L/M]AJ|[L/M]AE|[L/M]AF|[L/M]AH|[L/M]AD|[L/M]AB|[L/M]AK|[L/M]AM|[L]AR|[M]AQ|[L/M]AP|[M]AR|[L/M]AN|[L]AC|[M]AL|[L/M]D|[L/M]B|
213|,1,1,1,0.3279998302,14,14,14,14,14,[L/M]A|[L/M]C|[L/M]AS|[L/M]BP|[L/M]BH|[L/M]BJ|[L/M]BI|[L/M]BL|[L/M]BO|[L/M]BM|[L/M]AV|[L/M]AT|[L/M]D|[L/M]B|
216|,1,0.619047619,0.6964285714,1.4080002308,78,71,54,56,56,[L]CJ|[L]DR|[M]A|[L/M]C|[L]DF|[M]t2t80|[L/M]CC|[L/M]CD|[L]CO|[L/M]CE|[L/M]CI|[L]DJ|[M]CG|[L/M]CH|[L/M]CF|[L]A|[M]CJ|[L/M]CM|[L/M]CK|[L]CR|[M]CO|[L/M]CQ|[M]CR|[L/M]CP|[L/M]CS|[L/M]CU|[L]CG|[M]CW|[L/M]CV|[L/M]CT|[M]DH|[L]DK|[M]DJ|[L]DH|[M]DM|[L/M]DN|[L]CW|[M]DK|[L/M]DO|[L]DM|[L/M]DI|[L/M]DP|[M]DR|[L/M]DV|[L/M]EA|[L/M]EB|[L/M]DU|[L/M]DX|[L/M]DZ|[L/M]DS|[L/M]DY|[L/M]DW|[L/M]DQ|[L/M]CS|[L/M]DD|[M]DF|[L/M]DE|[L/M]CT|[L/M]DH|[L]D|[L/M]DJ|[L]DO|[L/M]DM|[M]DN|[L/M]DK|[M]DO|[L/M]DI|[M]t112t3|[L]DN|[M]D|[L/M]B|
212|,1,0.5158730159,0.6074766355,9.3659999371,308,289,247,114,107,[L/M]A|[L]DR|[L/M]C|[M]t2t80|[L]DK|[M]CC|[L/M]CD|[L/M]CE|[L]DH|[L/M]CG|[L]EB|[L/M]CH|[M]CI|[L/M]CF|[L/M]CJ|[L]DJ|[M]CM|[L/M]CK|[L/M]CO|[L/M]CR|[L/M]CQ|[L/M]CP|[L]DH|[L/M]CS|[L]CU|[M]DD|[L]CX|[M]DF|[L]CV|[M]DE|[L/M]CT|[L/M]DH|[L/M]DN|[L/M]DJ|[L]DM|[L/M]DL|[L]EI|[L/M]DK|[L]DI|[L]EC|[L]ES|[L]FE|[L]ES|[L]EE|[L]FL|[L]FI|[L]DL|[L]DW|[L]FF|[L]EW|[L]EX|[L]EY|[L]FJ|[L]EV|[L]EF|[L]FM|[L]FL|[L]ET|[L]FK|[L]FC|[L]FD|[L]EK|[L]DE|[L]FB|[L]EZ|[L]ET|[L]ED|[L]CC|[L]CP|[L]CE|[M]DO|[L]CG|[M]DI|[L]CI|[M]DP|[L]ED|[M]DR|[L]CH|[M]DV|[L]CF|[M]DY|[L]CJ|[M]DZ|[L]FK|[M]EA|[L]CM|[M]DT|[L]CK|[M]DX|[L]CO|[M]DS|[L]CR|[M]EB|[L]EQ|[M]DW|[L]CP|[M]DQ|[L/M]CS|[L/M]CZ|[M]DB|[L/M]DC|[L/M]DA|[L/M]CT|[L]CZ|[M]DH|[L]DB|[M]DJ|[L/M]DN|[L]CE|[M]DL|[L]EE|[M]DK|[L/M]DO|[L]DL|[L]CC|[L/M]DI|[L]EO|[L/M]DP|[L/M]DV|[L]CH|[M]DR|[L/M]DX|[L]EB|[M]EA|[L/M]DT|[L/M]DY|[L]DK|[L/M]DZ|[L/M]DS|[M]EB|[L/M]DW|[L/M]DQ|[L/M]CS|[L]DD|[M]CZ|[L]DF|[M]DC|[L]DE|[L/M]DB|[M]DA|[L]B|[M]CT|[L/M]DH|[L/M]DN|[L]CM|[M]DJ|[L]DO|[M]DL|[L/M]DO|[L/M]DK|[L/M]DI|[L/M]DP|[L]DJ|[L/M]DR|[L/M]DV|[L/M]DY|[L/M]DT|[L]EB|[M]EA|[L/M]DZ|[L/M]DX|[L/M]DS|[M]EB|[L/M]DW|[L/M]DQ|[L]CS|[L/M]CS|[L]DD|[L]CT|[L]DH|[L]EC|[L]DJ|[L]DO|[L]DM|[L]DK|[L]FB|[L]DN|[L]ES|[L]FE|[L]DJ|[L]EA|[L]FL|[L]FH|[L]DI|[L]EI|[L]DN|[L]DH|[L]FF|[L]DI|[L/M]CZ|[L]FJ|[L]EZ|[L]CD|[L]ET|[L]DQ|[L]CC|[L]CD|[L]CM|[L]CG|[L]CI|[L]CT|[L]CJ|[L]CM|[L]DT|[L]EC|[L]CJ|[L]CO|[L]CQ|[L]CR|[L]CD|[L]CS|[L/M]DB|[L/M]DC|[L/M]DA|[L]CF|[L]EK|[L]DJ|[L]DM|[L]DO|[L]DY|[L]DI|[L]DP|[L]DR|[L]EA|[L]DV|[L]CK|[L]DX|[L]DZ|[L]DS|[L]ED|[L]CG|[L]CS|[L]CU|[L]CW|[L]CV|[L/M]CT|[L/M]DH|[L/M]DN|[L]DO|[M]DJ|[L]EU|[M]DL|[L/M]DK|[L]DI|[L]EE|[L]FE|[L]ES|[L]EN|[L]FG|[L]EY|[L]FF|[L]CQ|[L]FB|[L]FJ|[L]EZ|[L]EF|[L]FM|[L]ET|[L]FK|[L]CC|[L]FM|[L]CE|[L]EA|[L]CI|[L]CF|[L]DF|[L]CH|[L]CK|[L]CO|[L]CR|[L]CQ|[L]CP|[L]EJ|[L]EF|[L]CT|[L]DC|[L/M]DO|[L]DA|[L]CT|[L]CI|[L]DJ|[L]DN|[L]DL|[M]DI|[L]DK|[M]t112t3|[L]EY|[L/M]D|[M]B|
449|,1,0.5882352941,0.625,1.3270001411,88,86,74,32,32,[L]B|[M]A|[L/M]C|[M]t2t80|[L]CS|[M]CC|[L/M]CD|[L/M]CE|[M]CG|[L]CS|[M]CH|[L/M]CI|[L/M]CF|[L/M]CJ|[L]CL|[M]CM|[L/M]CK|[L/M]CO|[L/M]CR|[L]FF|[M]CQ|[L/M]CP|[L]CG|[M]CS|[L/M]CU|[L/M]CY|[L]DK|[M]CV|[L/M]CT|[L/M]DH|[L]DN|[L/M]DJ|[L]EE|[L]CT|[L]FE|[L]DI|[L]EC|[L]DO|[L]ES|[L]CK|[L]CR|[L]EI|[L]CP|[L]EY|[L]FH|[L]FA|[L]ET|[L]CQ|[L]EZ|[L]EK|[L]FJ|[L]CH|[L]EF|[L]FL|[L]FM|[L]FK|[L]ED|[L]CC|[L]CD|[L]CE|[L]CH|[L]CI|[L]CC|[L]CF|[L]DD|[L]CM|[L]DK|[L]CO|[L]CQ|[L]CG|[L]CJ|[L]DF|[L]DE|[L/M]DL|[L]DH|[L]DM|[L/M]DN|[L]DJ|[M]DK|[L/M]DO|[L]CV|[L/M]DI|[M]t112t3|[L/M]D|[L]A|[M]B|
447|,1,0.6944444444,0.8666666667,0.5999999046,41,34,30,30,30,[L/M]A|[L/M]C|[L]AE|[M]E|[L/M]G|[L/M]H|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]F|[L/M]AA|[L]AP|[L/M]AC|[L/M]AG|[L/M]AI|[L]E|[L/M]AF|[M]AE|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AB|[L]D|[L/M]AK|[L/M]AQ|[L/M]AM|[M]AP|[L/M]AR|[L/M]AN|[L/M]AL|[M]D|[L/M]B|
448|,1,0.8285714286,0.9666666667,0.5789999962,36,31,30,30,30,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]W|[L/M]V|[L/M]P|[L/M]U|[L/M]Y|[L/M]Z|[L/M]F|[L/M]AA|[L/M]AC|[L/M]AG|[L/M]AE|[L/M]AI|[L/M]AJ|[L]AR|[L/M]AF|[L/M]AH|[L/M]AD|[L/M]AB|[L/M]AK|[L/M]AM|[L/M]AQ|[L/M]AO|[M]AR|[L/M]AN|[L/M]AL|[L/M]D|[L/M]B|
214|,1,0.6315789474,0.7272727273,1.5679998398,113,108,99,56,33,[M]A|[L/M]C|[L]CT|[M]t2t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CI|[L/M]CH|[L/M]CG|[L]EX|[M]CF|[L/M]CJ|[L]EW|[M]CN|[L]CH|[M]CK|[L/M]CO|[L/M]CQ|[L/M]CR|[L/M]CP|[L]DO|[L]CK|[M]CS|[L/M]CZ|[L/M]DC|[L/M]DB|[L/M]DA|[L/M]CT|[L]EU|[L/M]DH|[L/M]DJ|[L]DN|[L/M]DM|[L]DO|[L]DK|[L]DI|[L]EP|[L]ES|[L]EF|[L]EY|[L]FG|[L]ET|[L]EC|[L]FB|[L]FF|[L]EN|[L]EZ|[L]ET|[L]EO|[L]CS|[L]B|[L]EE|[L]ET|[L]FM|[L]FL|[L]DE|[L]FK|[L]FC|[L/M]DK|[L]ES|[L]EY|[L]EV|[L]EZ|[L]EU|[L]A|[L]FC|[L]FD|[L]ES|[L/M]DN|[L]CM|[L]FE|[L]CF|[L]EV|[L]FJ|[L]FC|[L]FD|[L]ES|[L]EW|[L]EX|[L]FB|[L]ED|[L]CC|[L]CD|[L]CE|[L]DJ|[L]CI|[L]CG|[L]CF|[L]CJ|[L]CN|[L]CK|[L]CO|[M]DO|[L/M]DI|[L]CQ|[L]CP|[L]DD|[L]DG|[L]DH|[L]DM|[L]CS|[L]FD|[L]CR|[M]t112t3|[L/M]D|[L]ET|[M]B|
101|,1,0.7428571429,0.8666666667,0.6260001659,39,34,30,30,30,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L]AR|[L/M]V|[L/M]P|[L/M]W|[L]B|[M]U|[L/M]Y|[L/M]Z|[L/M]F|[L/M]AA|[L/M]AG|[L/M]AC|[L/M]AI|[L/M]AJ|[L/M]AF|[L/M]AE|[L/M]AH|[L/M]AD|[L/M]AB|[L/M]AK|[L/M]AM|[L]D|[L/M]AQ|[L/M]AP|[M]AR|[L/M]AN|[L/M]AL|[M]D|[L]U|[M]B|
104|,1,0.5806451613,0.6428571429,0.6449999809,41,38,28,28,28,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]P|[L/M]O|[L]AN|[M]R|[L/M]S|[L]AF|[L/M]F|[L]AB|[L/M]AA|[L/M]AC|[L]AO|[M]AG|[L/M]AI|[L/M]AE|[L/M]AJ|[M]AF|[L/M]AH|[L]AK|[M]AD|[L]AQ|[M]AB|[L]AR|[M]AK|[L/M]AM|[M]AO|[L]AG|[M]AQ|[L]R|[M]AR|[L]AD|[M]AN|[L/M]AL|[L/M]D|[L/M]B|
100|,1,0.7894736842,0.8333333333,0.4389998913,22,21,18,18,18,[L]AT|[M]A|[L/M]C|[L/M]AS|[L/M]BP|[M]BQ|[L/M]BR|[L/M]BU|[L/M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L/M]CA|[L/M]CB|[L/M]BZ|[L/M]BY|[L]A|[L]BQ|[M]AT|[L/M]D|[L/M]B|
103|,1,0.6578947368,0.8125,0.6690001488,43,36,30,32,32,[L/M]A|[L]DK|[L/M]C|[M]t2t80|[L/M]CC|[L/M]CD|[L/M]CE|[L/M]CI|[L]DN|[M]CH|[L/M]CG|[L/M]CF|[L/M]CJ|[L/M]CM|[L/M]CK|[L/M]CO|[L/M]CR|[L/M]CQ|[L/M]CP|[L/M]CS|[L/M]DD|[L/M]DG|[L/M]DE|[L/M]CT|[L/M]DH|[L/M]DJ|[L]CH|[M]DN|[L/M]DO|[L/M]DL|[M]DK|[L/M]DI|[L]B|[M]t112t3|[L/M]D|[M]B|
102|,1,0.5833333333,0.5833333333,0.3870000839,17,17,12,12,12,[L/M]A|[L/M]C|[L]BP|[M]AS|[L]B|[M]BP|[L/M]BH|[L/M]BK|[L/M]BG|[L]AT|[M]AX|[L/M]AV|[L]AX|[M]AT|[L/M]D|[L]AS|[M]B|
109|,1,0.675,0.9,0.6600000858,43,33,30,30,30,[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L]AP|[M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]F|[L]AH|[L/M]AA|[L/M]AC|[L/M]AG|[L/M]AJ|[L/M]AF|[L/M]AE|[L/M]AI|[M]AH|[L/M]AD|[L/M]AB|[L/M]AK|[L/M]AQ|[L/M]AM|[L/M]AR|[L]I|[M]AP|[L/M]AN|[L/M]AL|[L/M]D|[L/M]B|
108|,1,0.7222222222,0.7222222222,0.4479999542,23,23,18,18,18,[L/M]A|[L/M]C|[L]AT|[M]AS|[L/M]BP|[L]BS|[L/M]BQ|[L/M]BR|[L/M]BU|[L]CB|[M]BS|[L/M]BV|[L/M]BW|[L/M]BX|[L]AS|[M]BZ|[L/M]CA|[M]CB|[L/M]BY|[L]BZ|[M]AT|[L/M]D|[L/M]B|
221|,1,0.4411764706,0.5,0.7319998741,49,45,30,30,30,[L/M]A|[L]AJ|[L/M]C|[L/M]E|[M]T|[L]AK|[M]V|[L/M]P|[L]AE|[M]W|[L]AM|[M]U|[L]AQ|[M]Y|[L/M]Z|[L/M]F|[L/M]AA|[L]AR|[L/M]AG|[M]AC|[L]V|[M]AI|[L/M]AF|[L]AO|[M]AJ|[L/M]AH|[L]AC|[M]AE|[L/M]AD|[L]AI|[M]AB|[L]T|[M]AK|[L]U|[M]AM|[L]AB|[M]AO|[L]Y|[M]AQ|[L]W|[M]AR|[L/M]AN|[L/M]AL|[L/M]D|[L/M]B|
105|,1,0.8064516129,0.8928571429,0.6089999676,34,31,28,28,28,[L/M]A|[L/M]C|[L]AF|[L/M]E|[L/M]T|[L/M]P|[L/M]O|[L/M]R|[L/M]S|[L/M]F|[L/M]AA|[L/M]AC|[L/M]AG|[L/M]AE|[L/M]AI|[L/M]AJ|[M]AF|[L/M]AH|[L/M]AD|[L/M]AB|[L/M]AK|[L/M]AM|[L]AL|[L/M]AO|[M]AQ|[L/M]AR|[L/M]AN|[L]AQ|[M]AL|[L/M]D|[L/M]B|
222|,1,0.625,0.625,0.6660001278,42,42,30,32,32,[L]D|[M]A|[L/M]C|[L]CC|[M]t2t80|[L]DN|[M]CC|[L/M]CD|[L/M]CE|[L/M]CG|[L]DJ|[L/M]CH|[L]DI|[L]CR|[M]CI|[L/M]CF|[L/M]CJ|[L]DO|[M]CN|[L/M]CK|[L/M]CO|[L/M]CQ|[M]CR|[L/M]CP|[L/M]CS|[L/M]DD|[L/M]DF|[L/M]DE|[L/M]CT|[L/M]DH|[L]CN|[M]DJ|[L/M]DM|[M]DN|[L/M]DK|[M]DO|[M]DI|[L]CI|[M]t112t3|[L]A|[M]D|[L/M]B|
220|,1,0.6388888889,0.696969697,1.513999939,110,107,97,54,33,[L/M]A|[M]C|[L]DA|[M]t2t80|[L/M]CC|[L]DO|[M]CD|[L/M]CE|[L]CI|[L]ED|[L/M]CG|[L/M]CH|[L]CF|[L]CJ|[L]CL|[L]ET|[L]FJ|[L]CR|[L]CQ|[L]CP|[L]EZ|[L]CS|[L]DN|[L]DF|[L]DE|[L]CT|[L]FB|[L]DJ|[L]DD|[L]DM|[L]CD|[L]CD|[L]DK|[L]ES|[L]EC|[L]DI|[L]FE|[L]EE|[L]EY|[L]FG|[L]EF|[L]EI|[L]FB|[L]FF|[L]EM|[L]CO|[L]FC|[L]FM|[L]FL|[L]ET|[L]FK|[L]FD|[L]ES|[L]EY|[L]ET|[L]CC|[L]EZ|[L]CK|[L]FC|[L]EZ|[L]FD|[L]ES|[L]EJ|[L]EY|[L]FB|[L]CT|[L]FC|[L]FD|[L]ES|[L]EY|[L]DH|[L]EZ|[L]FA|[L]CE|[L]CG|[L/M]CI|[L]CH|[L/M]CF|[L/M]CJ|[L]CN|[M]CL|[L/M]CK|[L]CQ|[L/M]CO|[M]CQ|[L/M]CR|[L/M]CP|[L/M]CS|[L]DK|[M]CZ|[L/M]DB|[L/M]DC|[L]C|[M]DA|[L]ET|[M]CT|[L/M]DH|[L/M]DJ|[L/M]DN|[L/M]DM|[M]DK|[L/M]DO|[L]CZ|[L/M]DI|[M]t112t3|[L/M]D|[L/M]B|
200|,1,0.5405405405,0.6666666667,0.7539999485,47,40,30,30,30,[L]AN|[L/M]A|[L]E|[M]C|[L]AK|[M]E|[L/M]G|[L/M]H|[L]AR|[M]I|[L]AD|[L/M]M|[M]L|[L/M]K|[L/M]J|[L/M]F|[L/M]AA|[L/M]AC|[L/M]AG|[L/M]AI|[L/M]AE|[L/M]AJ|[L]B|[M]AF|[L]L|[L/M]AH|[M]AD|[L/M]AB|[M]AK|[L/M]AM|[L/M]AQ|[L]I|[L/M]AP|[M]AR|[L]C|[M]AN|[L/M]AL|[L/M]D|[L]AF|[M]B|
107|,1,0.7,0.75,0.5869998932,37,35,28,28,28,[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]P|[L/M]O|[L]AL|[L]AM|[L/M]R|[L/M]S|[L/M]F|[L]AH|[L]D|[M]AA|[L/M]AG|[L/M]AC|[L/M]AI|[L/M]AE|[L/M]AJ|[L/M]AF|[L]AA|[M]AH|[L/M]AD|[L/M]AB|[L/M]AK|[M]AM|[M]AP|[L/M]AQ|[M]AR|[L/M]AN|[L]AP|[M]AL|[L]AR|[M]D|[L/M]B|
106|,1,0.7,0.7,0.6930000782,39,39,30,30,30,[L/M]A|[L]AI|[L/M]C|[L/M]E|[L/M]T|[L/M]V|[L]AH|[L]AF|[L/M]W|[L]B|[M]P|[L/M]U|[L/M]Y|[L/M]Z|[L]AB|[M]F|[L/M]AA|[L/M]AG|[L/M]AC|[M]AI|[L/M]AJ|[L/M]AE|[M]AF|[L]P|[M]AH|[L]AO|[M]AD|[L]F|[M]AB|[L/M]AK|[L/M]AM|[M]AO|[L/M]AQ|[L/M]AR|[L]AD|[L/M]AN|[L/M]AL|[L/M]D|[M]B|
225|,1,0.5238095238,0.6111111111,0.4949998856,28,25,18,18,18,[L/M]A|[L/M]C|[L/M]AS|[L]BQ|[L/M]BP|[L]BS|[M]BQ|[L]AT|[M]BR|[L/M]BU|[L]BR|[M]BS|[L]BW|[L/M]BV|[M]BW|[L/M]BX|[L/M]CA|[L/M]BZ|[L/M]CB|[M]BY|[L]D|[M]AT|[L]BY|[M]D|[L/M]B|
226|,1,0.5675675676,0.6363636364,0.7339999676,47,43,31,33,33,[L/M]A|[L]CK|[L/M]C|[M]t2t80|[L/M]CC|[L/M]CD|[L]CP|[M]CE|[L/M]CI|[L/M]CH|[L]CL|[M]CG|[L/M]CF|[L/M]CJ|[M]CL|[L]CG|[M]CK|[L/M]CO|[L/M]CR|[L/M]CQ|[L]DN|[M]CP|[L/M]CS|[L/M]CZ|[L/M]DB|[L/M]DC|[L]DJ|[M]DA|[L/M]CT|[L/M]DH|[L]DA|[L]CE|[M]DJ|[L/M]DM|[L]DO|[M]DN|[L/M]DK|[L]B|[M]DO|[L/M]DI|[M]t112t3|[L/M]D|[M]B|
224|,1,0.8571428571,0.8571428571,0.3619999886,16,16,14,14,14,[L/M]A|[L/M]C|[M]AS|[L/M]BP|[L/M]BH|[L/M]BJ|[L/M]BI|[L/M]BL|[L/M]BN|[L/M]BM|[M]AV|[L/M]AT|[L/M]D|[L]AS|[L/M]B|[L]AV|
