Result of replaying ML3.tpn on Process 28 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
310,"instance_184",1,Yes,"84,00","7,00","84,00","0,37","84,00","32,00","110,00","0,37","19,00","0,41","142,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]V|[L]D|[L]C|[L]B|[L/M]W|[L/M]U|[M-REAL]T|[L]O|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]T|[L]V
311,"instance_286",1,Yes,"84,00","7,00","84,00","0,37","84,00","18,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]V|[M-REAL]W|[L]C|[L/M]U|[L]S|[L]O|[L]B|[L/M]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]W|[L]A
312,"instance_289",1,Yes,"84,00","7,00","84,00","0,37","84,00","26,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]V|[L]S|[L]P|[L/M]U|[L]A|[L]D|[L]C|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L]O|[L/M]B
313,"instance_62",1,Yes,"84,00","7,00","84,00","0,37","84,00","24,00","110,00","0,37","19,00","0,41","142,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]W|[L]D|[L]C|[L/M]V|[L]S|[L/M]U|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B|[L]P|[L]O|[L]T
314,"instance_52",1,Yes,"84,00","7,00","84,00","0,37","84,00","16,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[L]B|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]W|[L]P|[L/M]V|[L]D|[L]S|[L/M]U|[L]A|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]O
315,"instance_152",1,Yes,"84,00","7,00","84,00","0,37","84,00","33,00","110,00","0,37","19,00","0,41","142,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]B|[L/M]O|[M-REAL]S|[M-REAL]U|[L]D|[L/M]V|[L]S|[L]P|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]C|[L]U
316,"instance_87",1,Yes,"84,00","7,00","84,00","0,37","84,00","18,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]V|[L]P|[L/M]U|[L/M]W|[L]S|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[L]O|[L]V|[L]C|[L]A|[L/M]B
317,"instance_394",1,Yes,"70,00","9,00","70,00","0,47","70,00","41,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[M-REAL]C|[L]G|[L/M]E|[M-REAL]G|[M-REAL]J|[L/M]K|[L/M]M|[L]F|[L/M]N|[L/M]L|[L/M]I|[L]B|[L/M]H|[M-REAL]F|[L/M]D|[M-REAL]B|[L]C|[L]J
318,"instance_5",1,Yes,"70,00","9,00","70,00","0,47","70,00","32,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L]L|[L/M]C|[M-REAL]E|[M-REAL]K|[L]H|[L]B|[L/M]G|[L/M]M|[L/M]J|[L/M]I|[M-REAL]H|[L]E|[L/M]N|[M-REAL]L|[L/M]F|[L/M]D|[M-REAL]B|[L]K
319,"instance_256",1,Yes,"84,00","7,00","84,00","0,37","84,00","21,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L]D|[L/M]O|[L]T|[L/M]S|[L]P|[L]B|[L/M]W|[L/M]U|[L/M]V|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]C|[L]A
320,"instance_406",1,Yes,"84,00","7,00","84,00","0,37","84,00","27,00","110,00","0,37","19,00","0,41","142,00","0,41",[L/M]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]V|[L]B|[L/M]U|[L]D|[L]O|[L/M]W|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]T|[L]S|[L]V
321,"instance_266",1,Yes,"70,00","9,00","70,00","0,47","70,00","14,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L/M]C|[L]F|[L/M]E|[M-REAL]G|[M-REAL]I|[M-REAL]K|[L/M]J|[L/M]M|[L/M]N|[L]B|[L/M]L|[L]G|[L/M]H|[M-REAL]F|[L]K|[L/M]D|[M-REAL]B|[L]I
322,"instance_361",1,Yes,"70,00","9,00","70,00","0,47","70,00","46,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]J|[L/M]C|[L/M]E|[L/M]K|[L]A|[L/M]G|[M-REAL]J|[M-REAL]I|[M-REAL]M|[L/M]H|[L/M]N|[L]F|[L/M]L|[M-REAL]F|[L]M|[L]I|[L/M]D|[L/M]B
323,"instance_303",1,Yes,"70,00","9,00","70,00","0,47","70,00","15,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]M|[L/M]C|[L]I|[L]B|[L/M]E|[L/M]K|[L]A|[L/M]G|[M-REAL]I|[L/M]N|[M-REAL]J|[L/M]H|[M-REAL]M|[L/M]L|[L/M]F|[L/M]D|[M-REAL]B|[L]J
324,"instance_230",1,Yes,"70,00","9,00","70,00","0,47","70,00","21,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[M-REAL]C|[L]B|[L/M]E|[L]H|[L]L|[L/M]G|[L/M]K|[L/M]J|[L/M]N|[L]C|[L/M]I|[M-REAL]H|[M-REAL]M|[M-REAL]L|[L/M]F|[L/M]D|[M-REAL]B|[L]M
325,"instance_117",1,Yes,"70,00","9,00","70,00","0,47","70,00","16,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]I|[M-REAL]K|[L]F|[L/M]M|[L]K|[L/M]J|[L/M]H|[L]I|[L/M]N|[L/M]L|[M-REAL]F|[L/M]D|[L]E|[L]G|[L/M]B
326,"instance_330",1,Yes,"70,00","9,00","70,00","0,47","70,00","16,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]M|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]I|[L]E|[L/M]J|[L/M]K|[M-REAL]M|[L]G|[L]B|[L]A|[L/M]H|[L/M]N|[L/M]L|[L/M]F|[L/M]D|[M-REAL]B
327,"instance_334",1,Yes,"84,00","7,00","84,00","0,37","84,00","25,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]V|[L]T|[L]C|[L/M]W|[L]S|[L/M]U|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[L]B|[L]V|[L/M]D|[M-REAL]B|[L]A
328,"instance_444",1,Yes,"70,00","9,00","70,00","0,47","70,00","11,00","140,00","0,47","19,00","0,59","172,00","0,59",[L]N|[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]K|[M-REAL]N|[M-REAL]G|[L/M]I|[L]B|[L/M]M|[L/M]J|[L/M]H|[L]E|[L/M]L|[L]G|[L/M]F|[L/M]D|[M-REAL]B|[L]C
329,"instance_210",1,Yes,"70,00","9,00","70,00","0,47","70,00","36,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]K|[L/M]C|[L/M]E|[M-REAL]K|[L/M]G|[M-REAL]N|[M-REAL]M|[L]A|[L/M]I|[L/M]L|[L/M]J|[M-REAL]H|[L]N|[L/M]F|[L/M]D|[L]M|[L]H|[L/M]B
330,"instance_212",1,Yes,"70,00","9,00","70,00","0,47","70,00","57,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[M-REAL]C|[L]J|[L]H|[L/M]E|[L]D|[L/M]K|[L/M]G|[L/M]M|[M-REAL]J|[L]L|[L/M]I|[M-REAL]H|[L/M]N|[M-REAL]L|[L/M]F|[M-REAL]D|[L]C|[L/M]B
331,"instance_447",1,Yes,"70,00","9,00","70,00","0,47","70,00","18,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]D|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]K|[L]L|[L]A|[L/M]J|[L/M]M|[L/M]I|[L]G|[L/M]N|[M-REAL]L|[L/M]H|[L/M]F|[M-REAL]D|[L]K|[L/M]B
332,"instance_448",1,Yes,"70,00","9,00","70,00","0,47","70,00","22,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]G|[L/M]K|[L]D|[L]A|[L]C|[L/M]I|[L]G|[L/M]N|[L/M]M|[L]F|[L/M]J|[L/M]L|[L/M]H|[M-REAL]F|[M-REAL]D|[L/M]B
333,"instance_100",1,Yes,"84,00","7,00","84,00","0,37","84,00","19,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L]A|[L]P|[L]B|[L/M]U|[L/M]W|[L/M]V|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]O|[L]S|[L]T
334,"instance_201",1,Yes,"70,00","9,00","70,00","0,47","70,00","25,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L/M]C|[L/M]E|[M-REAL]K|[M-REAL]G|[M-REAL]I|[L]F|[L/M]J|[L]G|[L]L|[L/M]H|[L/M]M|[L/M]N|[M-REAL]L|[M-REAL]F|[L/M]D|[L]K|[L]I|[L/M]B
335,"instance_328",1,Yes,"84,00","7,00","84,00","0,37","84,00","21,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]U|[M-REAL]W|[L]O|[L]B|[L]P|[L]A|[L/M]V|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L]S|[L/M]D|[M-REAL]B|[L]W
336,"instance_420",1,Yes,"70,00","9,00","70,00","0,47","70,00","25,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[M-REAL]C|[L]N|[L/M]E|[L/M]K|[M-REAL]N|[M-REAL]M|[M-REAL]G|[L]D|[L]C|[L/M]I|[L/M]J|[L/M]L|[L]M|[L/M]H|[L/M]F|[M-REAL]D|[L/M]B|[L]G
337,"instance_468",1,Yes,"84,00","7,00","84,00","0,37","84,00","28,00","110,00","0,37","19,00","0,41","142,00","0,41",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[L]V|[L]B|[L/M]O|[L]T|[L/M]S|[M-REAL]V|[M-REAL]W|[L]D|[L]C|[L/M]U|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]W
338,"instance_18",1,Yes,"70,00","9,00","70,00","0,47","70,00","16,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]K|[L/M]J|[L]A|[L/M]M|[L/M]I|[L/M]H|[L]C|[L/M]N|[L]G|[L]K|[L]F|[L/M]L|[M-REAL]F|[L/M]D|[L/M]B
339,"instance_454",1,Yes,"84,00","7,00","84,00","0,37","84,00","23,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[L]D|[L]P|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]V|[L]B|[L/M]U|[L]A|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]O|[L]V
340,"instance_456",1,Yes,"70,00","9,00","70,00","0,47","70,00","12,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L]N|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]K|[L/M]I|[M-REAL]N|[L]B|[L]D|[L/M]M|[L/M]J|[L]K|[L/M]L|[L/M]H|[L]G|[L/M]F|[M-REAL]D|[M-REAL]B
341,"instance_435",1,Yes,"70,00","9,00","70,00","0,47","70,00","28,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[M-REAL]C|[L]M|[L/M]E|[L/M]K|[M-REAL]M|[L]B|[L/M]G|[L]F|[L/M]N|[L]C|[L]H|[L/M]J|[L/M]L|[L/M]I|[M-REAL]H|[M-REAL]F|[L/M]D|[M-REAL]B
342,"instance_310",1,Yes,"84,00","7,00","84,00","0,37","84,00","22,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[L]U|[L]S|[L/M]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[M-REAL]U|[L]P|[L]B|[L/M]V|[L]D|[L/M]W|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B|[L]A
343,"instance_354",1,Yes,"70,00","9,00","70,00","0,47","70,00","44,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[M-REAL]C|[M-REAL]E|[L]H|[L/M]G|[L]E|[L/M]K|[L/M]J|[L]C|[L/M]I|[L/M]N|[M-REAL]H|[M-REAL]M|[L/M]L|[L]D|[L/M]F|[M-REAL]D|[L]M|[L/M]B
344,"instance_400",1,Yes,"70,00","9,00","70,00","0,47","70,00","12,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]F|[L]D|[L/M]C|[M-REAL]E|[L/M]G|[L]M|[L]E|[L/M]K|[L/M]I|[L/M]N|[M-REAL]M|[L/M]L|[L/M]J|[L/M]H|[M-REAL]F|[M-REAL]D|[L]A|[L/M]B
345,"instance_8",1,Yes,"70,00","9,00","70,00","0,47","70,00","16,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]B|[L]G|[L]L|[L/M]C|[L/M]E|[M-REAL]G|[L]A|[L/M]J|[L/M]I|[L/M]K|[L]F|[L/M]N|[L/M]H|[L/M]M|[M-REAL]L|[M-REAL]F|[L/M]D|[M-REAL]B
346,"instance_488",1,Yes,"70,00","9,00","70,00","0,47","70,00","34,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[M-REAL]C|[L]N|[L/M]E|[L]M|[L/M]K|[M-REAL]N|[M-REAL]G|[L/M]J|[M-REAL]M|[L/M]L|[L]D|[L/M]I|[L/M]H|[L]C|[L/M]F|[M-REAL]D|[L]G|[L/M]B
347,"instance_408",1,Yes,"70,00","9,00","70,00","0,47","70,00","24,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]G|[L/M]I|[L/M]K|[L/M]M|[M-REAL]J|[L/M]N|[L/M]H|[L]G|[L]D|[L/M]L|[L/M]F|[M-REAL]D|[L]A|[L]J|[L]C|[L/M]B
348,"instance_404",1,Yes,"70,00","9,00","70,00","0,47","70,00","15,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]K|[L/M]M|[M-REAL]N|[L]D|[L/M]G|[L/M]L|[L]K|[L/M]J|[L]N|[L/M]I|[L/M]H|[L/M]F|[M-REAL]D|[L]C|[L]A|[L/M]B
349,"instance_21",1,Yes,"70,00","9,00","70,00","0,47","70,00","39,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L]D|[L/M]C|[M-REAL]E|[L/M]K|[L]J|[L/M]M|[L/M]G|[M-REAL]J|[L]B|[L/M]N|[L]E|[L]F|[L/M]L|[L/M]I|[L/M]H|[M-REAL]F|[M-REAL]D|[M-REAL]B
350,"instance_370",1,Yes,"84,00","7,00","84,00","0,37","84,00","29,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[L]V|[L]P|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]V|[M-REAL]W|[L]B|[L/M]U|[L]O|[L]A|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]W
351,"instance_409",1,Yes,"84,00","7,00","84,00","0,37","84,00","11,00","110,00","0,37","19,00","0,41","142,00","0,41",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L]B|[L]D|[L/M]O|[L/M]S|[L/M]V|[L]P|[L]T|[L]C|[L/M]W|[L]A|[L/M]U|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[M-REAL]D|[M-REAL]B
352,"instance_246",1,Yes,"70,00","9,00","70,00","0,47","70,00","10,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]L|[L/M]C|[M-REAL]E|[M-REAL]K|[L/M]M|[L]A|[L/M]N|[M-REAL]L|[L]K|[L/M]G|[L/M]J|[L]E|[L/M]I|[L]B|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B
353,"instance_467",1,Yes,"70,00","9,00","70,00","0,47","70,00","29,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L]B|[L/M]C|[L]I|[L/M]E|[L]F|[L/M]G|[M-REAL]I|[M-REAL]K|[L/M]M|[L/M]J|[L]K|[L/M]N|[L]D|[L/M]L|[L/M]H|[M-REAL]F|[M-REAL]D|[M-REAL]B
354,"instance_119",1,Yes,"70,00","9,00","70,00","0,47","70,00","17,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]H|[L/M]C|[L]D|[L/M]E|[L/M]G|[M-REAL]K|[L/M]N|[L/M]J|[L/M]M|[L]F|[L/M]I|[M-REAL]H|[L]A|[L/M]L|[M-REAL]F|[M-REAL]D|[L]K|[L/M]B
355,"instance_278",1,Yes,"70,00","9,00","70,00","0,47","70,00","23,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]K|[L]H|[L]L|[L/M]M|[L]E|[L/M]N|[M-REAL]L|[M-REAL]G|[L/M]J|[L/M]I|[M-REAL]H|[L]K|[L/M]F|[L]G|[L/M]D|[L/M]B
356,"instance_164",1,Yes,"70,00","9,00","70,00","0,47","70,00","7,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]K|[L]A|[L]F|[L/M]N|[L/M]I|[L/M]J|[L]C|[L]G|[L/M]M|[L]E|[L/M]H|[L/M]L|[M-REAL]F|[L/M]D|[L/M]B
357,"instance_395",1,Yes,"70,00","9,00","70,00","0,47","70,00","19,00","140,00","0,47","19,00","0,59","172,00","0,59",[M-REAL]A|[L]H|[L/M]C|[L/M]E|[M-REAL]K|[L/M]N|[M-REAL]G|[L]D|[L]A|[L/M]I|[L/M]M|[L/M]L|[L]K|[L/M]J|[M-REAL]H|[L/M]F|[M-REAL]D|[L]G|[L/M]B
358,"instance_357",1,Yes,"70,00","9,00","70,00","0,47","70,00","42,00","140,00","0,47","19,00","0,59","172,00","0,59",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]I|[L]N|[L/M]J|[L/M]K|[M-REAL]N|[L]B|[L]G|[L/M]M|[L/M]H|[L]D|[L/M]L|[L/M]F|[M-REAL]D|[M-REAL]B|[L]I
359,"instance_294",1,Yes,"56,00","10,00","56,00","0,56","56,00","18,00","140,00","0,56","18,00","0,67","172,00","0,67",[L/M]A|[L/M]C|[L]I|[L/M]E|[M-REAL]G|[M-REAL]I|[M-REAL]K|[L/M]M|[L]B|[L]K|[L/M]N|[L/M]J|[L]G|[L/M]H|[L/M]L|[L/M]F|[L/M]D|[M-REAL]B
360,"instance_71",1,Yes,"56,00","10,00","56,00","0,56","56,00","19,00","140,00","0,56","18,00","0,67","172,00","0,67",[L/M]A|[L]D|[L/M]C|[M-REAL]E|[M-REAL]K|[L/M]N|[L/M]G|[L]K|[L/M]J|[L/M]I|[M-REAL]M|[L]E|[L/M]L|[L/M]H|[L/M]F|[M-REAL]D|[L]M|[L/M]B
361,"instance_65",1,Yes,"70,00","8,00","70,00","0,44","70,00","10,00","110,00","0,44","18,00","0,51","142,00","0,51",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[L/M]O|[M-REAL]S|[L]A|[L/M]V|[L]S|[L]P|[L]B|[L/M]W|[L]C|[L/M]U|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B
362,"instance_186",1,Yes,"56,00","10,00","56,00","0,56","56,00","22,00","140,00","0,56","18,00","0,67","172,00","0,67",[M-REAL]A|[L/M]C|[M-REAL]E|[L/M]G|[L/M]K|[L]L|[L/M]J|[L/M]M|[L/M]I|[L/M]N|[M-REAL]L|[L]A|[L]D|[L/M]H|[L/M]F|[M-REAL]D|[L]E|[L/M]B
363,"instance_54",1,Yes,"56,00","10,00","56,00","0,56","56,00","29,00","140,00","0,56","18,00","0,67","172,00","0,67",[L/M]A|[M-REAL]C|[L]I|[L/M]E|[L/M]K|[L/M]G|[M-REAL]I|[M-REAL]J|[L]F|[L/M]H|[L/M]M|[L]J|[L/M]N|[L/M]L|[M-REAL]F|[L]C|[L/M]D|[L/M]B
364,"instance_98",1,Yes,"56,00","10,00","56,00","0,56","56,00","7,00","140,00","0,56","18,00","0,67","172,00","0,67",[M-REAL]A|[L]H|[L/M]C|[M-REAL]E|[M-REAL]K|[L/M]G|[L]E|[L/M]N|[L/M]J|[L/M]M|[L]K|[L/M]I|[M-REAL]H|[L]A|[L/M]L|[L/M]F|[L/M]D|[L/M]B
365,"instance_89",1,Yes,"70,00","8,00","70,00","0,44","70,00","12,00","110,00","0,44","18,00","0,51","142,00","0,51",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]U|[L]S|[L]A|[L/M]V|[L/M]W|[L]O|[L]D|[L/M]T|[L]C|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
366,"instance_167",1,Yes,"56,00","10,00","56,00","0,56","56,00","12,00","140,00","0,56","18,00","0,67","172,00","0,67",[L/M]A|[M-REAL]C|[M-REAL]E|[L]B|[L/M]G|[L/M]I|[M-REAL]J|[L/M]K|[L/M]N|[L/M]H|[L/M]M|[L]J|[L/M]L|[L]E|[L/M]F|[L/M]D|[M-REAL]B|[L]C
367,"instance_375",1,Yes,"56,00","10,00","56,00","0,56","56,00","9,00","140,00","0,56","18,00","0,67","172,00","0,67",[M-REAL]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]K|[L]A|[L/M]M|[M-REAL]N|[L]K|[L/M]J|[L/M]L|[L]N|[L/M]I|[L/M]H|[L/M]F|[L/M]D|[L/M]B
368,"instance_251",1,Yes,"70,00","8,00","70,00","0,44","70,00","21,00","110,00","0,44","18,00","0,51","142,00","0,51",[M-REAL]A|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L]A|[L]T|[L/M]W|[L/M]U|[L/M]V|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[L]O|[L/M]D|[L/M]B|[L]S|[L]P
369,"instance_141",1,Yes,"56,00","10,00","56,00","0,56","56,00","20,00","140,00","0,56","18,00","0,67","172,00","0,67",[L/M]A|[L/M]C|[M-REAL]E|[L/M]K|[L]B|[L]F|[L/M]M|[L]D|[L/M]G|[L/M]J|[L/M]I|[L]E|[L/M]H|[L/M]N|[L/M]L|[M-REAL]F|[M-REAL]D|[M-REAL]B
370,"instance_144",1,Yes,"56,00","10,00","56,00","0,56","56,00","21,00","140,00","0,56","18,00","0,67","172,00","0,67",[L/M]A|[L/M]C|[L]F|[L/M]E|[M-REAL]K|[L/M]G|[L/M]M|[L/M]I|[M-REAL]J|[L/M]H|[L]J|[L]B|[L/M]N|[L/M]L|[M-REAL]F|[L/M]D|[M-REAL]B|[L]K
371,"instance_38",1,Yes,"70,00","8,00","70,00","0,44","70,00","23,00","110,00","0,44","18,00","0,51","142,00","0,51",[M-REAL]A|[L]D|[L/M]C|[M-INVI]t2t14|[L]W|[L/M]O|[L/M]S|[M-REAL]W|[L/M]V|[M-REAL]U|[M-REAL]T|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L]T|[L]A|[L/M]B|[L]U
372,"instance_387",1,Yes,"56,00","10,00","56,00","0,56","56,00","22,00","140,00","0,56","18,00","0,67","172,00","0,67",[L/M]A|[L]M|[L/M]C|[L/M]E|[L/M]G|[L/M]K|[M-REAL]M|[L/M]I|[L/M]J|[L]B|[L]F|[L]D|[L/M]N|[L/M]H|[L/M]L|[M-REAL]F|[M-REAL]D|[M-REAL]B
373,"instance_483",1,Yes,"70,00","8,00","70,00","0,44","70,00","32,00","110,00","0,44","18,00","0,51","142,00","0,51",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[M-REAL]W|[L]B|[L/M]V|[L]S|[L/M]U|[L]O|[L/M]T|[L]W|[L/M]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]C
374,"instance_93",1,Yes,"70,00","8,00","70,00","0,44","70,00","18,00","110,00","0,44","18,00","0,51","142,00","0,51",[M-REAL]A|[L]B|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]U|[L]O|[L]A|[L/M]V|[L/M]W|[L]P|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]S
375,"instance_151",1,Yes,"70,00","8,00","70,00","0,44","70,00","22,00","110,00","0,44","18,00","0,51","142,00","0,51",[L/M]A|[L]W|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[L]P|[L/M]S|[M-REAL]W|[M-REAL]V|[L]B|[L/M]U|[L/M]T|[M-REAL]P|[M-INVI]t15t3|[L]V|[L]O|[L/M]D|[M-REAL]B
376,"instance_455",1,Yes,"70,00","8,00","70,00","0,44","70,00","12,00","110,00","0,44","18,00","0,51","142,00","0,51",[M-REAL]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[L/M]S|[M-REAL]V|[L/M]W|[L]C|[L]A|[L]B|[L/M]U|[L/M]T|[L/M]P|[M-INVI]t15t3|[L/M]D|[M-REAL]B|[L]V|[L]O
377,"instance_376",1,Yes,"70,00","8,00","70,00","0,44","70,00","16,00","110,00","0,44","18,00","0,51","142,00","0,51",[M-REAL]A|[L]T|[L/M]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L/M]V|[L]A|[L/M]W|[L]D|[L/M]U|[M-REAL]T|[L]O|[L]S|[L/M]P|[M-INVI]t15t3|[M-REAL]D|[L/M]B
378,"instance_338",1,Yes,"70,00","8,00","70,00","0,44","70,00","23,00","110,00","0,44","18,00","0,51","142,00","0,51",[L/M]A|[M-REAL]C|[M-INVI]t2t14|[M-REAL]O|[M-REAL]S|[L]T|[L/M]U|[L]S|[L]P|[L]C|[L/M]V|[L/M]W|[M-REAL]T|[M-REAL]P|[M-INVI]t15t3|[L]O|[L/M]D|[L/M]B
