Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
100,"instance_402",1,Yes,"52,00","11,00","52,00","0,52","52,00","4,00","110,00","0,52","21,00","0,63","142,00","0,63",[L/M]A|[M-REAL]C|[L/M]E|[M-INVI]t4t8|[M-REAL]I|[M-REAL]J|[L/M]K|[M-REAL]I|[L/M]J|[M-REAL]K|[L]C|[L/M]I|[L]F|[L/M]J|[M-REAL]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[L/M]D|[L/M]B
101,"instance_269",1,Yes,"70,00","11,00","70,00","0,52","70,00","10,00","140,00","0,52","21,00","0,59","172,00","0,59",[M-REAL]A|[M-REAL]C|[L]J|[L]J|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[L]C|[L/M]K|[L/M]I|[M-REAL]J|[L]A|[L/M]K|[L/M]I|[L]B|[L/M]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[M-REAL]B
102,"instance_303",1,Yes,"26,00","16,00","26,00","0,76","26,00","15,00","160,00","0,76","21,00","0,86","192,00","0,86",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AF|[L/M]AH|[L/M]AJ|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L]B|[L/M]D|[M-REAL]B
103,"instance_445",1,Yes,"84,00","9,00","84,00","0,43","84,00","69,00","150,00","0,43","21,00","0,54","182,00","0,54",[L/M]A|[M-REAL]C|[M-REAL]P|[L]U|[L/M]W|[L]C|[L/M]R|[M-REAL]U|[L/M]X|[L]P|[L]Z|[L/M]Y|[M-REAL]Z|[L]S|[L/M]T|[L]B|[L/M]V|[M-REAL]S|[L/M]Q|[L/M]D|[M-REAL]B
104,"instance_102",1,Yes,"84,00","9,00","84,00","0,43","84,00","71,00","150,00","0,43","21,00","0,54","182,00","0,54",[L/M]A|[M-REAL]C|[M-REAL]P|[M-REAL]W|[L]U|[L/M]X|[L/M]Y|[L/M]R|[L]W|[L/M]Z|[L/M]V|[M-REAL]U|[M-REAL]T|[L]B|[L]P|[L/M]S|[L]T|[L/M]Q|[L/M]D|[M-REAL]B|[L]C
105,"instance_107",1,Yes,"56,00","13,00","56,00","0,62","56,00","11,00","160,00","0,62","21,00","0,71","192,00","0,71",[L/M]A|[L]B|[M-REAL]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AD|[L]D|[L]AB|[L/M]AE|[L/M]AJ|[L/M]AH|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[L]C|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
106,"instance_431",1,Yes,"84,00","9,00","84,00","0,43","84,00","54,00","150,00","0,43","21,00","0,54","182,00","0,54",[M-REAL]A|[L]W|[L]T|[L/M]C|[L/M]P|[M-REAL]W|[L]D|[L/M]R|[M-REAL]T|[M-REAL]Y|[L/M]Z|[L]A|[L/M]V|[L]S|[L/M]U|[M-REAL]S|[L/M]X|[L/M]Q|[M-REAL]D|[L]Y|[L/M]B
107,"instance_471",1,Yes,"84,00","9,00","84,00","0,43","84,00","78,00","150,00","0,43","21,00","0,54","182,00","0,54",[M-REAL]A|[L]Q|[L/M]C|[L]X|[L/M]P|[L]Z|[L/M]R|[L/M]Y|[M-REAL]Z|[L/M]W|[M-REAL]X|[M-REAL]U|[L]B|[L/M]T|[L]A|[L/M]V|[L/M]S|[M-REAL]Q|[L]U|[L/M]D|[M-REAL]B
108,"instance_473",1,Yes,"28,00","17,00","28,00","0,81","28,00","10,00","170,00","0,81","21,00","0,86","202,00","0,86",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[L/M]K|[L]B|[L/M]I|[M-REAL]J|[L/M]K|[L/M]I|[L/M]J|[M-INVI]t9t5|[L/M]F|[L/M]D|[M-REAL]B|[L]J
109,"instance_143",1,Yes,"84,00","9,00","84,00","0,43","84,00","83,00","150,00","0,43","21,00","0,54","182,00","0,54",[M-REAL]A|[L/M]C|[L]A|[L]U|[L/M]P|[L/M]W|[L/M]R|[M-REAL]U|[M-REAL]Y|[L]Q|[L/M]X|[L]S|[L/M]T|[L]D|[L/M]Z|[L/M]V|[M-REAL]S|[M-REAL]Q|[M-REAL]D|[L]Y|[L/M]B
110,"instance_467",1,Yes,"26,00","16,00","26,00","0,76","26,00","7,00","160,00","0,76","21,00","0,86","192,00","0,86",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]AG|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AI|[L/M]AJ|[M-REAL]AG|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
111,"instance_232",1,Yes,"26,00","16,00","26,00","0,76","26,00","10,00","160,00","0,76","21,00","0,86","192,00","0,86",[L]AJ|[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AJ|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AH|[L/M]AD|[L/M]AE|[L/M]AI|[M-REAL]AC|[L/M]AG|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
112,"instance_429",1,Yes,"84,00","9,00","84,00","0,43","84,00","43,00","150,00","0,43","21,00","0,54","182,00","0,54",[M-REAL]A|[L/M]C|[M-REAL]P|[M-REAL]R|[L]X|[L]A|[L/M]W|[M-REAL]X|[L/M]Y|[L]D|[L]S|[L/M]U|[L/M]Z|[L/M]V|[L/M]T|[M-REAL]S|[L]P|[L/M]Q|[M-REAL]D|[L]R|[L/M]B
113,"instance_71",1,Yes,"42,00","14,00","42,00","0,70","42,00","10,00","160,00","0,70","20,00","0,78","192,00","0,78",[L/M]A|[L/M]C|[L/M]AA|[L]D|[L/M]AC|[M-REAL]AF|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AE|[L/M]AI|[L]AB|[L/M]AG|[L/M]AC|[L/M]AD|[L]AF|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B
114,"instance_169",1,Yes,"70,00","10,00","70,00","0,50","70,00","56,00","150,00","0,50","20,00","0,62","182,00","0,62",[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]Y|[L]S|[L/M]Z|[L/M]W|[L/M]R|[L/M]X|[M-REAL]V|[L]Y|[L/M]U|[L]D|[L/M]T|[M-REAL]S|[L]P|[L/M]Q|[M-REAL]D|[L/M]B|[L]V
115,"instance_285",1,Yes,"38,00","12,00","38,00","0,60","38,00","6,00","110,00","0,60","20,00","0,73","142,00","0,73",[L/M]A|[L/M]C|[L/M]E|[M-INVI]t4t8|[L/M]I|[M-REAL]J|[M-REAL]K|[L/M]I|[M-REAL]J|[L]F|[L/M]K|[M-REAL]I|[L/M]J|[M-REAL]K|[M-REAL]I|[L/M]J|[M-INVI]t9t5|[M-REAL]F|[L/M]D|[L/M]B
116,"instance_286",1,Yes,"56,00","12,00","56,00","0,60","56,00","15,00","140,00","0,60","20,00","0,67","172,00","0,67",[M-REAL]A|[L/M]C|[L]J|[L]A|[L/M]E|[M-INVI]t4t8|[L]F|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L]D|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[M-REAL]D|[L/M]B
117,"instance_287",1,Yes,"54,00","11,00","54,00","0,55","54,00","16,00","130,00","0,55","20,00","0,67","162,00","0,67",[L/M]A|[M-REAL]C|[L]AJ|[L/M]AA|[M-REAL]AC|[L/M]AF|[L/M]AD|[M-REAL]AE|[M-REAL]AJ|[L]C|[L]AB|[L/M]AH|[L/M]AI|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AG|[M-REAL]AB|[L/M]D|[L/M]B
118,"instance_62",1,Yes,"70,00","10,00","70,00","0,50","70,00","78,00","150,00","0,50","20,00","0,62","182,00","0,62",[L]Q|[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[M-REAL]T|[M-REAL]W|[L/M]V|[L]R|[L/M]Y|[L/M]U|[L/M]X|[L]D|[L]W|[L/M]S|[L]T|[L/M]Z|[M-REAL]Q|[M-REAL]D|[L/M]B
119,"instance_190",1,Yes,"70,00","10,00","70,00","0,50","70,00","58,00","150,00","0,50","20,00","0,62","182,00","0,62",[L]R|[L/M]A|[M-REAL]C|[M-REAL]P|[L/M]W|[M-REAL]R|[L]C|[L/M]Y|[M-REAL]Z|[L]P|[L/M]X|[L/M]U|[L]D|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L]Z|[L/M]B
120,"instance_94",1,Yes,"70,00","10,00","70,00","0,50","70,00","105,00","150,00","0,50","20,00","0,62","182,00","0,62",[M-REAL]A|[L]R|[L/M]C|[L/M]P|[M-REAL]R|[M-REAL]V|[L/M]W|[L/M]Y|[L]B|[L]A|[L/M]X|[L/M]Z|[L/M]U|[L]D|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[M-REAL]B|[L]V
121,"instance_89",1,Yes,"54,00","11,00","54,00","0,55","54,00","16,00","130,00","0,55","20,00","0,67","162,00","0,67",[L/M]A|[L/M]C|[M-REAL]AA|[M-REAL]AF|[L/M]AJ|[M-REAL]AC|[L]AF|[L/M]AH|[L/M]AD|[M-REAL]AE|[L]AB|[L]AA|[L/M]AI|[L/M]AC|[L/M]AG|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
122,"instance_398",1,Yes,"70,00","10,00","70,00","0,50","70,00","58,00","150,00","0,50","20,00","0,62","182,00","0,62",[M-REAL]A|[L]Y|[L/M]C|[L]X|[L/M]P|[L/M]W|[L/M]R|[L]A|[L/M]U|[L/M]V|[L/M]T|[M-REAL]Y|[M-REAL]X|[L/M]Z|[M-REAL]S|[L]B|[L/M]Q|[L/M]D|[M-REAL]B|[L]S
123,"instance_377",1,Yes,"70,00","10,00","70,00","0,50","70,00","25,00","150,00","0,50","20,00","0,62","182,00","0,62",[M-REAL]A|[M-REAL]C|[L]Y|[L/M]P|[M-REAL]Y|[L/M]R|[L]C|[L]A|[L/M]W|[L/M]Z|[M-REAL]V|[L/M]X|[L/M]U|[L]B|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]V
124,"instance_138",1,Yes,"54,00","11,00","54,00","0,55","54,00","13,00","130,00","0,55","20,00","0,67","162,00","0,67",[L]AI|[L]B|[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AC|[L]AG|[L/M]AF|[L/M]AD|[M-REAL]AE|[L/M]AH|[M-REAL]AI|[L/M]AC|[M-REAL]AD|[L/M]AJ|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
125,"instance_148",1,Yes,"42,00","14,00","42,00","0,70","42,00","14,00","160,00","0,70","20,00","0,78","192,00","0,78",[L]AD|[L/M]A|[L/M]C|[L/M]AA|[L]B|[L/M]AF|[L/M]AI|[L/M]AH|[L/M]AC|[L/M]AJ|[M-REAL]AD|[L/M]AG|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AD
126,"instance_127",1,Yes,"70,00","10,00","70,00","0,50","70,00","58,00","150,00","0,50","20,00","0,62","182,00","0,62",[L/M]A|[M-REAL]C|[L/M]P|[M-REAL]R|[M-REAL]W|[L/M]T|[L/M]X|[L]W|[L]B|[L/M]Y|[L]R|[L]S|[L/M]U|[L]C|[L/M]V|[M-REAL]S|[L/M]Z|[L/M]Q|[L/M]D|[M-REAL]B
127,"instance_128",1,Yes,"70,00","10,00","70,00","0,50","70,00","30,00","150,00","0,50","20,00","0,62","182,00","0,62",[M-REAL]A|[L]T|[L/M]C|[M-REAL]P|[L]Z|[L/M]Y|[M-REAL]Z|[M-REAL]W|[L/M]R|[L/M]X|[L]P|[L/M]V|[M-REAL]T|[L/M]U|[L]W|[L]A|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
128,"instance_272",1,Yes,"42,00","14,00","42,00","0,70","42,00","13,00","160,00","0,70","20,00","0,78","192,00","0,78",[M-REAL]A|[L]B|[L/M]C|[L/M]AA|[M-REAL]AF|[L/M]AH|[L/M]AC|[L]AF|[L/M]AD|[L/M]AJ|[L/M]AI|[L/M]AG|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]A
129,"instance_434",1,Yes,"84,00","8,00","84,00","0,40","84,00","30,00","130,00","0,40","20,00","0,48","162,00","0,48",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-REAL]AF|[L/M]AC|[M-REAL]AJ|[L]C|[L/M]AD|[M-INVI]t29t27|[L/M]AH|[L]A|[L]AF|[L]AA|[L]B|[L/M]AI|[L/M]AG|[L/M]AB|[L/M]D|[M-REAL]B|[L]AJ
130,"instance_413",1,Yes,"70,00","10,00","70,00","0,50","70,00","69,00","150,00","0,50","20,00","0,62","182,00","0,62",[L/M]A|[M-REAL]C|[L]S|[L/M]P|[L/M]W|[M-REAL]Y|[L/M]R|[L/M]V|[L]Q|[L/M]U|[L/M]X|[L/M]Z|[L/M]T|[M-REAL]S|[M-REAL]Q|[M-REAL]D|[L]C|[L/M]B|[L]Y|[L]D
131,"instance_422",1,Yes,"42,00","14,00","42,00","0,70","42,00","12,00","160,00","0,70","20,00","0,78","192,00","0,78",[L/M]A|[L/M]C|[M-REAL]AA|[M-REAL]AF|[L]D|[L/M]AJ|[L/M]AC|[L/M]AD|[L]AF|[L/M]AH|[L/M]AE|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L]AA|[L/M]AB|[M-REAL]D|[L/M]B
132,"instance_468",1,Yes,"42,00","14,00","42,00","0,70","42,00","9,00","160,00","0,70","20,00","0,78","192,00","0,78",[L/M]A|[L/M]C|[L]AG|[L/M]AA|[L]AB|[L/M]AC|[L/M]AD|[M-REAL]AF|[L/M]AI|[L/M]AJ|[L/M]AH|[L]AF|[M-REAL]AG|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
133,"instance_142",1,Yes,"70,00","10,00","70,00","0,50","70,00","28,00","150,00","0,50","20,00","0,62","182,00","0,62",[L/M]A|[M-REAL]C|[L/M]P|[M-REAL]W|[M-REAL]R|[L]C|[L]S|[L/M]T|[L]R|[L/M]X|[L]Q|[L/M]V|[L/M]Y|[L/M]U|[M-REAL]S|[L/M]Z|[M-REAL]Q|[L]W|[L/M]D|[L/M]B
134,"instance_126",1,Yes,"42,00","14,00","42,00","0,70","42,00","30,00","160,00","0,70","20,00","0,78","192,00","0,78",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AJ|[L]AB|[L]B|[L/M]AH|[L/M]AD|[L/M]AE|[L/M]AI|[L/M]AG|[L/M]AC|[L]AJ|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B
135,"instance_91",1,Yes,"84,00","8,00","84,00","0,40","84,00","38,00","130,00","0,40","20,00","0,48","162,00","0,48",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-REAL]AF|[L]D|[L]AG|[L/M]AC|[L]AA|[L/M]AH|[L]C|[L]AF|[L/M]AD|[L/M]AJ|[L]B|[L/M]AI|[M-REAL]AG|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B
136,"instance_311",1,Yes,"70,00","10,00","70,00","0,50","70,00","93,00","150,00","0,50","20,00","0,62","182,00","0,62",[L/M]A|[L/M]C|[L]T|[L/M]P|[L/M]W|[L/M]Y|[L]Q|[L]B|[L/M]R|[M-REAL]T|[M-REAL]V|[L]D|[L/M]U|[L/M]S|[L/M]Z|[L]V|[L/M]X|[M-REAL]Q|[M-REAL]D|[M-REAL]B
137,"instance_177",1,Yes,"56,00","11,00","56,00","0,58","56,00","34,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]R|[L/M]U|[L]R|[L/M]W|[L/M]X|[M-REAL]Y|[L/M]T|[L]B|[L/M]Z|[L/M]V|[L/M]S|[L]Y|[L/M]Q|[L/M]D|[M-REAL]B|[L]P
138,"instance_277",1,Yes,"56,00","11,00","56,00","0,58","56,00","31,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[M-REAL]C|[L/M]P|[M-REAL]R|[M-REAL]W|[L]D|[L/M]Y|[L/M]V|[L]R|[L/M]X|[L/M]U|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[M-REAL]D|[L]C|[L]W|[L/M]B
139,"instance_92",1,Yes,"56,00","11,00","56,00","0,58","56,00","13,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[L]V|[L/M]C|[M-REAL]P|[L/M]W|[L]P|[L/M]Y|[L/M]X|[L/M]R|[M-REAL]V|[L]A|[L/M]U|[L/M]Z|[L/M]T|[M-REAL]S|[L/M]Q|[L]S|[L/M]D|[L/M]B
140,"instance_163",1,Yes,"28,00","15,00","28,00","0,79","28,00","10,00","160,00","0,79","19,00","0,85","192,00","0,85",[L/M]A|[L]AB|[L]AI|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AJ|[M-REAL]AI|[L/M]AD|[L/M]AE|[L/M]AG|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
141,"instance_496",1,Yes,"56,00","11,00","56,00","0,58","56,00","30,00","150,00","0,58","19,00","0,69","182,00","0,69",[L]X|[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]Y|[L/M]R|[L/M]Z|[L/M]W|[M-REAL]X|[L]Y|[L]S|[L]P|[L/M]V|[L/M]U|[L/M]T|[M-REAL]S|[L/M]Q|[L/M]D|[L/M]B
142,"instance_396",1,Yes,"40,00","12,00","40,00","0,63","40,00","16,00","130,00","0,63","19,00","0,75","162,00","0,75",[L/M]A|[M-REAL]C|[L/M]AA|[M-REAL]AC|[L/M]AD|[L/M]AF|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AH|[L/M]AI|[L]AB|[L/M]AJ|[M-INVI]t29t27|[L/M]AG|[M-REAL]AB|[L]C|[L/M]D|[L/M]B
143,"instance_34",1,Yes,"28,00","15,00","28,00","0,79","28,00","14,00","160,00","0,79","19,00","0,85","192,00","0,85",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AI|[L/M]AE|[L]AB|[L/M]AG|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L]B|[L/M]D|[M-REAL]B
144,"instance_141",1,Yes,"56,00","11,00","56,00","0,58","56,00","35,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L/M]C|[L/M]P|[M-REAL]W|[L]B|[L]D|[L/M]Y|[L]S|[L/M]R|[L/M]V|[L/M]X|[L/M]Z|[L/M]U|[L]W|[L/M]T|[M-REAL]S|[L/M]Q|[M-REAL]D|[M-REAL]B
145,"instance_33",1,Yes,"56,00","11,00","56,00","0,58","56,00","25,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[M-REAL]C|[M-REAL]P|[L/M]Y|[L]P|[L]D|[L/M]R|[L]C|[L/M]W|[L/M]U|[L/M]X|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[L]B|[L/M]Q|[M-REAL]D|[M-REAL]B
146,"instance_144",1,Yes,"56,00","11,00","56,00","0,58","56,00","26,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[M-REAL]C|[L]X|[L/M]P|[M-REAL]R|[L/M]Y|[L/M]W|[L]C|[L/M]U|[L/M]V|[M-REAL]X|[L]B|[L/M]T|[L]R|[L/M]S|[L/M]Z|[L/M]Q|[L/M]D|[M-REAL]B
147,"instance_28",1,Yes,"28,00","15,00","28,00","0,79","28,00","13,00","160,00","0,79","19,00","0,85","192,00","0,85",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AE|[L]AG|[L/M]AH|[L/M]AC|[L/M]AI|[M-REAL]AG|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L]AD|[L/M]D|[L/M]B
148,"instance_244",1,Yes,"54,00","10,00","54,00","0,53","54,00","11,00","110,00","0,53","19,00","0,62","142,00","0,62",[L]E|[L/M]A|[L/M]C|[M-REAL]E|[M-INVI]t4t8|[M-REAL]I|[L/M]J|[M-REAL]K|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[M-REAL]F|[M-REAL]D|[L/M]B|[L]D|[L]F
149,"instance_276",1,Yes,"70,00","9,00","70,00","0,47","70,00","66,00","130,00","0,47","19,00","0,57","162,00","0,57",[L/M]A|[M-REAL]C|[L]AJ|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AJ|[L/M]AD|[L/M]AH|[L/M]AI|[M-REAL]AG|[M-INVI]t29t27|[M-REAL]AB|[L]C|[L]B|[L/M]D|[M-REAL]B|[L]AB|[L]AG
150,"instance_151",1,Yes,"56,00","11,00","56,00","0,58","56,00","31,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[L/M]U|[L/M]W|[M-REAL]Y|[M-REAL]V|[L/M]X|[L/M]Z|[L]R|[L]B|[L]Y|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]V
151,"instance_55",1,Yes,"56,00","11,00","56,00","0,58","56,00","10,00","150,00","0,58","19,00","0,69","182,00","0,69",[L]B|[M-REAL]A|[L/M]C|[L]Q|[M-REAL]P|[L/M]W|[L/M]Y|[L]P|[L/M]X|[L/M]R|[L/M]Z|[L/M]T|[L/M]V|[L/M]U|[L/M]S|[M-REAL]Q|[L/M]D|[L]A|[M-REAL]B
152,"instance_155",1,Yes,"70,00","9,00","70,00","0,47","70,00","30,00","130,00","0,47","19,00","0,57","162,00","0,57",[M-REAL]A|[L]D|[L/M]C|[L/M]AA|[L/M]AF|[M-REAL]AJ|[L]B|[L/M]AC|[L/M]AH|[L]AB|[L/M]AI|[L/M]AG|[L]AJ|[L]A|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
153,"instance_446",1,Yes,"56,00","11,00","56,00","0,58","56,00","34,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[L]B|[L/M]C|[L/M]P|[L/M]Y|[L/M]Z|[L/M]W|[L]Q|[L/M]R|[L/M]U|[M-REAL]T|[L/M]V|[L/M]S|[L/M]X|[M-REAL]Q|[L/M]D|[M-REAL]B|[L]T|[L]A
154,"instance_216",1,Yes,"56,00","11,00","56,00","0,58","56,00","49,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[L/M]C|[L/M]P|[M-REAL]W|[M-REAL]Y|[L/M]X|[L/M]R|[L]Q|[L]W|[L]D|[L/M]U|[L/M]V|[L/M]T|[L/M]Z|[L]Y|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B
155,"instance_103",1,Yes,"70,00","9,00","70,00","0,47","70,00","15,00","130,00","0,47","19,00","0,57","162,00","0,57",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-REAL]AF|[L/M]AJ|[L]AB|[L/M]AC|[L]AF|[L]C|[L]AA|[L/M]AH|[L/M]AD|[L]A|[L/M]AI|[M-INVI]t29t27|[L/M]AG|[M-REAL]AB|[L/M]D|[L/M]B
156,"instance_108",1,Yes,"56,00","11,00","56,00","0,58","56,00","55,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[L]W|[L/M]C|[L/M]P|[M-REAL]W|[L/M]Y|[L]A|[L/M]Z|[L/M]X|[L/M]R|[M-REAL]U|[L]D|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L]U|[L/M]B
157,"instance_200",1,Yes,"28,00","15,00","28,00","0,79","28,00","6,00","160,00","0,79","19,00","0,85","192,00","0,85",[M-REAL]A|[L]AE|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AD|[L/M]AI|[L/M]AH|[M-REAL]AE|[L/M]AG|[L]A|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
158,"instance_223",1,Yes,"54,00","10,00","54,00","0,53","54,00","8,00","110,00","0,53","19,00","0,62","142,00","0,62",[M-REAL]A|[L]B|[L/M]C|[L]D|[L/M]E|[M-INVI]t4t8|[M-REAL]I|[L/M]J|[M-REAL]K|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[M-REAL]J|[M-INVI]t9t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]A
159,"instance_323",1,Yes,"56,00","11,00","56,00","0,58","56,00","12,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[M-REAL]C|[L]Z|[L]B|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[M-REAL]Z|[L/M]X|[L/M]V|[L/M]U|[L]A|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]C
160,"instance_321",1,Yes,"56,00","11,00","56,00","0,58","56,00","16,00","150,00","0,58","19,00","0,69","182,00","0,69",[M-REAL]A|[L]S|[L]V|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L]D|[L/M]R|[L/M]U|[M-REAL]V|[L/M]Z|[L/M]X|[L]A|[L/M]T|[M-REAL]S|[L/M]Q|[M-REAL]D|[L/M]B
161,"instance_477",1,Yes,"70,00","9,00","70,00","0,47","70,00","18,00","130,00","0,47","19,00","0,57","162,00","0,57",[M-REAL]A|[L]AD|[L/M]C|[M-REAL]AA|[M-REAL]AF|[L/M]AH|[L/M]AC|[M-REAL]AD|[L]AF|[L]D|[L]AA|[L]A|[L/M]AI|[M-INVI]t29t27|[L/M]AJ|[L/M]AG|[L/M]AB|[M-REAL]D|[L/M]B
162,"instance_437",1,Yes,"70,00","9,00","70,00","0,47","70,00","41,00","130,00","0,47","19,00","0,57","162,00","0,57",[M-REAL]A|[L]AI|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L/M]AD|[M-REAL]AI|[M-INVI]t29t27|[M-REAL]AJ|[L]D|[L/M]AH|[M-REAL]AG|[L/M]AB|[M-REAL]D|[L]A|[L]AG|[L]AJ|[L/M]B
163,"instance_354",1,Yes,"56,00","11,00","56,00","0,58","56,00","21,00","150,00","0,58","19,00","0,69","182,00","0,69",[L/M]A|[M-REAL]C|[L]W|[L/M]P|[M-REAL]R|[M-REAL]W|[L/M]V|[L]C|[L]R|[L]Q|[L/M]X|[L/M]U|[L/M]T|[L/M]S|[L/M]Y|[L/M]Z|[M-REAL]Q|[L/M]D|[L/M]B
