Result of replaying ML4.tpn on Process 7 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
318,"instance_374",1,Yes,"136,00","14,00","136,00","0,39","136,00","810,00","200,00","0,39","36,00","0,49","268,00","0,49",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L]B|[L]E|[L/M]I|[L/M]N|[M-REAL]G|[L]Q|[L/M]H|[M-REAL]I|[M-REAL]P|[L/M]T|[L]L|[L/M]G|[L/M]J|[M-REAL]H|[M-REAL]I|[M-REAL]L|[L/M]G|[M-REAL]H|[L/M]O|[L]D|[L]P|[L]F|[L]A|[L/M]R|[M-REAL]Q|[M-INVI]t7t5|[L/M]K|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
319,"instance_72",1,Yes,"152,00","12,00","152,00","0,34","152,00","680,00","200,00","0,34","35,00","0,43","268,00","0,43",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]B|[L]W|[L]K|[L/M]H|[M-REAL]I|[M-REAL]P|[M-REAL]R|[L/M]Y|[L/M]J|[L]D|[L]R|[L]E|[L/M]L|[L]A|[L/M]Z|[L]P|[L/M]N|[L/M]X|[L]C|[L/M]G|[M-REAL]H|[M-REAL]K|[M-REAL]O|[M-INVI]t7t5|[L/M]F|[M-REAL]W|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]O
320,"instance_173",1,Yes,"140,00","15,00","140,00","0,43","140,00","1.066,00","230,00","0,43","35,00","0,53","298,00","0,53",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]G|[M-REAL]H|[M-REAL]P|[M-REAL]R|[M-REAL]J|[L]F|[L]E|[L/M]N|[L/M]X|[L]P|[L/M]M|[L/M]K|[L/M]Z|[L/M]Y|[L]A|[L/M]I|[M-REAL]W|[L]J|[L/M]G|[L]B|[L]C|[L/M]Q|[L/M]H|[M-INVI]t7t5|[L/M]O|[M-REAL]F|[M-INVI]t16t3|[L/M]D|[M-REAL]B|[L]R|[L]W|[L]H
321,"instance_255",1,Yes,"110,00","18,00","110,00","0,51","110,00","719,00","230,00","0,51","35,00","0,63","298,00","0,63",[M-REAL]A|[L]O|[L/M]C|[M-REAL]E|[L/M]G|[L]E|[L/M]N|[L/M]H|[L]K|[L/M]I|[M-REAL]G|[L/M]J|[M-REAL]P|[L/M]T|[M-REAL]R|[L]B|[L/M]Q|[L/M]H|[L/M]I|[L/M]G|[M-REAL]H|[M-INVI]t16t3|[M-REAL]I|[L]R|[L/M]L|[L/M]G|[L/M]H|[M-INVI]t7t5|[M-REAL]K|[M-REAL]O|[L/M]F|[L]P|[L/M]D|[M-REAL]B|[L]A
322,"instance_393",1,Yes,"110,00","18,00","110,00","0,51","110,00","939,00","230,00","0,51","35,00","0,63","298,00","0,63",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]J|[L]K|[L/M]P|[L/M]M|[L/M]N|[M-REAL]K|[M-REAL]R|[L]B|[L/M]Y|[L]C|[L]E|[L/M]G|[L/M]Z|[L/M]O|[L/M]X|[M-REAL]W|[L/M]Q|[M-REAL]H|[M-INVI]t16t3|[L]F|[L/M]I|[L]R|[L/M]G|[L/M]H|[M-REAL]I|[M-REAL]G|[L]W|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[L/M]D|[M-REAL]B
323,"instance_166",1,Yes,"122,00","15,00","122,00","0,43","122,00","994,00","200,00","0,43","35,00","0,54","268,00","0,54",[L/M]A|[L]B|[L/M]C|[M-REAL]E|[M-REAL]G|[M-REAL]N|[L/M]J|[L/M]O|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]P|[L/M]T|[L/M]M|[M-REAL]R|[L]N|[L]F|[L/M]Q|[L/M]H|[M-REAL]I|[L/M]G|[L/M]H|[M-REAL]I|[M-INVI]t16t3|[L]D|[L/M]K|[L]R|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]E|[L]P
324,"instance_200",1,Yes,"110,00","18,00","110,00","0,51","110,00","256,00","230,00","0,51","35,00","0,63","298,00","0,63",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L/M]T|[L]H|[L/M]E|[M-REAL]G|[L/M]H|[L]F|[L/M]I|[L]K|[L/M]N|[L/M]G|[L/M]R|[M-REAL]H|[L/M]Q|[L/M]I|[L]C|[L/M]G|[M-REAL]H|[M-REAL]I|[L]B|[L/M]J|[L/M]G|[L/M]O|[L/M]L|[L]A|[L/M]H|[M-INVI]t7t5|[M-REAL]K|[M-REAL]F|[M-INVI]t16t3|[L]P|[L/M]D|[M-REAL]B
325,"instance_106",1,Yes,"122,00","15,00","122,00","0,43","122,00","534,00","200,00","0,43","35,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L]F|[L/M]T|[L/M]R|[L/M]E|[M-REAL]G|[L]P|[L/M]H|[M-REAL]I|[L]A|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]N|[L]L|[L]B|[L/M]O|[L/M]H|[L/M]Q|[L/M]J|[L/M]I|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]L|[L]N|[L/M]K|[M-REAL]F|[M-INVI]t16t3|[L]C|[L/M]D|[M-REAL]B
326,"instance_414",1,Yes,"122,00","15,00","122,00","0,43","122,00","1.135,00","200,00","0,43","35,00","0,54","268,00","0,54",[L]E|[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]N|[L/M]G|[L]L|[L]Q|[L/M]O|[L/M]H|[L]N|[L/M]J|[M-REAL]I|[M-REAL]L|[M-REAL]G|[L]B|[L/M]H|[M-REAL]I|[L]F|[L/M]P|[L/M]G|[M-REAL]H|[L]D|[L/M]I|[M-REAL]G|[M-REAL]H|[L/M]T|[L/M]K|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
327,"instance_333",1,Yes,"140,00","15,00","140,00","0,43","140,00","1.116,00","230,00","0,43","35,00","0,53","298,00","0,53",[M-REAL]A|[L]H|[L]G|[L/M]C|[L/M]P|[M-REAL]R|[M-REAL]Z|[M-REAL]E|[L]D|[L/M]N|[L]A|[L]Q|[L]K|[L/M]Y|[L/M]O|[L/M]J|[L/M]X|[L/M]W|[M-REAL]Q|[M-INVI]t16t3|[L]B|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]H|[L]Z|[L]E|[L/M]L|[M-REAL]K|[M-INVI]t7t5|[L]R|[L/M]F|[M-REAL]D|[M-REAL]B
328,"instance_142",1,Yes,"122,00","15,00","122,00","0,43","122,00","1.002,00","200,00","0,43","35,00","0,54","268,00","0,54",[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]J|[M-REAL]L|[L/M]K|[M-REAL]P|[L]F|[L]C|[L/M]N|[L/M]T|[L/M]O|[L/M]H|[M-REAL]I|[L/M]G|[M-REAL]H|[M-REAL]I|[L]L|[L]D|[L]B|[L]P|[L]J|[L/M]R|[L/M]Q|[L/M]G|[L/M]H|[L/M]I|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
329,"instance_474",1,Yes,"122,00","15,00","122,00","0,43","122,00","834,00","200,00","0,43","35,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L/M]N|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]J|[L]F|[L/M]P|[L/M]M|[L/M]T|[L/M]H|[M-REAL]I|[M-REAL]G|[L]A|[L/M]R|[L]C|[L/M]H|[M-REAL]I|[L/M]O|[L]J|[L/M]G|[L]E|[L/M]Q|[M-REAL]H|[M-INVI]t7t5|[M-REAL]K|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L/M]B|[L]D|[L]K
330,"instance_192",1,Yes,"138,00","13,00","138,00","0,38","138,00","737,00","200,00","0,38","34,00","0,49","268,00","0,49",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]I|[M-REAL]P|[M-REAL]R|[L/M]X|[L]C|[L/M]Z|[L]R|[L]B|[L]A|[L/M]Y|[L]K|[L]P|[L/M]J|[L/M]G|[L/M]W|[L/M]L|[M-REAL]H|[M-REAL]K|[M-INVI]t7t5|[M-REAL]N|[L/M]O|[L/M]Q|[M-INVI]t16t3|[L]D|[L]E|[L/M]F|[M-REAL]D|[M-REAL]B|[L]N
331,"instance_196",1,Yes,"108,00","16,00","108,00","0,47","108,00","310,00","200,00","0,47","34,00","0,60","268,00","0,60",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[M-REAL]I|[L]B|[L/M]J|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]N|[L/M]P|[L]Q|[L/M]H|[M-INVI]t7t5|[L]F|[L]D|[L/M]T|[L/M]L|[L/M]K|[L/M]R|[M-REAL]Q|[L]A|[L/M]O|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]E
332,"instance_394",1,Yes,"108,00","16,00","108,00","0,47","108,00","513,00","200,00","0,47","34,00","0,60","268,00","0,60",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]P|[L/M]R|[L/M]J|[L]T|[L/M]H|[M-REAL]S|[M-REAL]I|[L]B|[L/M]G|[L/M]H|[L/M]L|[M-REAL]I|[L]A|[L]C|[L/M]G|[M-REAL]H|[L]F|[L/M]I|[M-REAL]G|[L/M]K|[L/M]Q|[L/M]N|[M-REAL]H|[M-INVI]t16t3|[M-INVI]t7t5|[L/M]O|[M-REAL]F|[L/M]D|[M-REAL]B|[L]P
333,"instance_386",1,Yes,"138,00","13,00","138,00","0,38","138,00","1.082,00","200,00","0,38","34,00","0,49","268,00","0,49",[L]H|[L]J|[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]J|[L/M]G|[M-REAL]H|[L]B|[L]Q|[L]S|[L]D|[L/M]P|[M-REAL]T|[M-REAL]L|[L/M]N|[M-REAL]I|[L]F|[L/M]G|[L/M]H|[L/M]I|[L/M]O|[L/M]K|[L/M]R|[M-REAL]G|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]L|[L]E
334,"instance_86",1,Yes,"138,00","13,00","138,00","0,38","138,00","695,00","200,00","0,38","34,00","0,49","268,00","0,49",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]J|[M-REAL]L|[L]F|[L]Q|[L/M]K|[L]M|[L/M]H|[M-REAL]I|[M-REAL]P|[M-REAL]R|[L/M]Z|[L/M]Y|[M-REAL]X|[L/M]G|[L/M]W|[M-REAL]H|[L]R|[L/M]N|[L]C|[L]E|[L/M]O|[M-INVI]t7t5|[M-REAL]F|[M-REAL]Q|[M-INVI]t16t3|[L]X|[L/M]D|[L]J|[L/M]B|[L]P
335,"instance_202",1,Yes,"168,00","10,00","168,00","0,29","168,00","1.081,00","200,00","0,29","34,00","0,37","268,00","0,37",[L]K|[L]H|[L]L|[L]X|[L]Q|[L/M]A|[M-REAL]C|[M-REAL]P|[L]F|[L/M]R|[M-REAL]X|[M-REAL]E|[L]P|[L]D|[L/M]J|[M-REAL]L|[M-REAL]K|[L]W|[L/M]N|[L/M]G|[L/M]O|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[L]E|[L/M]Y|[L]B|[L/M]Z|[M-REAL]W|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]C
336,"instance_206",1,Yes,"96,00","19,00","96,00","0,56","96,00","852,00","230,00","0,56","34,00","0,68","298,00","0,68",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[L/M]G|[L]C|[L/M]P|[L]B|[L/M]M|[L/M]H|[M-REAL]I|[L/M]N|[L/M]T|[L/M]G|[L/M]O|[L/M]R|[L/M]H|[L]D|[L/M]I|[L/M]Q|[M-INVI]t16t3|[M-REAL]G|[L/M]H|[M-REAL]I|[L/M]K|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]I|[L]E|[L]J
337,"instance_343",1,Yes,"174,00","13,00","174,00","0,38","174,00","1.452,00","260,00","0,38","34,00","0,47","328,00","0,47",[M-REAL]A|[L]F|[L]T|[L]AE|[L]D|[L]R|[L/M]C|[M-REAL]E|[L]K|[L/M]G|[L/M]P|[L/M]J|[L/M]T|[L]Q|[L]P|[L]E|[L]AB|[L]AC|[L]A|[L/M]M|[M-REAL]K|[L]AA|[L/M]H|[M-INVI]t7t5|[L/M]R|[L/M]N|[L]AD|[L]B|[L/M]Q|[L/M]O|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
338,"instance_328",1,Yes,"168,00","10,00","168,00","0,29","168,00","1.063,00","200,00","0,29","34,00","0,37","268,00","0,37",[L/M]A|[M-REAL]C|[L]H|[L]H|[L]O|[L]G|[L]D|[L/M]E|[L/M]G|[M-REAL]H|[M-REAL]P|[M-REAL]R|[M-REAL]J|[L]C|[L]F|[L]B|[L]K|[L/M]S|[L/M]L|[L]P|[L/M]N|[L/M]Q|[M-REAL]O|[L]J|[L/M]I|[M-INVI]t16t3|[M-REAL]G|[M-REAL]K|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]R
339,"instance_237",1,Yes,"108,00","16,00","108,00","0,47","108,00","671,00","200,00","0,47","34,00","0,60","268,00","0,60",[L]L|[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L]Q|[L/M]P|[L]E|[L/M]J|[L/M]H|[M-REAL]I|[M-REAL]G|[M-REAL]L|[L/M]H|[L/M]R|[M-REAL]S|[M-REAL]I|[L]F|[L]C|[L/M]K|[L]T|[L/M]N|[L/M]G|[L/M]O|[M-REAL]H|[L/M]I|[M-REAL]G|[M-REAL]H|[M-REAL]Q|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[L/M]D|[L/M]B
340,"instance_350",1,Yes,"138,00","13,00","138,00","0,38","138,00","1.136,00","200,00","0,38","34,00","0,49","268,00","0,49",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]N|[L/M]P|[M-REAL]J|[L]B|[L/M]R|[L]E|[L/M]L|[L]C|[L]Q|[L/M]H|[M-REAL]I|[M-REAL]X|[L/M]Z|[L]D|[L/M]Y|[L]J|[L/M]W|[L/M]O|[M-REAL]Q|[L]F|[L]A|[L/M]K|[L]X|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
341,"instance_352",1,Yes,"138,00","13,00","138,00","0,38","138,00","940,00","200,00","0,38","34,00","0,49","268,00","0,49",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]J|[L/M]P|[L]Q|[L/M]R|[L]C|[L/M]M|[L/M]X|[L/M]K|[L/M]Y|[L]B|[L/M]H|[M-REAL]I|[M-REAL]Z|[L]E|[L]A|[L]F|[L]J|[L/M]W|[L]Z|[L/M]N|[M-REAL]Q|[L]D|[L/M]G|[L/M]O|[M-REAL]H|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
342,"instance_270",1,Yes,"108,00","16,00","108,00","0,47","108,00","382,00","200,00","0,47","34,00","0,60","268,00","0,60",[L/M]A|[M-REAL]C|[M-REAL]E|[L]F|[L/M]P|[L/M]T|[L]C|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L/M]N|[M-REAL]H|[L]B|[L]E|[L/M]O|[L/M]I|[M-REAL]G|[M-REAL]R|[L/M]Q|[L/M]H|[M-REAL]I|[M-REAL]G|[L/M]H|[M-INVI]t7t5|[L]D|[L]R|[L/M]J|[L/M]L|[M-INVI]t16t3|[L/M]K|[M-REAL]F|[M-REAL]D|[M-REAL]B
343,"instance_111",1,Yes,"138,00","13,00","138,00","0,38","138,00","1.088,00","200,00","0,38","34,00","0,49","268,00","0,49",[M-REAL]A|[L/M]C|[L]K|[L]M|[L/M]E|[M-REAL]G|[M-REAL]P|[M-REAL]N|[L]B|[L/M]R|[L/M]H|[L/M]O|[M-REAL]I|[L]F|[L]N|[L]D|[L/M]J|[M-REAL]L|[M-REAL]K|[L/M]Z|[L]Q|[L]A|[L/M]G|[L/M]Y|[L]P|[L/M]X|[L/M]W|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
344,"instance_277",1,Yes,"124,00","14,00","124,00","0,42","124,00","524,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]E|[L]B|[L/M]N|[L/M]G|[L/M]J|[L]A|[L/M]H|[M-REAL]I|[M-REAL]P|[M-REAL]T|[L]F|[L/M]L|[L]D|[L/M]O|[L/M]R|[L/M]Q|[L/M]G|[L]T|[L/M]H|[L]C|[L]E|[L/M]K|[L]P|[L/M]I|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B
345,"instance_259",1,Yes,"124,00","14,00","124,00","0,42","124,00","589,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[L/M]C|[M-REAL]P|[M-REAL]R|[M-REAL]S|[M-REAL]E|[L/M]Q|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]N|[L]B|[L]E|[L/M]J|[L]S|[L]F|[L/M]O|[L/M]L|[L/M]G|[L]A|[L]N|[L/M]K|[L]P|[L/M]H|[M-REAL]I|[M-REAL]G|[M-INVI]t16t3|[L/M]H|[M-INVI]t7t5|[M-REAL]F|[L/M]D|[M-REAL]B|[L]R
346,"instance_306",1,Yes,"124,00","14,00","124,00","0,42","124,00","549,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]T|[L/M]H|[M-REAL]I|[L/M]P|[L/M]N|[L]D|[L]B|[L/M]J|[L/M]O|[L/M]G|[M-REAL]H|[M-REAL]L|[L/M]I|[L]A|[L/M]K|[L/M]R|[M-REAL]G|[L/M]H|[M-REAL]S|[M-INVI]t7t5|[L/M]F|[L/M]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]E|[L]G|[L]M|[L]C
347,"instance_272",1,Yes,"124,00","14,00","124,00","0,42","124,00","1.070,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L/M]P|[M-REAL]I|[M-REAL]R|[L/M]J|[L/M]Y|[L]C|[L/M]N|[L/M]G|[M-REAL]H|[M-REAL]Z|[M-REAL]L|[L]F|[L/M]X|[L/M]W|[L/M]O|[L]R|[L]D|[L/M]K|[L]E|[L]M|[L]A|[L]Z|[L/M]Q|[M-INVI]t7t5|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L/M]B
348,"instance_417",1,Yes,"124,00","14,00","124,00","0,42","124,00","647,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]N|[L/M]P|[L]C|[L/M]R|[L]E|[L]B|[L/M]Z|[L/M]O|[L/M]H|[M-REAL]I|[M-REAL]J|[M-REAL]L|[L]Q|[L/M]K|[L/M]Y|[L/M]G|[M-REAL]H|[M-INVI]t7t5|[L]L|[L]A|[L/M]F|[L/M]X|[M-REAL]W|[M-REAL]Q|[M-INVI]t16t3|[L/M]D|[M-REAL]B|[L]J|[L]W
349,"instance_330",1,Yes,"124,00","14,00","124,00","0,42","124,00","425,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]P|[M-REAL]T|[M-REAL]E|[L/M]R|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]J|[L/M]G|[L]B|[L/M]M|[L]T|[L/M]N|[L/M]H|[L]P|[L]A|[L/M]K|[L/M]Q|[L/M]I|[M-REAL]G|[L/M]O|[M-REAL]H|[M-INVI]t16t3|[M-INVI]t7t5|[L]C|[L/M]F|[L]E|[L]H|[L/M]D|[M-REAL]B|[L]J
350,"instance_314",1,Yes,"124,00","14,00","124,00","0,42","124,00","670,00","200,00","0,42","33,00","0,54","268,00","0,54",[L/M]A|[M-REAL]C|[M-REAL]P|[L]F|[L]K|[L]D|[L/M]R|[L/M]E|[M-REAL]G|[L/M]Z|[L/M]H|[M-REAL]I|[M-REAL]Y|[M-REAL]X|[L/M]G|[L]C|[L/M]W|[M-REAL]H|[L/M]J|[L/M]Q|[L/M]N|[L]Y|[L/M]O|[L]B|[L]X|[L]P|[L/M]M|[M-REAL]K|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
351,"instance_404",1,Yes,"124,00","14,00","124,00","0,42","124,00","818,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[L/M]E|[M-REAL]N|[L]K|[L/M]G|[L]Q|[L/M]O|[L]A|[L]D|[L/M]P|[L]N|[L/M]R|[L/M]H|[M-REAL]I|[L]T|[L/M]J|[L/M]G|[M-REAL]S|[M-REAL]Q|[L]F|[L/M]H|[L/M]L|[L]C|[L/M]I|[M-INVI]t16t3|[M-REAL]K|[M-REAL]G|[M-REAL]H|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[L/M]B
352,"instance_389",1,Yes,"124,00","14,00","124,00","0,42","124,00","586,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[L/M]G|[L/M]M|[L]R|[L/M]H|[L/M]P|[M-REAL]I|[L/M]G|[L]D|[L/M]H|[L]B|[L/M]I|[M-REAL]G|[L/M]T|[M-REAL]R|[M-REAL]N|[L/M]K|[L/M]O|[L]E|[L]J|[L]C|[L/M]Q|[M-INVI]t16t3|[M-REAL]H|[M-INVI]t7t5|[L]N|[L]A|[L/M]F|[M-REAL]D|[M-REAL]B
353,"instance_484",1,Yes,"124,00","14,00","124,00","0,42","124,00","501,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[L/M]C|[M-REAL]E|[M-REAL]N|[M-REAL]G|[L]B|[L]Y|[L/M]O|[L/M]H|[M-REAL]I|[L]D|[L/M]P|[L/M]R|[M-REAL]Y|[M-REAL]J|[L/M]X|[L/M]G|[M-REAL]Z|[L/M]W|[L/M]M|[L/M]Q|[L]Z|[L/M]K|[M-INVI]t16t3|[M-REAL]H|[M-INVI]t7t5|[L]A|[L/M]F|[M-REAL]D|[M-REAL]B|[L]N|[L]J|[L]E
354,"instance_353",1,Yes,"124,00","14,00","124,00","0,42","124,00","1.146,00","200,00","0,42","33,00","0,54","268,00","0,54",[M-REAL]A|[M-REAL]C|[M-REAL]E|[M-REAL]J|[M-REAL]P|[L/M]L|[L/M]T|[L]C|[L]J|[L]E|[L/M]K|[L/M]R|[L/M]G|[M-REAL]H|[L]A|[L/M]N|[M-REAL]I|[L]B|[L/M]Q|[L/M]G|[M-REAL]H|[L/M]I|[M-REAL]G|[L/M]O|[L]D|[L/M]H|[M-INVI]t16t3|[M-INVI]t7t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]H|[L]P
355,"instance_172",1,Yes,"140,00","12,00","140,00","0,38","140,00","1.434,00","200,00","0,38","32,00","0,48","268,00","0,48",[M-REAL]A|[L]X|[L]L|[L/M]C|[L]F|[L/M]E|[L/M]G|[M-REAL]J|[M-REAL]L|[L]A|[L/M]H|[L/M]K|[L/M]P|[M-REAL]R|[M-REAL]X|[M-REAL]N|[M-INVI]t7t5|[L]D|[L]J|[L/M]O|[M-REAL]F|[L]B|[L/M]Z|[L]R|[L]Q|[L/M]Y|[L/M]W|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]D|[M-REAL]B|[L]N
356,"instance_176",1,Yes,"110,00","15,00","110,00","0,47","110,00","290,00","200,00","0,47","32,00","0,59","268,00","0,59",[M-REAL]A|[L]Q|[L/M]C|[M-REAL]E|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]J|[L/M]G|[L/M]N|[L]K|[L/M]L|[L/M]O|[L]R|[L]B|[L/M]H|[L]E|[L]A|[L/M]I|[M-REAL]G|[L]J|[L/M]H|[M-REAL]K|[M-INVI]t7t5|[L/M]F|[L/M]P|[L/M]T|[M-REAL]R|[M-REAL]Q|[M-INVI]t16t3|[L/M]D|[M-REAL]B
357,"instance_179",1,Yes,"110,00","15,00","110,00","0,47","110,00","777,00","200,00","0,47","32,00","0,59","268,00","0,59",[M-REAL]A|[L/M]C|[M-REAL]E|[L]K|[L/M]P|[L]F|[L/M]G|[L/M]J|[L/M]R|[L/M]N|[L]B|[L/M]H|[M-REAL]I|[M-REAL]G|[L]T|[L/M]H|[M-REAL]S|[L/M]O|[L/M]I|[L/M]G|[M-REAL]H|[L]D|[L]E|[L]A|[L/M]Q|[L/M]L|[M-REAL]K|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
358,"instance_194",1,Yes,"110,00","15,00","110,00","0,47","110,00","431,00","200,00","0,47","32,00","0,59","268,00","0,59",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L]H|[L/M]T|[L/M]E|[M-REAL]G|[L/M]H|[L/M]N|[L/M]J|[M-REAL]L|[L/M]I|[L/M]O|[L]C|[L]F|[L]B|[L/M]K|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]R|[L]L|[L]A|[L/M]Q|[L/M]G|[M-REAL]H|[M-INVI]t16t3|[M-INVI]t7t5|[M-REAL]F|[L/M]D|[M-REAL]B|[L]P
359,"instance_92",1,Yes,"110,00","15,00","110,00","0,47","110,00","784,00","200,00","0,47","32,00","0,59","268,00","0,59",[M-REAL]A|[L/M]C|[M-REAL]E|[L/M]N|[M-REAL]J|[L/M]M|[M-REAL]P|[M-REAL]T|[L/M]R|[L/M]G|[M-REAL]H|[M-REAL]I|[L/M]G|[L]T|[L]F|[L]P|[L]D|[L]E|[L/M]H|[L]A|[L/M]I|[M-REAL]G|[L/M]H|[M-INVI]t7t5|[L/M]K|[L]J|[L/M]Q|[L/M]O|[M-REAL]F|[M-INVI]t16t3|[M-REAL]D|[L/M]B
360,"instance_41",1,Yes,"110,00","15,00","110,00","0,47","110,00","370,00","200,00","0,47","32,00","0,59","268,00","0,59",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L]B|[L/M]H|[L/M]I|[L/M]N|[L]D|[L/M]J|[L/M]G|[M-REAL]H|[M-REAL]I|[M-REAL]L|[L/M]K|[L/M]P|[L/M]G|[L]F|[L]L|[L/M]O|[L/M]T|[L/M]H|[M-INVI]t7t5|[L]E|[L]Q|[L]C|[L/M]R|[M-REAL]Q|[M-INVI]t16t3|[M-REAL]F|[M-REAL]D|[M-REAL]B
