Result of replaying M8.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
79,"instance_43",1,Yes,"70,00","28,00","70,00","0,74","70,00","12,00","330,00","0,74","38,00","0,81","362,00","0,81",[L/M]A|[M-REAL]C|[L]F|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]C|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]E|[L/M]G|[L]E|[L/M]H|[L]C|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L/M]F|[L]H|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]B
80,"instance_126",1,Yes,"70,00","28,00","70,00","0,74","70,00","17,00","330,00","0,74","38,00","0,81","362,00","0,81",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]I|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[M-REAL]I|[L]J|[L]D|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[L]C|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]O|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L/M]B
81,"instance_17",1,Yes,"168,00","13,00","168,00","0,35","168,00","21,00","250,00","0,35","37,00","0,40","282,00","0,40",[M-REAL]A|[L]N|[L]O|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]N|[M-REAL]O|[L/M]C|[M-REAL]I|[M-REAL]K|[L]D|[L/M]M|[L]B|[L]O|[L]H|[L]I|[L/M]L|[L]A|[L]G|[L/M]J|[L]G|[L/M]D|[M-REAL]N|[M-REAL]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L]K|[L/M]F|[M-REAL]D|[M-REAL]B|[L]N
82,"instance_414",1,Yes,"150,00","19,00","150,00","0,51","150,00","16,00","320,00","0,51","37,00","0,57","352,00","0,57",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]G|[L/M]D|[M-REAL]N|[L]D|[L]G|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]O|[L]F|[L]N|[L/M]F|[L/M]D|[L/M]N|[L]H|[L]E|[L]F|[L/M]O|[L]F|[L]N|[L]C|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]H|[L/M]D|[L/M]B
83,"instance_133",1,Yes,"56,00","28,00","56,00","0,78","56,00","6,00","320,00","0,78","36,00","0,84","352,00","0,84",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]H|[L]O|[L]D|[L/M]G|[L/M]F|[M-REAL]D|[L]H|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L]E|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
84,"instance_424",1,Yes,"140,00","15,00","140,00","0,43","140,00","21,00","250,00","0,43","35,00","0,50","282,00","0,50",[L/M]A|[M-REAL]C|[L]D|[L/M]E|[L/M]H|[L/M]G|[L]C|[L/M]F|[M-REAL]D|[L]I|[L]C|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[M-REAL]K|[L]B|[L]G|[L]H|[L/M]M|[L/M]L|[L]E|[L/M]J|[M-REAL]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]E|[M-REAL]G|[M-REAL]H|[L]K|[L]D|[L/M]F|[L/M]D|[M-REAL]B
85,"instance_10",1,Yes,"140,00","15,00","140,00","0,43","140,00","16,00","250,00","0,43","35,00","0,50","282,00","0,50",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L]C|[L]I|[L/M]F|[L]C|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]D|[L/M]E|[M-REAL]H|[M-REAL]G|[L/M]F|[M-REAL]D|[L]G|[L]M|[L]L|[L/M]N|[L]G|[L/M]O|[L]H|[L/M]C|[M-REAL]I|[M-REAL]L|[M-REAL]M|[L]E|[L/M]K|[L/M]J|[L/M]D|[L/M]B
86,"instance_240",1,Yes,"112,00","18,00","112,00","0,53","112,00","21,00","260,00","0,53","34,00","0,62","292,00","0,62",[M-REAL]A|[L]O|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L]O|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L]A|[L/M]C|[L]F|[L/M]E|[M-REAL]H|[L]J|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[M-REAL]I|[L/M]M|[L/M]K|[L]C|[L]I|[L/M]L|[M-REAL]J|[L/M]D|[L/M]B|[L]H
87,"instance_102",1,Yes,"112,00","18,00","112,00","0,53","112,00","16,00","260,00","0,53","34,00","0,62","292,00","0,62",[L]D|[L/M]A|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L]C|[L/M]J|[M-REAL]D|[M-REAL]N|[L/M]O|[L]G|[L]N|[L]D|[L/M]C|[L/M]I|[M-REAL]M|[L]N|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L]M|[L]I|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
88,"instance_146",1,Yes,"98,00","20,00","98,00","0,59","98,00","17,00","270,00","0,59","34,00","0,68","302,00","0,68",[L/M]A|[L]D|[L]O|[L]M|[L]J|[L/M]C|[M-REAL]I|[L/M]L|[L]N|[L/M]M|[L/M]K|[M-REAL]J|[M-REAL]D|[M-REAL]N|[M-REAL]O|[L]I|[L/M]C|[L/M]I|[L/M]M|[M-REAL]K|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[M-REAL]M|[L]K|[L/M]K|[L/M]J|[L/M]D|[L/M]B
89,"instance_498",1,Yes,"98,00","19,00","98,00","0,58","98,00","15,00","260,00","0,58","33,00","0,66","292,00","0,66",[L]H|[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]H|[L]C|[L]B|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]E|[L/M]I|[L]O|[L]K|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[L/M]I|[M-REAL]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B|[L]C
90,"instance_379",1,Yes,"112,00","17,00","112,00","0,52","112,00","14,00","250,00","0,52","33,00","0,60","282,00","0,60",[L/M]A|[L/M]C|[L/M]I|[M-REAL]K|[L/M]M|[L]H|[L]G|[L/M]L|[L]N|[L/M]J|[L/M]D|[M-REAL]N|[M-REAL]O|[L/M]C|[M-REAL]E|[L]O|[L/M]H|[L]N|[L]E|[L/M]G|[L]C|[L/M]F|[L/M]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L]K|[L/M]F|[L/M]D|[L/M]B
91,"instance_55",1,Yes,"98,00","19,00","98,00","0,58","98,00","12,00","260,00","0,58","33,00","0,66","292,00","0,66",[L/M]A|[L/M]C|[M-REAL]I|[M-REAL]K|[L]C|[L/M]M|[L]D|[L/M]L|[L/M]J|[L/M]D|[M-REAL]N|[L]B|[L/M]O|[M-REAL]C|[L]I|[L]D|[L/M]I|[L/M]L|[L/M]K|[L/M]M|[L/M]J|[M-REAL]D|[L]K|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]N
92,"instance_440",1,Yes,"98,00","19,00","98,00","0,58","98,00","16,00","260,00","0,58","33,00","0,66","292,00","0,66",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[M-REAL]D|[L]B|[L]K|[L/M]N|[L]O|[L/M]O|[L]I|[L/M]C|[M-REAL]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L]E|[L]D|[L/M]C|[M-REAL]I|[M-REAL]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B|[L]J
93,"instance_12",1,Yes,"98,00","19,00","98,00","0,58","98,00","14,00","260,00","0,58","33,00","0,66","292,00","0,66",[L/M]A|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[L]C|[L/M]J|[M-REAL]D|[L/M]N|[L/M]O|[M-REAL]C|[L]O|[L]M|[L]E|[L]D|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L]C|[L/M]N|[M-REAL]O|[M-REAL]C|[M-REAL]E|[L]D|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L/M]B
94,"instance_41",1,Yes,"84,00","20,00","84,00","0,62","84,00","20,00","260,00","0,62","32,00","0,71","292,00","0,71",[M-REAL]A|[L]H|[L/M]C|[L]A|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[M-REAL]G|[M-REAL]F|[L]C|[L/M]D|[L]F|[L]I|[L]G|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
95,"instance_103",1,Yes,"84,00","20,00","84,00","0,62","84,00","14,00","260,00","0,62","32,00","0,71","292,00","0,71",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[M-REAL]J|[L]C|[L/M]D|[L/M]N|[L/M]O|[L]K|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]N|[L]M|[L/M]O|[M-REAL]C|[L]J|[L/M]I|[M-REAL]K|[M-REAL]M|[L]N|[L/M]L|[L]D|[L/M]J|[L/M]D|[L/M]B
96,"instance_328",1,Yes,"84,00","20,00","84,00","0,62","84,00","16,00","260,00","0,62","32,00","0,71","292,00","0,71",[L]M|[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[M-REAL]J|[L]L|[L]N|[L/M]D|[L/M]N|[L]K|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]K|[M-REAL]L|[M-REAL]M|[L]J|[L/M]J|[M-REAL]D|[L/M]B|[L]D
97,"instance_348",1,Yes,"98,00","18,00","98,00","0,56","98,00","18,00","250,00","0,56","32,00","0,65","282,00","0,65",[L]J|[L]C|[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]H|[L/M]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[M-REAL]J|[M-REAL]D|[L]N|[L/M]N|[L/M]O|[L]D|[L/M]C|[L/M]E|[M-REAL]H|[M-REAL]G|[L]D|[L/M]F|[M-REAL]D|[L]G|[L/M]B
98,"instance_324",1,Yes,"84,00","20,00","84,00","0,62","84,00","14,00","260,00","0,62","32,00","0,71","292,00","0,71",[L/M]A|[M-REAL]C|[L]F|[L]D|[L/M]E|[L]D|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L]C|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L]I|[L/M]K|[L/M]L|[L/M]M|[L/M]J|[L/M]D|[L]J|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]K|[L/M]M|[M-REAL]J|[M-REAL]D|[L/M]B
99,"instance_260",1,Yes,"70,00","22,00","70,00","0,69","70,00","10,00","270,00","0,69","32,00","0,77","302,00","0,77",[L/M]A|[L/M]C|[M-REAL]I|[M-REAL]L|[L]D|[L/M]M|[L/M]K|[L/M]J|[L]L|[L]I|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[L/M]K|[M-REAL]M|[L/M]J|[L]M|[L/M]D|[L]C|[L/M]N|[L/M]O|[M-REAL]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[L/M]B
100,"instance_353",1,Yes,"70,00","22,00","70,00","0,69","70,00","17,00","270,00","0,69","32,00","0,77","302,00","0,77",[L]I|[L/M]A|[L]J|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[M-REAL]J|[L]O|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L/M]M|[L/M]K|[L/M]L|[L]K|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L]J|[L/M]C|[L/M]I|[L/M]L|[M-REAL]K|[L/M]M|[M-REAL]J|[L/M]D|[L/M]B
101,"instance_288",1,Yes,"56,00","23,00","56,00","0,74","56,00","21,00","270,00","0,74","31,00","0,81","302,00","0,81",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L]L|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[M-REAL]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[M-REAL]K|[M-REAL]M|[M-REAL]J|[L/M]D|[L]J|[L]M|[L/M]B|[L]K
102,"instance_56",1,Yes,"70,00","21,00","70,00","0,68","70,00","17,00","260,00","0,68","31,00","0,76","292,00","0,76",[L]O|[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L]E|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L]D|[L/M]C|[M-REAL]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[M-REAL]K|[L]B|[L/M]J|[L/M]D|[M-REAL]B|[L]K
103,"instance_262",1,Yes,"98,00","17,00","98,00","0,55","98,00","11,00","240,00","0,55","31,00","0,64","272,00","0,64",[L/M]A|[M-REAL]C|[L/M]E|[M-REAL]H|[L]E|[L]C|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L]F|[L/M]O|[L/M]C|[M-REAL]E|[L/M]H|[L/M]G|[L]N|[L/M]F|[L/M]D|[M-REAL]N|[L]H|[L/M]O|[L]H|[L/M]C|[M-REAL]E|[L/M]G|[M-REAL]H|[M-REAL]F|[L]E|[L/M]D|[L/M]B
104,"instance_476",1,Yes,"70,00","21,00","70,00","0,68","70,00","9,00","260,00","0,68","31,00","0,76","292,00","0,76",[L/M]A|[L/M]C|[M-REAL]E|[L]L|[L]J|[L/M]H|[L]B|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L/M]K|[L]I|[L/M]M|[M-REAL]J|[L]E|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[M-REAL]B
105,"instance_442",1,Yes,"84,00","19,00","84,00","0,61","84,00","13,00","250,00","0,61","31,00","0,70","282,00","0,70",[L/M]A|[L/M]C|[L/M]E|[M-REAL]H|[L]O|[L]L|[L/M]G|[L/M]F|[L/M]D|[L]C|[L/M]N|[L/M]O|[M-REAL]C|[L]H|[L/M]I|[M-REAL]L|[L/M]K|[L/M]M|[M-REAL]J|[L]H|[L/M]D|[L]J|[L/M]N|[M-REAL]O|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
106,"instance_466",1,Yes,"84,00","19,00","84,00","0,61","84,00","15,00","250,00","0,61","31,00","0,70","282,00","0,70",[L/M]A|[L]O|[L/M]C|[L/M]E|[L]H|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]N|[L]F|[L/M]O|[M-REAL]C|[L]N|[L/M]E|[M-REAL]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]N|[M-REAL]O|[L]C|[L]D|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]B
107,"instance_314",1,Yes,"84,00","19,00","84,00","0,61","84,00","15,00","250,00","0,61","31,00","0,70","282,00","0,70",[M-REAL]A|[L]O|[L/M]C|[L]D|[L/M]E|[L/M]H|[L]B|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L]A|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[L]E|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[M-REAL]D|[M-REAL]B|[L]C
108,"instance_246",1,Yes,"84,00","19,00","84,00","0,61","84,00","7,00","250,00","0,61","31,00","0,70","282,00","0,70",[L/M]A|[M-REAL]C|[M-REAL]I|[L]B|[L]E|[L/M]M|[L/M]L|[L]H|[L/M]K|[L/M]J|[L/M]D|[M-REAL]N|[L]I|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]H|[L]N|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]C
109,"instance_211",1,Yes,"70,00","20,00","70,00","0,67","70,00","10,00","250,00","0,67","30,00","0,75","282,00","0,75",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L]C|[L/M]F|[L/M]D|[M-REAL]N|[M-REAL]O|[M-REAL]C|[L/M]I|[L]O|[L]E|[L]N|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[L]B|[L/M]D|[M-REAL]B
110,"instance_214",1,Yes,"56,00","22,00","56,00","0,73","56,00","10,00","260,00","0,73","30,00","0,81","292,00","0,81",[M-REAL]A|[L/M]C|[L]A|[L/M]I|[M-REAL]K|[L]O|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L]K|[L/M]I|[L/M]K|[L/M]L|[L/M]M|[L/M]J|[L/M]D|[L]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[L/M]B
111,"instance_8",1,Yes,"84,00","18,00","84,00","0,60","84,00","10,00","240,00","0,60","30,00","0,69","272,00","0,69",[M-REAL]A|[L/M]C|[M-REAL]E|[L]A|[L]F|[L]B|[L/M]H|[L/M]G|[M-REAL]F|[L]C|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]F|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]E
112,"instance_26",1,Yes,"56,00","22,00","56,00","0,73","56,00","12,00","260,00","0,73","30,00","0,81","292,00","0,81",[L/M]A|[L/M]C|[L]D|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[L]M|[L/M]N|[L]M|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[M-REAL]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L]E|[L/M]H|[L/M]F|[L/M]D|[L/M]B
113,"instance_60",1,Yes,"42,00","23,00","42,00","0,79","42,00","9,00","260,00","0,79","29,00","0,86","292,00","0,86",[L/M]A|[M-REAL]C|[L/M]I|[L/M]M|[L/M]K|[M-REAL]L|[L/M]J|[L/M]D|[L]C|[L]C|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L]L|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
114,"instance_158",1,Yes,"70,00","19,00","70,00","0,66","70,00","10,00","240,00","0,66","29,00","0,74","272,00","0,74",[L/M]A|[L]G|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[M-REAL]F|[L]B|[L]E|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L]H|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]F
115,"instance_6",1,Yes,"42,00","23,00","42,00","0,79","42,00","12,00","260,00","0,79","29,00","0,86","292,00","0,86",[L/M]A|[L/M]C|[L/M]I|[L]L|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L]D|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[M-REAL]L|[L/M]K|[L/M]J|[M-REAL]D|[L]J|[L/M]B
116,"instance_303",1,Yes,"42,00","23,00","42,00","0,79","42,00","5,00","260,00","0,79","29,00","0,86","292,00","0,86",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]I|[L/M]L|[L]D|[L/M]K|[L]C|[L/M]M|[L/M]J|[M-REAL]D|[L]I|[L/M]B
117,"instance_427",1,Yes,"70,00","19,00","70,00","0,66","70,00","9,00","240,00","0,66","29,00","0,74","272,00","0,74",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[M-REAL]H|[L]B|[L/M]F|[L/M]D|[M-REAL]N|[L]E|[L]D|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]N|[L]H
118,"instance_227",1,Yes,"56,00","21,00","56,00","0,72","56,00","9,00","250,00","0,72","29,00","0,80","282,00","0,80",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L]K|[L/M]H|[L/M]G|[L]N|[L/M]F|[L/M]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L]D|[L/M]I|[L/M]M|[L/M]L|[M-REAL]K|[L/M]J|[M-REAL]D|[L]C|[L/M]B
119,"instance_412",1,Yes,"70,00","19,00","70,00","0,66","70,00","6,00","240,00","0,66","29,00","0,74","272,00","0,74",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]G|[L/M]H|[L]C|[L]E|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L]O|[L]B|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L]H|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]B
120,"instance_21",1,Yes,"56,00","21,00","56,00","0,72","56,00","8,00","250,00","0,72","29,00","0,80","282,00","0,80",[M-REAL]A|[L]F|[L/M]C|[L]G|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L]E|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]A|[L/M]D|[L/M]B
121,"instance_281",1,Yes,"42,00","23,00","42,00","0,79","42,00","11,00","260,00","0,79","29,00","0,86","292,00","0,86",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L]I|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]N|[L]D|[L]F|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
122,"instance_411",1,Yes,"56,00","21,00","56,00","0,72","56,00","10,00","250,00","0,72","29,00","0,80","282,00","0,80",[L/M]A|[L/M]C|[M-REAL]I|[L]N|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L]G|[L/M]N|[L]G|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]N|[L]I|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
123,"instance_453",1,Yes,"70,00","19,00","70,00","0,66","70,00","16,00","240,00","0,66","29,00","0,74","272,00","0,74",[L/M]A|[L/M]C|[L/M]E|[L]H|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]N|[L]D|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L]N|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]B|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]G
124,"instance_286",1,Yes,"136,00","12,00","136,00","0,43","136,00","16,00","240,00","0,43","28,00","0,50","272,00","0,50",[L]H|[L/M]A|[M-REAL]C|[M-REAL]E|[L]B|[L/M]G|[L]G|[L/M]H|[L]D|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[M-REAL]H|[L]C|[L]E|[L]O|[L/M]G|[L]N|[L/M]F|[L]E|[L]C|[L]F|[L/M]D|[M-REAL]B|[L]H
125,"instance_434",1,Yes,"42,00","22,00","42,00","0,79","42,00","9,00","250,00","0,79","28,00","0,85","282,00","0,85",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]K|[L/M]D|[L]F|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]K|[L]B|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B
126,"instance_267",1,Yes,"42,00","22,00","42,00","0,79","42,00","7,00","250,00","0,79","28,00","0,85","282,00","0,85",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L]I|[L/M]H|[L]O|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[M-REAL]I|[L]E|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
