Result of replaying M4.tpn on Process 3 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
272,"instance_444",1,Yes,"80.00","12.00","80.00","0.46","80.00","14.00","140.00","0.46","26.00","0.53","172.00","0.53",[M-REAL]A|[L]AD|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L]A|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L]B|[L]D|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B
273,"instance_221",1,Yes,"98.00","12.00","98.00","0.46","98.00","31.00","170.00","0.46","26.00","0.51","202.00","0.51",[M-REAL]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t31|[M-REAL]AF|[L/M]AH|[L/M]AG|[M-REAL]AJ|[L/M]AF|[M-REAL]AH|[L]D|[L/M]AG|[L]AH|[L/M]AJ|[L]AA|[L]AB|[L/M]AF|[L]A|[L]AF|[L]AJ|[L/M]AI|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[M-REAL]D|[L/M]B
274,"instance_424",1,Yes,"80.00","12.00","80.00","0.46","80.00","19.00","140.00","0.46","26.00","0.53","172.00","0.53",[M-REAL]A|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]D|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[L]B|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[L]AB|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B|[L]A
275,"instance_312",1,Yes,"70.00","15.00","70.00","0.60","70.00","36.00","180.00","0.60","25.00","0.67","212.00","0.67",[L]R|[L]U|[L/M]A|[L/M]C|[M-INVI]t2t4|[L/M]E|[M-REAL]R|[M-REAL]T|[L/M]S|[M-REAL]F|[L/M]W|[L]X|[L/M]Z|[L/M]Y|[M-REAL]X|[L]D|[L]F|[L/M]E|[L/M]R|[L/M]U|[L/M]S|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[L/M]B
276,"instance_3",1,Yes,"70.00","15.00","70.00","0.60","70.00","47.00","180.00","0.60","25.00","0.67","212.00","0.67",[L/M]A|[L]R|[L/M]C|[M-INVI]t2t4|[L/M]E|[M-REAL]R|[L]W|[L/M]T|[L/M]S|[L/M]F|[M-REAL]W|[L]X|[L/M]Z|[L/M]Y|[M-REAL]X|[L]B|[L/M]E|[L/M]R|[L/M]U|[L/M]S|[L]D|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[M-REAL]B
277,"instance_291",1,Yes,"56.00","16.00","56.00","0.67","56.00","29.00","180.00","0.67","24.00","0.74","212.00","0.74",[L/M]A|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]R|[M-REAL]T|[L]D|[L]F|[L]B|[L/M]S|[L/M]F|[L/M]W|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[L/M]R|[L]T|[L/M]V|[L/M]S|[M-REAL]F|[M-INVI]t5t3|[M-REAL]D|[M-REAL]B
278,"instance_238",1,Yes,"56.00","16.00","56.00","0.67","56.00","42.00","180.00","0.67","24.00","0.74","212.00","0.74",[L/M]A|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]R|[L/M]T|[M-REAL]S|[L/M]F|[L]T|[L/M]W|[M-REAL]Y|[L/M]Z|[L]R|[L]S|[L/M]X|[L/M]E|[M-REAL]R|[M-REAL]T|[L]Y|[L/M]S|[L/M]F|[M-INVI]t5t3|[L/M]D|[L/M]B
279,"instance_462",1,Yes,"56.00","16.00","56.00","0.67","56.00","55.00","180.00","0.67","24.00","0.74","212.00","0.74",[L/M]A|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]M|[L/M]P|[L/M]N|[L/M]F|[M-REAL]W|[L]D|[L/M]Y|[L/M]Z|[L/M]X|[M-REAL]E|[M-REAL]M|[L/M]O|[L]M|[L]E|[L/M]N|[L/M]F|[M-INVI]t5t3|[M-REAL]D|[L]W|[L/M]B
280,"instance_400",1,Yes,"56.00","16.00","56.00","0.67","56.00","20.00","180.00","0.67","24.00","0.74","212.00","0.74",[M-REAL]A|[L/M]C|[M-INVI]t2t4|[L/M]E|[L/M]R|[L]M|[L]W|[L]E|[L/M]T|[L/M]S|[L/M]F|[M-REAL]W|[L/M]Z|[L/M]Y|[L/M]X|[M-REAL]E|[M-REAL]M|[L]A|[L/M]P|[L/M]N|[L/M]F|[M-INVI]t5t3|[L/M]D|[L/M]B
281,"instance_242",1,Yes,"82.00","11.00","82.00","0.46","82.00","12.00","140.00","0.46","24.00","0.52","172.00","0.52",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[L]D|[L]AB|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]A|[L]AA|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L]C|[L/M]B
282,"instance_481",1,Yes,"134.00","10.00","134.00","0.42","134.00","53.00","210.00","0.42","24.00","0.45","242.00","0.45",[M-REAL]A|[L]AB|[L]AD|[L/M]C|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[L/M]AH|[L]AL|[L/M]AG|[M-INVI]t32t27|[L]A|[L]D|[L]AM|[L/M]AB|[L]AO|[L/M]D|[L]C|[L]AK|[L]AC|[L/M]B|[L]AP|[L]AA|[L]AR
283,"instance_249",1,Yes,"56.00","15.00","56.00","0.65","56.00","22.00","170.00","0.65","23.00","0.72","202.00","0.72",[L/M]A|[L/M]C|[L]AF|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[M-REAL]AH|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L]B|[L/M]AH|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L]AH|[L/M]AI|[L/M]AG|[M-INVI]t32t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AF
284,"instance_397",1,Yes,"56.00","15.00","56.00","0.65","56.00","12.00","170.00","0.65","23.00","0.72","202.00","0.72",[M-REAL]A|[L/M]C|[L]A|[L]AD|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]B|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]AC
285,"instance_338",1,Yes,"38.00","15.00","38.00","0.65","38.00","6.00","140.00","0.65","23.00","0.78","172.00","0.78",[L/M]A|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L]B|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
286,"instance_344",1,Yes,"68.00","12.00","68.00","0.52","68.00","16.00","140.00","0.52","23.00","0.60","172.00","0.60",[L/M]A|[L]AC|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L]B|[L/M]AB|[L/M]D|[M-REAL]B|[L]AE|[L]AE
287,"instance_422",1,Yes,"38.00","15.00","38.00","0.65","38.00","4.00","140.00","0.65","23.00","0.78","172.00","0.78",[L/M]A|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L]AD|[L/M]D|[L/M]B
288,"instance_5",1,Yes,"98.00","8.00","98.00","0.36","98.00","24.00","130.00","0.36","22.00","0.40","162.00","0.40",[M-REAL]A|[L]AB|[L/M]C|[M-REAL]AA|[M-INVI]t26t31|[M-REAL]AF|[L]AI|[L/M]AH|[L/M]AG|[M-REAL]AJ|[L]B|[L/M]AF|[M-REAL]AH|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[L]AA|[L]AF|[L]A|[L/M]D|[M-REAL]B|[L]AJ
289,"instance_256",1,Yes,"42.00","16.00","42.00","0.73","42.00","5.00","170.00","0.73","22.00","0.79","202.00","0.79",[L/M]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t31|[L]AF|[L/M]AF|[L]AG|[L/M]AH|[L/M]AG|[L/M]AJ|[L/M]AF|[L/M]AH|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L]AA|[L/M]AI|[M-REAL]AG|[M-INVI]t32t27|[L/M]AB|[L/M]D|[L/M]B
290,"instance_28",1,Yes,"54.00","13.00","54.00","0.59","54.00","5.00","140.00","0.59","22.00","0.69","172.00","0.69",[L/M]A|[L]AC|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L]D|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[L/M]B|[L]AE
291,"instance_105",1,Yes,"66.00","10.00","66.00","0.45","66.00","5.00","110.00","0.45","22.00","0.54","142.00","0.54",[L/M]A|[M-REAL]C|[L]B|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L]AB|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B|[L]C
292,"instance_195",1,Yes,"84.00","10.00","84.00","0.45","84.00","23.00","140.00","0.45","22.00","0.51","172.00","0.51",[M-REAL]A|[L]AC|[L]AD|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L]A|[L]B|[L]AB|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B|[L]AE
293,"instance_150",1,Yes,"40.00","14.00","40.00","0.67","40.00","4.00","140.00","0.67","21.00","0.77","172.00","0.77",[L/M]A|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[L]AB|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L]B|[L/M]D|[M-REAL]B
294,"instance_94",1,Yes,"82.00","8.00","82.00","0.38","82.00","13.00","110.00","0.38","21.00","0.42","142.00","0.42",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L/M]AE|[L]B|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L]C|[L/M]AB|[L]AA|[L/M]D|[M-REAL]B|[L]AD|[L]AD
295,"instance_167",1,Yes,"82.00","8.00","82.00","0.38","82.00","14.00","110.00","0.38","21.00","0.42","142.00","0.42",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[L]AA|[L]B|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L]D|[L]C|[L]AB|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
296,"instance_138",1,Yes,"82.00","8.00","82.00","0.38","82.00","17.00","110.00","0.38","21.00","0.42","142.00","0.42",[M-REAL]A|[M-REAL]C|[L]AD|[L/M]AA|[M-INVI]t26t28|[L]C|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]A|[L]D|[L/M]AC|[M-REAL]AD|[L]B|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B
297,"instance_33",1,Yes,"82.00","8.00","82.00","0.38","82.00","6.00","110.00","0.38","21.00","0.42","142.00","0.42",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L]D|[L/M]AC|[L]B|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L]AA|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AE|[L]C
298,"instance_302",1,Yes,"40.00","14.00","40.00","0.67","40.00","2.00","140.00","0.67","21.00","0.77","172.00","0.77",[L/M]A|[M-REAL]C|[L]AE|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L]C|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[L/M]B
299,"instance_386",1,Yes,"84.00","9.00","84.00","0.43","84.00","13.00","130.00","0.43","21.00","0.48","162.00","0.48",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t31|[M-REAL]AF|[M-REAL]AH|[L]AB|[L]AG|[L/M]AG|[L]AH|[L/M]AJ|[L/M]AF|[L/M]AH|[M-REAL]AG|[M-INVI]t32t27|[M-REAL]AB|[L]AF|[L]C|[L]AA|[L/M]D|[L/M]B
300,"instance_108",1,Yes,"82.00","8.00","82.00","0.38","82.00","13.00","110.00","0.38","21.00","0.42","142.00","0.42",[M-REAL]A|[M-REAL]C|[L]AD|[L]AB|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L]A|[L/M]AD|[M-REAL]AE|[L]B|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L]C|[L/M]D|[M-REAL]B
301,"instance_326",1,Yes,"82.00","8.00","82.00","0.38","82.00","15.00","110.00","0.38","21.00","0.42","142.00","0.42",[M-REAL]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[L]A|[L]B|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B|[L]AB|[L]AE|[L]C
302,"instance_440",1,Yes,"70.00","11.00","70.00","0.52","70.00","8.00","140.00","0.52","21.00","0.59","172.00","0.59",[M-REAL]A|[L]AE|[L/M]C|[L]AD|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]D|[L/M]AD|[M-REAL]AE|[L]A|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[L]AC|[L/M]B
303,"instance_352",1,Yes,"68.00","13.00","68.00","0.62","68.00","20.00","170.00","0.62","21.00","0.66","202.00","0.66",[L/M]A|[M-REAL]C|[L]AH|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[L/M]AI|[L/M]AG|[L/M]AJ|[L/M]AF|[L/M]AH|[L]D|[L]AJ|[L/M]AG|[M-INVI]t32t27|[L]AG|[L]C|[L/M]AB|[M-REAL]D|[L]AF|[L/M]B
304,"instance_232",1,Yes,"52.00","11.00","52.00","0.52","52.00","2.00","110.00","0.52","21.00","0.63","142.00","0.63",[L/M]A|[L]AB|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L]D|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B
305,"instance_377",1,Yes,"68.00","9.00","68.00","0.45","68.00","10.00","110.00","0.45","20.00","0.52","142.00","0.52",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[L]AA|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L]A|[L]C|[L/M]AB|[L]AC|[L/M]D|[L/M]B
306,"instance_131",1,Yes,"68.00","9.00","68.00","0.45","68.00","8.00","110.00","0.45","20.00","0.52","142.00","0.52",[M-REAL]A|[L]AD|[L/M]C|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[L]B|[L]AB|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L]A|[L/M]D|[M-REAL]B
307,"instance_130",1,Yes,"70.00","10.00","70.00","0.50","70.00","9.00","130.00","0.50","20.00","0.57","162.00","0.57",[M-REAL]A|[M-REAL]C|[L]AJ|[L/M]AA|[M-INVI]t26t31|[M-REAL]AF|[L/M]AI|[L]C|[L/M]AG|[M-REAL]AJ|[L/M]AF|[M-REAL]AH|[L]AF|[L/M]AG|[M-INVI]t32t27|[L]A|[L]AH|[L/M]AB|[L/M]D|[L/M]B
308,"instance_269",1,Yes,"70.00","10.00","70.00","0.50","70.00","20.00","130.00","0.50","20.00","0.57","162.00","0.57",[M-REAL]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t31|[L]A|[L]AG|[L/M]AF|[L]AA|[L/M]AH|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L]D|[L/M]AI|[M-REAL]AG|[M-INVI]t32t27|[L/M]AB|[M-REAL]D|[L]AF|[L/M]B
309,"instance_376",1,Yes,"70.00","10.00","70.00","0.50","70.00","23.00","130.00","0.50","20.00","0.57","162.00","0.57",[M-REAL]A|[L/M]C|[L]D|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[L]B|[L]AI|[L/M]AI|[L/M]AG|[L]AF|[L/M]AJ|[M-REAL]AF|[M-REAL]AH|[L/M]AG|[M-INVI]t32t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]A
310,"instance_267",1,Yes,"70.00","10.00","70.00","0.50","70.00","11.00","130.00","0.50","20.00","0.57","162.00","0.57",[L/M]A|[M-REAL]C|[L]AF|[L/M]AA|[M-INVI]t26t31|[L]AB|[L]AG|[L/M]AF|[L]C|[L/M]AH|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L/M]AH|[M-REAL]AG|[M-INVI]t32t27|[M-REAL]AB|[L]B|[L/M]D|[M-REAL]B
311,"instance_374",1,Yes,"70.00","10.00","70.00","0.50","70.00","21.00","130.00","0.50","20.00","0.57","162.00","0.57",[M-REAL]A|[L/M]C|[L]B|[L/M]AA|[M-INVI]t26t31|[L]A|[L]AH|[L/M]AF|[M-REAL]AH|[L/M]AG|[L]AH|[L/M]AJ|[L/M]AF|[M-REAL]AH|[L]D|[L/M]AG|[M-INVI]t32t27|[L/M]AB|[M-REAL]D|[M-REAL]B
312,"instance_161",1,Yes,"54.00","10.00","54.00","0.53","54.00","6.00","110.00","0.53","19.00","0.62","142.00","0.62",[L/M]A|[M-REAL]C|[L/M]AA|[M-INVI]t26t28|[L]D|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]B|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]C
313,"instance_252",1,Yes,"84.00","7.00","84.00","0.37","84.00","14.00","110.00","0.37","19.00","0.41","142.00","0.41",[L]AC|[L]D|[L]AA|[L]AD|[L]AB|[L/M]A|[L]B|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
314,"instance_417",1,Yes,"96.00","7.00","96.00","0.37","96.00","28.00","130.00","0.37","19.00","0.41","162.00","0.41",[M-REAL]A|[L]AG|[L]AF|[L/M]C|[M-REAL]AA|[M-INVI]t26t31|[L]AI|[L]AB|[L]A|[L/M]AF|[L]AJ|[L/M]AH|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[M-REAL]D|[L]AA|[L/M]B|[L]D
315,"instance_329",1,Yes,"54.00","10.00","54.00","0.53","54.00","2.00","110.00","0.53","19.00","0.62","142.00","0.62",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[L]C|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]B|[L]AA|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L/M]AB|[L/M]D|[M-REAL]B
316,"instance_100",1,Yes,"54.00","10.00","54.00","0.53","54.00","4.00","110.00","0.53","19.00","0.62","142.00","0.62",[L/M]A|[M-REAL]C|[L]AB|[L/M]AA|[M-INVI]t26t28|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L]D|[L/M]AE|[L]C|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B
317,"instance_257",1,Yes,"54.00","10.00","54.00","0.53","54.00","3.00","110.00","0.53","19.00","0.62","142.00","0.62",[L/M]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[L]AA|[L]D|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]B|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B
318,"instance_35",1,Yes,"42.00","13.00","42.00","0.68","42.00","3.00","140.00","0.68","19.00","0.76","172.00","0.76",[M-REAL]A|[L]AD|[L]D|[L/M]C|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[L]A|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[L/M]B
319,"instance_478",1,Yes,"54.00","10.00","54.00","0.53","54.00","4.00","110.00","0.53","19.00","0.62","142.00","0.62",[L/M]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[L]B|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[L]AA|[L/M]AB|[L/M]D|[M-REAL]B|[L]AD
320,"instance_395",1,Yes,"56.00","11.00","56.00","0.58","56.00","16.00","130.00","0.58","19.00","0.65","162.00","0.65",[L/M]A|[L]AG|[L/M]C|[L/M]AA|[M-INVI]t26t31|[M-REAL]AF|[L]B|[L/M]AH|[L/M]AG|[L/M]AJ|[M-REAL]AF|[L/M]AH|[M-REAL]AG|[M-INVI]t32t27|[L]AF|[L/M]AB|[L/M]D|[M-REAL]B|[L]AF
321,"instance_72",1,Yes,"82.00","8.00","82.00","0.44","82.00","19.00","130.00","0.44","18.00","0.49","162.00","0.49",[L]AF|[L/M]A|[M-REAL]C|[L]AH|[L/M]AA|[M-INVI]t26t31|[L]AB|[L]AJ|[L/M]AF|[L/M]AH|[L]B|[L]C|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[L/M]D|[M-REAL]B|[L]AG
322,"instance_176",1,Yes,"42.00","12.00","42.00","0.67","42.00","14.00","130.00","0.67","18.00","0.74","162.00","0.74",[L/M]A|[L/M]C|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[L/M]AH|[L/M]AG|[M-REAL]AJ|[L]B|[L/M]AF|[M-REAL]AH|[L/M]AG|[M-INVI]t32t27|[L]AJ|[L/M]AB|[L]AH|[L/M]D|[M-REAL]B
323,"instance_43",1,Yes,"42.00","12.00","42.00","0.67","42.00","8.00","130.00","0.67","18.00","0.74","162.00","0.74",[M-REAL]A|[L/M]C|[L]A|[L/M]AA|[M-INVI]t26t31|[L/M]AF|[L/M]AI|[L/M]AG|[M-REAL]AJ|[L/M]AF|[L]AB|[L]AJ|[L/M]AI|[L/M]AG|[M-INVI]t32t27|[M-REAL]AB|[L/M]D|[L/M]B
324,"instance_494",1,Yes,"40.00","11.00","40.00","0.61","40.00","0.00","110.00","0.61","18.00","0.72","142.00","0.72",[L/M]A|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]AA|[L]AB|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
325,"instance_403",1,Yes,"70.00","8.00","70.00","0.44","70.00","4.00","110.00","0.44","18.00","0.51","142.00","0.51",[M-REAL]A|[M-REAL]C|[L]AE|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[M-REAL]AE|[L]B|[L]AB|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B|[L]C|[L]A
326,"instance_9",1,Yes,"70.00","8.00","70.00","0.44","70.00","1.00","110.00","0.44","18.00","0.51","142.00","0.51",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-INVI]t26t28|[M-REAL]AC|[M-REAL]AD|[L]B|[L/M]AE|[L/M]AC|[L/M]AD|[M-INVI]t29t27|[L]AA|[L/M]AB|[L]AD|[L]AC|[L]C|[L/M]D|[M-REAL]B
327,"instance_366",1,Yes,"70.00","8.00","70.00","0.44","70.00","7.00","110.00","0.44","18.00","0.51","142.00","0.51",[L]D|[L/M]A|[M-REAL]C|[L]AD|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[L]C|[L/M]AD|[M-REAL]AE|[L/M]AC|[M-REAL]AD|[M-INVI]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B|[L]AB|[L]AE
328,"instance_427",1,Yes,"70.00","8.00","70.00","0.44","70.00","9.00","110.00","0.44","18.00","0.51","142.00","0.51",[M-REAL]A|[L]AC|[L]B|[L/M]C|[M-REAL]AA|[M-INVI]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]A|[L]AA|[L]D|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B
329,"instance_193",1,Yes,"40.00","11.00","40.00","0.61","40.00","4.00","110.00","0.61","18.00","0.72","142.00","0.72",[M-REAL]A|[L/M]C|[L]A|[L/M]AA|[M-INVI]t26t28|[L/M]AC|[M-REAL]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]AE|[M-REAL]AC|[L/M]AD|[M-INVI]t29t27|[L/M]AB|[L]AC|[L/M]D|[L/M]B
