Result of replaying M5.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
215,"instance_169",1,Yes,"112.00","24.00","112.00","0.60","112.00","886.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[M-REAL]C|[M-REAL]P|[L/M]S|[L/M]E|[M-REAL]L|[M-REAL]X|[L]C|[L]Y|[L/M]Z|[L/M]AE|[L/M]R|[L]P|[L]AD|[L/M]AF|[L/M]G|[L/M]AC|[L/M]O|[L]F|[L/M]AA|[M-REAL]AD|[L/M]I|[L/M]Q|[L]M|[L/M]H|[L/M]T|[L/M]Z|[L]L|[L/M]N|[L/M]W|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]U|[M-REAL]M|[M-REAL]F|[M-REAL]Y|[L]X|[L/M]D|[L/M]B
216,"instance_289",1,Yes,"112.00","24.00","112.00","0.60","112.00","1,109.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[L]AC|[L/M]C|[M-REAL]E|[M-REAL]L|[M-REAL]P|[M-REAL]R|[L]AA|[L/M]X|[L/M]Z|[L/M]G|[M-REAL]I|[L/M]H|[L/M]AE|[L/M]S|[L]V|[L/M]O|[L]K|[L/M]AB|[L/M]AF|[L/M]N|[L/M]Q|[M-REAL]AA|[L]L|[L/M]M|[L]P|[L]R|[L/M]T|[L]E|[L/M]AD|[M-REAL]V|[L/M]F|[L/M]U|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
217,"instance_52",1,Yes,"112.00","24.00","112.00","0.60","112.00","2,376.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[L/M]C|[M-REAL]P|[L]AF|[L/M]E|[L]AB|[L/M]X|[L/M]S|[L/M]G|[L/M]R|[L/M]AE|[L/M]Z|[M-REAL]AB|[M-REAL]L|[M-REAL]O|[M-REAL]I|[L/M]Q|[L]AA|[L/M]H|[L]D|[L]I|[L]P|[L/M]N|[L/M]AA|[L]L|[L/M]M|[L/M]T|[L/M]AD|[L/M]W|[L/M]F|[L/M]Z|[L/M]U|[L/M]AB|[M-REAL]AA|[M-INVI]t26t24|[M-REAL]AF|[L/M]Y|[M-REAL]D|[L]O|[L/M]B
218,"instance_390",1,Yes,"56.00","32.00","56.00","0.80","56.00","554.00","350.00","0.80","40.00","0.88","458.00","0.88",[L]AF|[L/M]A|[L/M]C|[L/M]P|[L/M]E|[L/M]X|[L]AA|[L/M]AE|[L/M]G|[L/M]R|[L/M]Z|[L/M]L|[L/M]K|[L/M]S|[L/M]N|[L/M]O|[L/M]AC|[L/M]H|[L/M]Q|[L/M]AA|[L/M]T|[L]F|[L/M]V|[L]AC|[L/M]AD|[L/M]U|[L/M]Z|[M-REAL]AB|[L/M]M|[L/M]AA|[M-REAL]AF|[L/M]AD|[L/M]Z|[L/M]AC|[M-REAL]AA|[M-INVI]t26t24|[M-REAL]F|[L/M]Y|[L/M]D|[L/M]B
219,"instance_154",1,Yes,"96.00","28.00","96.00","0.70","96.00","1,343.00","350.00","0.70","40.00","0.79","458.00","0.79",[L]J|[L/M]A|[L/M]C|[M-REAL]P|[L/M]E|[L]AB|[L/M]X|[L/M]L|[L/M]G|[L]AD|[L/M]S|[L/M]AE|[L/M]N|[L/M]R|[L/M]O|[L/M]Q|[L/M]Z|[L/M]M|[L/M]AF|[M-REAL]I|[L/M]H|[L/M]T|[L/M]AB|[L]Z|[L/M]AA|[L/M]W|[L/M]AD|[L/M]U|[L/M]F|[L]P|[L]AA|[L/M]Z|[M-REAL]AB|[L]B|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[M-REAL]B|[L]AB
220,"instance_182",1,Yes,"112.00","24.00","112.00","0.60","112.00","1,531.00","310.00","0.60","40.00","0.73","418.00","0.73",[M-REAL]A|[L]O|[L]T|[L/M]C|[L/M]E|[M-REAL]X|[L/M]P|[L/M]S|[L/M]AE|[L]X|[L/M]R|[M-REAL]Q|[L]N|[L/M]G|[L/M]AF|[L/M]L|[M-REAL]N|[M-REAL]O|[M-REAL]T|[L/M]Z|[M-REAL]AB|[L/M]K|[L/M]AA|[L]A|[L/M]M|[L]Y|[L/M]W|[L/M]H|[L/M]F|[L]AC|[L/M]AD|[L/M]Z|[L/M]U|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[M-REAL]Y|[L]Q|[L/M]D|[L/M]B
221,"instance_383",1,Yes,"112.00","24.00","112.00","0.60","112.00","570.00","310.00","0.60","40.00","0.73","418.00","0.73",[M-REAL]A|[M-REAL]C|[M-REAL]P|[L]AA|[L]AC|[L/M]X|[L/M]E|[L/M]AE|[L/M]S|[L/M]R|[L/M]L|[L]P|[L]D|[L]W|[L/M]G|[L/M]Z|[L/M]AF|[L/M]N|[L/M]O|[L/M]AB|[M-REAL]AA|[L/M]Q|[M-REAL]I|[L/M]M|[L]A|[L/M]AD|[L/M]T|[L/M]H|[L/M]F|[L/M]Z|[M-REAL]V|[L]K|[L/M]U|[M-REAL]AB|[L]C|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[L/M]B
222,"instance_13",1,Yes,"56.00","32.00","56.00","0.80","56.00","156.00","350.00","0.80","40.00","0.88","458.00","0.88",[L/M]A|[L/M]C|[M-REAL]P|[L/M]R|[L]AD|[L]P|[L/M]E|[L/M]X|[L/M]S|[L/M]L|[L/M]N|[L/M]AE|[M-REAL]G|[L/M]J|[L/M]Z|[L/M]AF|[L/M]Q|[L/M]O|[L/M]AC|[L/M]AA|[L/M]H|[L/M]M|[L/M]T|[L]G|[L/M]W|[L/M]F|[M-REAL]AD|[L/M]Z|[L/M]AB|[L]Z|[L/M]AA|[L/M]AD|[L/M]U|[M-REAL]Z|[L/M]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
223,"instance_151",1,Yes,"112.00","24.00","112.00","0.60","112.00","383.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[M-REAL]C|[L/M]X|[M-REAL]Z|[M-REAL]AB|[M-REAL]E|[M-REAL]L|[L/M]N|[L/M]P|[L/M]AA|[L/M]AE|[M-REAL]S|[L]Z|[L/M]AD|[L/M]G|[L/M]AF|[L/M]I|[L/M]R|[L]F|[L]AB|[L/M]O|[L]C|[L/M]Q|[L/M]M|[M-REAL]T|[L/M]W|[L/M]U|[L]T|[L/M]H|[M-REAL]F|[L]S|[L/M]Z|[L]L|[L/M]AC|[L]E|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
224,"instance_108",1,Yes,"112.00","24.00","112.00","0.60","112.00","747.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[L]D|[L]V|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]I|[L/M]P|[M-REAL]X|[L/M]H|[M-REAL]Z|[M-REAL]AB|[L/M]AE|[L/M]R|[L/M]S|[L/M]L|[L/M]AF|[L/M]Q|[L]G|[L/M]N|[L]AA|[L/M]AA|[L/M]O|[L]AC|[L/M]T|[M-REAL]V|[L/M]M|[L]E|[L/M]AD|[L/M]U|[L]Z|[L/M]Z|[L/M]AC|[M-REAL]AA|[M-INVI]t26t24|[L/M]F|[L]X|[L/M]Y|[M-REAL]D|[L/M]B
225,"instance_203",1,Yes,"56.00","32.00","56.00","0.80","56.00","960.00","350.00","0.80","40.00","0.88","458.00","0.88",[L/M]A|[L/M]C|[M-REAL]P|[L/M]E|[L/M]X|[L/M]S|[L/M]Z|[L/M]R|[L/M]L|[L/M]G|[L/M]AE|[L/M]O|[L/M]N|[L/M]Q|[M-REAL]M|[L/M]AF|[L/M]K|[L/M]H|[L/M]AB|[L/M]F|[L/M]T|[M-REAL]V|[L/M]AA|[L]B|[L]P|[L]M|[L/M]AD|[L/M]U|[L/M]Z|[L/M]AC|[L/M]AA|[L/M]AD|[L/M]Z|[L/M]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[M-REAL]B|[L]V
226,"instance_348",1,Yes,"112.00","24.00","112.00","0.60","112.00","3,375.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[L]R|[L/M]C|[M-REAL]P|[L/M]X|[M-REAL]R|[L/M]S|[L]P|[L/M]E|[M-REAL]Q|[L/M]T|[L/M]AE|[L/M]L|[M-REAL]Z|[L]D|[L/M]G|[L/M]I|[L/M]AF|[L/M]N|[L/M]O|[L/M]M|[L]Q|[L/M]AB|[L/M]AA|[L/M]W|[M-REAL]AD|[M-REAL]H|[L]B|[L/M]F|[L]H|[L/M]U|[L/M]Z|[L/M]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B|[L]Z|[L]AD
227,"instance_318",1,Yes,"56.00","32.00","56.00","0.80","56.00","296.00","350.00","0.80","40.00","0.88","458.00","0.88",[L/M]A|[L]O|[L/M]C|[L/M]E|[L]AE|[L/M]P|[L/M]X|[L/M]L|[M-REAL]O|[L/M]G|[M-REAL]AE|[L/M]S|[L/M]AF|[L/M]R|[L/M]Z|[L/M]N|[L/M]J|[M-REAL]Q|[L]U|[L/M]AB|[L/M]AA|[L/M]M|[L/M]H|[L/M]T|[L/M]AD|[L/M]Z|[L/M]V|[L/M]AC|[M-REAL]U|[L]Q|[L/M]AA|[L/M]AD|[L/M]Z|[L/M]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]F|[L/M]D|[L/M]B
228,"instance_450",1,Yes,"112.00","24.00","112.00","0.60","112.00","1,077.00","310.00","0.60","40.00","0.73","418.00","0.73",[L]L|[L/M]A|[M-REAL]C|[L]AC|[L/M]X|[L/M]E|[M-REAL]G|[M-REAL]L|[M-REAL]P|[L/M]AE|[L]AA|[L/M]Z|[L/M]S|[M-REAL]AB|[L]C|[L/M]AF|[L/M]R|[L/M]K|[L/M]Q|[L/M]AA|[L/M]O|[L/M]N|[L/M]M|[L/M]H|[L/M]AD|[L]P|[L]G|[L/M]F|[L/M]Z|[M-REAL]T|[L/M]W|[L/M]AB|[M-REAL]AA|[M-INVI]t26t24|[L]B|[L/M]U|[L]T|[L/M]Y|[L/M]D|[M-REAL]B
229,"instance_489",1,Yes,"112.00","24.00","112.00","0.60","112.00","1,779.00","310.00","0.60","40.00","0.73","418.00","0.73",[L]AA|[L/M]A|[L/M]C|[L/M]X|[M-REAL]E|[L]W|[L/M]P|[L/M]S|[L/M]AE|[L]J|[L/M]L|[M-REAL]N|[M-REAL]O|[L/M]Z|[M-REAL]R|[L]E|[L/M]M|[L/M]G|[M-REAL]I|[L/M]Q|[L]O|[L/M]AF|[L/M]AB|[M-REAL]AA|[L/M]H|[L]D|[L/M]T|[L/M]F|[L/M]AD|[L/M]Z|[M-REAL]V|[L]R|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]U|[L/M]Y|[M-REAL]D|[L]N|[L/M]B
230,"instance_254",1,Yes,"152.00","20.00","152.00","0.50","152.00","2,391.00","310.00","0.50","40.00","0.64","418.00","0.64",[M-REAL]A|[M-REAL]C|[L]M|[L]AD|[L/M]P|[L/M]R|[L/M]E|[L/M]S|[L/M]G|[L]AF|[L]F|[L/M]L|[L/M]O|[L/M]K|[L/M]H|[L/M]N|[M-REAL]M|[M-REAL]F|[L]AC|[L]AA|[L/M]Q|[L/M]X|[M-REAL]T|[L/M]W|[L]Z|[L]C|[L]T|[L]A|[L/M]AE|[M-REAL]AF|[L/M]U|[L/M]Z|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[M-REAL]Y|[L]B|[L/M]D|[M-REAL]B|[L]Y
231,"instance_258",1,Yes,"112.00","24.00","112.00","0.60","112.00","1,680.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[L]Z|[L]D|[L/M]C|[M-REAL]E|[L]AA|[L/M]P|[L/M]G|[L/M]X|[M-REAL]Z|[L/M]L|[L/M]S|[M-REAL]I|[L/M]R|[L/M]Q|[L/M]O|[M-REAL]T|[L]U|[L/M]N|[L/M]AE|[L/M]W|[M-REAL]U|[L]Y|[L/M]M|[L/M]H|[L]T|[L/M]AB|[L/M]AF|[L/M]F|[L/M]AA|[L]J|[L/M]AD|[L/M]Z|[L/M]AB|[M-REAL]AA|[M-INVI]t26t24|[M-REAL]Y|[M-REAL]D|[L]E|[L/M]B
232,"instance_129",1,Yes,"112.00","24.00","112.00","0.60","112.00","667.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[M-REAL]C|[M-REAL]X|[M-REAL]P|[L/M]Z|[L]K|[L/M]S|[L]Z|[L/M]E|[L]M|[L/M]G|[M-REAL]I|[L/M]AE|[L]D|[L]C|[L/M]R|[L/M]L|[L/M]AF|[L/M]Q|[L/M]N|[L/M]O|[M-REAL]M|[M-REAL]H|[L/M]AB|[L/M]AA|[L/M]T|[L]X|[L/M]V|[L/M]F|[L/M]AD|[M-REAL]Z|[L]P|[L/M]U|[L/M]AC|[L]H|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[L/M]B
233,"instance_263",1,Yes,"112.00","24.00","112.00","0.60","112.00","868.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[M-REAL]C|[M-REAL]X|[M-REAL]Z|[L/M]AC|[M-REAL]AE|[L]D|[L/M]P|[L/M]E|[L]U|[L/M]G|[L/M]AF|[L/M]R|[L/M]AA|[L/M]I|[M-REAL]AD|[L/M]Z|[L/M]L|[L]T|[L/M]O|[L/M]N|[L/M]S|[L/M]Q|[M-REAL]T|[L]AE|[L]AD|[L/M]M|[L/M]V|[L/M]AC|[L/M]H|[L/M]F|[L]X|[L]Z|[L]C|[L/M]AA|[M-REAL]U|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[L/M]B
234,"instance_247",1,Yes,"112.00","24.00","112.00","0.60","112.00","1,554.00","310.00","0.60","40.00","0.73","418.00","0.73",[L]N|[L/M]A|[L/M]C|[M-REAL]E|[L]AA|[L/M]P|[L/M]S|[L]V|[L/M]X|[L/M]R|[L/M]L|[M-REAL]N|[M-REAL]AE|[L/M]Z|[L]Z|[L/M]G|[L/M]Q|[L/M]AF|[L/M]K|[L/M]O|[L/M]AB|[L/M]H|[L/M]T|[M-REAL]V|[L/M]M|[L]E|[L]D|[L/M]AA|[L/M]F|[L]AE|[L/M]AD|[M-REAL]Z|[L/M]AB|[M-REAL]AA|[M-INVI]t26t24|[L]B|[L/M]Y|[L/M]U|[M-REAL]D|[M-REAL]B
235,"instance_301",1,Yes,"112.00","24.00","112.00","0.60","112.00","1,145.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[L]AF|[L]AE|[L/M]C|[L]W|[L/M]X|[M-REAL]AE|[M-REAL]AF|[L/M]P|[L]U|[L/M]E|[L/M]Z|[M-REAL]L|[M-REAL]N|[M-REAL]O|[L]Z|[L/M]S|[L/M]G|[L/M]R|[L/M]M|[L/M]AC|[L/M]K|[L]O|[L/M]Q|[L/M]AA|[L/M]H|[L/M]T|[L/M]F|[M-REAL]V|[L]L|[L/M]AD|[M-REAL]Z|[L/M]AC|[M-REAL]U|[L/M]AA|[M-INVI]t26t24|[L]N|[L/M]Y|[L/M]D|[L/M]B
236,"instance_300",1,Yes,"112.00","24.00","112.00","0.60","112.00","871.00","310.00","0.60","40.00","0.73","418.00","0.73",[L/M]A|[M-REAL]C|[M-REAL]E|[L]Q|[L/M]X|[M-REAL]AE|[L/M]P|[L]D|[L/M]G|[L]AA|[L/M]Z|[L/M]S|[L/M]R|[L/M]K|[L/M]AF|[L]E|[L/M]L|[M-REAL]Q|[L]AD|[L/M]N|[L]C|[L/M]O|[L/M]AC|[L/M]M|[L/M]H|[L/M]T|[L/M]AA|[M-REAL]AD|[L/M]F|[L/M]W|[L]B|[L/M]Z|[L/M]AB|[M-REAL]AA|[M-INVI]t26t24|[L/M]Y|[L]AE|[L/M]U|[M-REAL]D|[M-REAL]B
237,"instance_481",1,Yes,"96.00","28.00","96.00","0.70","96.00","1,422.00","350.00","0.70","40.00","0.79","458.00","0.79",[L/M]A|[L/M]C|[M-REAL]P|[L/M]E|[L]AF|[L/M]X|[L/M]S|[L/M]G|[L/M]J|[L/M]R|[L/M]AE|[M-REAL]AF|[M-REAL]L|[L]AA|[L/M]O|[L/M]Z|[L]P|[L]L|[L/M]N|[L/M]Q|[L/M]M|[L/M]H|[L]AA|[L/M]AC|[L/M]T|[L]Z|[L/M]AA|[L/M]AD|[L/M]F|[L]AD|[L/M]V|[L/M]Z|[L/M]AC|[M-REAL]AA|[M-INVI]t26t24|[L/M]U|[L]AB|[L/M]Y|[L/M]D|[L/M]B
238,"instance_484",1,Yes,"112.00","24.00","112.00","0.60","112.00","786.00","310.00","0.60","40.00","0.73","418.00","0.73",[M-REAL]A|[L]R|[L]Y|[L]AD|[L/M]C|[L/M]P|[L/M]X|[L/M]E|[M-REAL]R|[L/M]AE|[L]A|[L/M]S|[L/M]G|[M-REAL]L|[L]U|[L]W|[L/M]Z|[L]D|[L/M]N|[L/M]O|[L/M]AC|[L/M]K|[L/M]Q|[L/M]M|[L/M]AA|[M-REAL]AD|[L/M]H|[L]L|[L/M]T|[L/M]Z|[L/M]F|[L/M]AF|[L/M]AB|[L/M]AA|[M-REAL]V|[M-REAL]U|[M-INVI]t26t24|[M-REAL]Y|[M-REAL]D|[L/M]B
239,"instance_453",1,Yes,"56.00","32.00","56.00","0.80","56.00","124.00","350.00","0.80","40.00","0.88","458.00","0.88",[L/M]A|[L/M]C|[M-REAL]P|[L/M]E|[L]AD|[L]F|[L/M]R|[L/M]G|[L/M]X|[L/M]L|[L/M]AE|[L/M]S|[L/M]K|[L/M]Z|[L/M]AF|[L/M]H|[L/M]Q|[L/M]N|[L/M]T|[L/M]O|[L/M]M|[L/M]AB|[M-REAL]F|[L/M]AA|[M-REAL]AD|[L]P|[L/M]W|[L]AB|[L/M]Z|[L/M]U|[L/M]AB|[L/M]AA|[L/M]AD|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
240,"instance_290",1,Yes,"154.00","17.00","154.00","0.44","154.00","1,967.00","270.00","0.44","39.00","0.59","378.00","0.59",[L/M]A|[M-REAL]C|[M-REAL]X|[M-REAL]Z|[L/M]AE|[L]B|[L]D|[L]X|[L/M]P|[M-REAL]R|[L/M]E|[M-REAL]S|[M-REAL]Q|[M-REAL]G|[M-REAL]I|[L]U|[L/M]T|[L/M]L|[L/M]H|[L/M]AF|[L]Q|[L]I|[L/M]O|[L/M]AC|[L/M]N|[L]S|[L/M]M|[L]Z|[L/M]AA|[L/M]F|[L/M]W|[M-REAL]U|[M-INVI]t26t24|[L]G|[L/M]Y|[M-REAL]D|[M-REAL]B|[L]R|[L]C
241,"instance_74",1,Yes,"42.00","33.00","42.00","0.85","42.00","79.00","350.00","0.85","39.00","0.91","458.00","0.91",[L/M]A|[L]P|[L/M]C|[M-REAL]X|[L/M]AE|[L/M]E|[L/M]Z|[L/M]AF|[L/M]L|[M-REAL]P|[L/M]G|[M-REAL]N|[L/M]S|[L/M]O|[L/M]K|[L/M]R|[L/M]Q|[L/M]AC|[L/M]M|[L/M]AA|[L]X|[L/M]T|[L/M]H|[L/M]F|[L/M]AD|[L/M]V|[L/M]Z|[L/M]U|[L/M]AB|[L/M]AA|[L/M]AD|[L]N|[L/M]Z|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
242,"instance_177",1,Yes,"42.00","33.00","42.00","0.85","42.00","16.00","350.00","0.85","39.00","0.91","458.00","0.91",[L/M]A|[L]AC|[M-REAL]C|[L/M]P|[L/M]R|[L/M]E|[L/M]G|[L/M]X|[L/M]S|[L/M]L|[L/M]AE|[L/M]N|[L/M]J|[L/M]Q|[L/M]O|[L/M]Z|[L/M]AF|[L/M]H|[L/M]M|[L/M]T|[L/M]V|[L/M]AB|[L]AA|[L/M]AA|[L/M]AD|[L/M]U|[L/M]Z|[L/M]AB|[M-REAL]AA|[L/M]AD|[L/M]F|[L/M]Z|[L]C|[M-REAL]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
243,"instance_92",1,Yes,"42.00","33.00","42.00","0.85","42.00","162.00","350.00","0.85","39.00","0.91","458.00","0.91",[L/M]A|[L/M]C|[M-REAL]E|[M-REAL]L|[L/M]P|[L/M]G|[L/M]X|[L]E|[L/M]AE|[L/M]O|[L/M]S|[L/M]R|[M-REAL]Q|[L]L|[L/M]Z|[L/M]AC|[L/M]AF|[L/M]N|[L/M]J|[L/M]M|[L/M]AA|[L/M]AD|[L/M]T|[L/M]H|[L/M]W|[L/M]F|[L/M]Z|[L/M]AB|[L/M]U|[L/M]AA|[L/M]AD|[L]Q|[L/M]Z|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
244,"instance_85",1,Yes,"42.00","33.00","42.00","0.85","42.00","599.00","350.00","0.85","39.00","0.91","458.00","0.91",[L/M]A|[L/M]C|[L/M]X|[L/M]E|[L/M]P|[L/M]S|[L/M]G|[M-REAL]R|[L/M]L|[L/M]K|[L/M]Q|[L/M]AE|[L/M]Z|[L/M]O|[L/M]AC|[L/M]N|[L/M]M|[L/M]AA|[L/M]AF|[L]R|[L/M]H|[L/M]F|[L/M]T|[L/M]AD|[L/M]V|[L/M]Z|[L]B|[L/M]AC|[L/M]AA|[L/M]U|[L]D|[L/M]AD|[L/M]Z|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[M-REAL]D|[M-REAL]B
245,"instance_198",1,Yes,"98.00","25.00","98.00","0.64","98.00","1,589.00","310.00","0.64","39.00","0.77","418.00","0.77",[M-REAL]A|[L]R|[L/M]C|[L/M]E|[L/M]X|[L/M]P|[M-REAL]R|[M-REAL]AE|[L/M]Z|[M-REAL]L|[L]A|[L/M]G|[L/M]S|[L/M]Q|[L/M]AB|[L/M]O|[L/M]AF|[L/M]K|[M-REAL]T|[M-REAL]V|[L/M]H|[L/M]N|[L/M]U|[L]W|[L/M]M|[L/M]AA|[L]L|[L]Y|[L/M]F|[L]AE|[L/M]AD|[L/M]Z|[L/M]AC|[L]T|[L/M]AA|[M-INVI]t26t24|[M-REAL]Y|[L/M]D|[L/M]B
246,"instance_89",1,Yes,"98.00","25.00","98.00","0.64","98.00","535.00","310.00","0.64","39.00","0.77","418.00","0.77",[M-REAL]A|[M-REAL]C|[L]AB|[L/M]E|[L/M]L|[L/M]P|[L/M]G|[L/M]X|[M-REAL]O|[L]AD|[L/M]Z|[L]Y|[L]V|[L/M]AE|[L/M]R|[L/M]J|[L/M]AF|[L/M]N|[L/M]M|[L/M]AC|[L/M]S|[L/M]Q|[L/M]H|[L/M]AA|[L/M]F|[L/M]T|[M-REAL]V|[M-REAL]AD|[L]A|[L/M]Z|[M-REAL]AB|[L]O|[L/M]U|[L]C|[L/M]AA|[M-INVI]t26t24|[M-REAL]Y|[L/M]D|[L/M]B
247,"instance_156",1,Yes,"58.00","29.00","58.00","0.74","58.00","317.00","310.00","0.74","39.00","0.86","418.00","0.86",[L/M]A|[L/M]C|[M-REAL]X|[M-REAL]Z|[M-REAL]AB|[L/M]AA|[L/M]E|[L/M]P|[L/M]L|[L/M]AE|[L/M]G|[L/M]S|[L/M]AD|[L]V|[L/M]Z|[L/M]AF|[L/M]R|[L/M]I|[L/M]N|[L/M]AC|[L/M]O|[L/M]Q|[L/M]AA|[L/M]M|[L/M]T|[M-REAL]V|[M-REAL]AD|[L]F|[L/M]Z|[L/M]AC|[L/M]U|[M-REAL]AA|[M-INVI]t26t24|[L]X|[L/M]Y|[L/M]H|[M-REAL]F|[L/M]D|[L/M]B
248,"instance_9",1,Yes,"98.00","25.00","98.00","0.64","98.00","1,825.00","310.00","0.64","39.00","0.77","418.00","0.77",[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L/M]X|[L/M]L|[L]B|[L/M]R|[L]W|[L/M]S|[L/M]G|[L]F|[L/M]Q|[L/M]T|[M-REAL]V|[M-REAL]N|[M-REAL]AE|[M-REAL]Z|[L]AA|[L/M]O|[L/M]J|[L/M]M|[L/M]AC|[L/M]AF|[L/M]AA|[L/M]H|[L/M]AD|[L/M]Z|[L]AE|[L/M]U|[L/M]AC|[M-REAL]AA|[M-REAL]F|[M-INVI]t26t24|[L]N|[L/M]Y|[L/M]D|[M-REAL]B|[L]Z
249,"instance_140",1,Yes,"82.00","29.00","82.00","0.74","82.00","1,129.00","350.00","0.74","39.00","0.82","458.00","0.82",[L/M]A|[L/M]C|[M-REAL]P|[L/M]E|[L/M]R|[L/M]S|[L/M]X|[M-REAL]AE|[L/M]Z|[L]AD|[L/M]G|[L/M]L|[M-REAL]N|[L/M]Q|[L/M]AB|[L]Z|[L/M]AA|[L/M]T|[L/M]K|[L]AB|[L/M]O|[L/M]M|[L/M]H|[L/M]AD|[L/M]W|[L/M]U|[L/M]F|[L/M]Z|[L]AA|[L/M]AF|[L]AE|[L]P|[L]N|[L/M]AB|[L/M]AA|[M-INVI]t26t24|[L/M]Y|[L/M]D|[L/M]B
250,"instance_134",1,Yes,"98.00","25.00","98.00","0.64","98.00","1,167.00","310.00","0.64","39.00","0.77","418.00","0.77",[L/M]A|[L/M]C|[M-REAL]P|[L/M]E|[M-REAL]L|[M-REAL]O|[L/M]X|[L]W|[L/M]N|[L]L|[L]T|[L/M]S|[L/M]G|[L/M]R|[L/M]AE|[L/M]Z|[L/M]I|[L/M]M|[L/M]AF|[L/M]Q|[L/M]AB|[L/M]AA|[L/M]H|[L/M]AD|[L]AA|[L/M]F|[L/M]Z|[M-REAL]T|[M-REAL]V|[L/M]U|[L]P|[L/M]AC|[M-REAL]AA|[M-INVI]t26t24|[L]D|[L/M]Y|[M-REAL]D|[L]O|[L/M]B
251,"instance_120",1,Yes,"154.00","17.00","154.00","0.44","154.00","4,233.00","270.00","0.44","39.00","0.59","378.00","0.59",[L/M]A|[L/M]C|[M-REAL]X|[M-REAL]P|[L]H|[L/M]E|[L]AF|[L]K|[L/M]AE|[L/M]Z|[L/M]G|[L/M]S|[L]U|[L]O|[L/M]AC|[M-REAL]AA|[L/M]L|[M-REAL]O|[M-REAL]AF|[M-REAL]I|[M-REAL]H|[L]T|[L]X|[L/M]R|[L]B|[L/M]Q|[M-INVI]t26t24|[M-REAL]T|[M-REAL]N|[L/M]Y|[L]P|[L/M]M|[L/M]F|[L/M]V|[M-REAL]U|[L]N|[L/M]D|[M-REAL]B|[L]AA
252,"instance_417",1,Yes,"98.00","25.00","98.00","0.64","98.00","2,006.00","310.00","0.64","39.00","0.77","418.00","0.77",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L]H|[L/M]S|[L/M]E|[L/M]G|[M-REAL]L|[L/M]X|[L/M]N|[M-REAL]Q|[L/M]T|[L/M]J|[M-REAL]H|[M-REAL]AE|[L]B|[L/M]Z|[L/M]O|[L]L|[L/M]AF|[L]Q|[L/M]AC|[L/M]M|[L/M]V|[L/M]AA|[L/M]F|[L/M]AD|[L/M]U|[M-REAL]Z|[L]Y|[L/M]AC|[L/M]AA|[M-INVI]t26t24|[M-REAL]Y|[L]Z|[L/M]D|[M-REAL]B|[L]AE
