Result of replaying M2.tpn on Process 13 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost Lo","Decomposed Sync-Move Numerator","Raw Fitness Cost Hi","Sync-Move Fitness","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Decomposed Sync-Move Fitness","Decomposed Sync-Move Denominator","Raw Fitness Perc Hi","Raw Fitness Cost Max","Raw Fitness Perc Lo",Match
70,"instance_237",1,Yes,"80,00","19,00","80,00","0,58","80,00","85,00","220,00","0,58","33,00","0,71","276,00","0,71",[L]S|[L/M]A|[L/M]C|[M-REAL]E|[L]J|[L/M]G|[L/M]L|[M-REAL]J|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]N|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]K|[L]E|[L/M]I|[L/M]H|[L/M]M|[L/M]R|[M-REAL]S|[L/M]Q|[L]D|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
71,"instance_467",1,Yes,"68,00","22,00","68,00","0,67","68,00","173,00","250,00","0,67","33,00","0,78","306,00","0,78",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[L/M]Q|[L/M]L|[L/M]J|[L/M]R|[L/M]N|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[L]B|[L/M]K|[L]H|[L/M]Q|[L/M]I|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]R|[L]G|[L/M]S|[M-REAL]H|[L/M]Q|[L/M]R|[M-REAL]M|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B|[L]M
72,"instance_175",1,Yes,"136,00","10,00","136,00","0,31","136,00","74,00","170,00","0,31","32,00","0,40","226,00","0,40",[M-REAL]A|[M-REAL]C|[M-REAL]T|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]Z|[L/M]V|[L]W|[L]T|[L]AA|[L]U|[L/M]AD|[L/M]Y|[L/M]AC|[M-REAL]AE|[L]B|[L]A|[L]Z|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AA|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]W|[M-REAL]U|[L]C|[L/M]D|[M-REAL]B
73,"instance_222",1,Yes,"54,00","23,00","54,00","0,72","54,00","153,00","250,00","0,72","32,00","0,82","306,00","0,82",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]G|[L/M]Q|[L/M]K|[L/M]I|[L/M]J|[L/M]N|[L/M]R|[L/M]M|[L/M]S|[L/M]Q|[M-REAL]R|[L]B|[L/M]S|[M-REAL]Q|[L/M]R|[L]F|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]H|[M-REAL]F|[L/M]D|[M-REAL]B|[L]H
74,"instance_223",1,Yes,"54,00","23,00","54,00","0,72","54,00","95,00","250,00","0,72","32,00","0,82","306,00","0,82",[L/M]A|[L/M]C|[L]Q|[L/M]E|[L/M]G|[L/M]Q|[L/M]I|[L/M]K|[L/M]L|[L]H|[L/M]J|[L/M]O|[L/M]R|[M-REAL]H|[L/M]M|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[L]F|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
75,"instance_456",1,Yes,"66,00","20,00","66,00","0,62","66,00","86,00","220,00","0,62","32,00","0,76","276,00","0,76",[L/M]A|[L/M]C|[L/M]E|[L/M]Q|[M-REAL]R|[L/M]G|[L/M]S|[L/M]K|[L/M]Q|[L/M]L|[L/M]J|[L]B|[L/M]O|[L]H|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]I|[L]F|[L/M]Q|[L/M]M|[L/M]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-REAL]H|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[M-REAL]B
76,"instance_333",1,Yes,"96,00","17,00","96,00","0,53","96,00","68,00","220,00","0,53","32,00","0,65","276,00","0,65",[L/M]A|[M-REAL]C|[M-REAL]E|[L/M]Q|[M-REAL]R|[M-REAL]G|[L]B|[L]C|[L/M]I|[L/M]S|[M-REAL]Q|[L/M]L|[L]E|[L/M]N|[L]F|[L/M]J|[L/M]M|[L/M]R|[M-REAL]S|[M-REAL]K|[L/M]H|[L]G|[L]K|[L/M]Q|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[M-REAL]B
77,"instance_250",1,Yes,"94,00","16,00","94,00","0,50","94,00","19,00","200,00","0,50","32,00","0,63","256,00","0,63",[M-REAL]A|[M-REAL]C|[M-REAL]T|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L]B|[L/M]AE|[M-REAL]AF|[M-REAL]V|[L/M]Y|[L]V|[L/M]AD|[L/M]Z|[L]T|[L/M]AE|[L/M]W|[L/M]AB|[L/M]AF|[L]C|[L/M]AD|[M-REAL]AE|[L]A|[L/M]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[L/M]AA|[L/M]U|[L/M]D|[M-REAL]B
78,"instance_137",1,Yes,"96,00","17,00","96,00","0,53","96,00","109,00","220,00","0,53","32,00","0,65","276,00","0,65",[L/M]A|[M-REAL]C|[L]R|[L/M]E|[L/M]Q|[M-REAL]R|[M-REAL]L|[L/M]G|[M-REAL]S|[L]C|[L/M]O|[L]H|[L/M]I|[L/M]M|[L/M]K|[L/M]Q|[L/M]R|[L]D|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-REAL]J|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]H|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L]L|[L]J|[L/M]B
79,"instance_484",1,Yes,"66,00","20,00","66,00","0,62","66,00","117,00","220,00","0,62","32,00","0,76","276,00","0,76",[L/M]A|[M-REAL]C|[L/M]E|[L]M|[L/M]Q|[L/M]L|[L/M]G|[L/M]R|[L/M]O|[L/M]K|[M-REAL]S|[M-REAL]Q|[L/M]I|[M-REAL]M|[L/M]J|[L/M]H|[L/M]R|[M-REAL]S|[L]C|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L]F|[L/M]B
80,"instance_411",1,Yes,"66,00","20,00","66,00","0,62","66,00","48,00","220,00","0,62","32,00","0,76","276,00","0,76",[M-REAL]A|[L]R|[L/M]C|[L/M]E|[L/M]G|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]L|[M-REAL]Q|[L/M]K|[L/M]R|[L/M]I|[L/M]S|[L/M]J|[L/M]P|[L/M]M|[L/M]Q|[M-REAL]R|[M-REAL]S|[L]F|[L/M]Q|[M-REAL]R|[L]A|[L/M]S|[L/M]H|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
81,"instance_171",1,Yes,"82,00","18,00","82,00","0,58","82,00","204,00","220,00","0,58","31,00","0,70","276,00","0,70",[L/M]A|[L/M]C|[L]R|[L/M]E|[L/M]Q|[M-REAL]R|[L/M]L|[L/M]S|[M-REAL]Q|[L/M]R|[M-REAL]S|[L/M]G|[L/M]K|[L/M]J|[L]M|[L/M]I|[L/M]O|[M-REAL]M|[L/M]H|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B|[L]Q|[L]D|[L]R
82,"instance_67",1,Yes,"94,00","15,00","94,00","0,48","94,00","33,00","190,00","0,48","31,00","0,62","246,00","0,62",[M-REAL]A|[M-REAL]C|[L]H|[L]F|[L/M]E|[M-REAL]Q|[M-REAL]R|[L/M]S|[L/M]G|[L/M]L|[L/M]K|[M-REAL]N|[L/M]M|[L/M]J|[M-REAL]Q|[L/M]I|[L]O|[L/M]R|[M-REAL]H|[M-REAL]S|[L]A|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L]C|[L/M]D|[L/M]B
83,"instance_92",1,Yes,"94,00","15,00","94,00","0,48","94,00","149,00","190,00","0,48","31,00","0,62","246,00","0,62",[L/M]A|[L/M]C|[L/M]E|[M-REAL]G|[L/M]K|[L/M]Q|[M-REAL]R|[M-REAL]S|[L]G|[L/M]Q|[M-REAL]R|[M-REAL]L|[L/M]P|[L/M]J|[L]D|[L]H|[L/M]I|[L]F|[L/M]M|[L/M]S|[M-REAL]Q|[L]L|[L/M]R|[M-REAL]H|[M-REAL]S|[M-REAL]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[L/M]B
84,"instance_241",1,Yes,"82,00","18,00","82,00","0,58","82,00","105,00","220,00","0,58","31,00","0,70","276,00","0,70",[L]J|[L]K|[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M-REAL]Q|[L/M]R|[L/M]S|[L/M]Q|[M-REAL]K|[M-REAL]R|[L/M]L|[L/M]P|[M-REAL]J|[L/M]M|[L]F|[L/M]S|[L]H|[L]D|[L/M]Q|[L/M]R|[L/M]I|[M-REAL]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]H|[M-REAL]F|[M-REAL]D|[L/M]B
85,"instance_2",1,Yes,"94,00","15,00","94,00","0,48","94,00","54,00","190,00","0,48","31,00","0,62","246,00","0,62",[L/M]A|[M-REAL]C|[L]P|[L]B|[L/M]E|[L]C|[L/M]L|[M-REAL]N|[M-REAL]Q|[M-REAL]R|[L]K|[L]H|[L/M]S|[L/M]G|[M-REAL]Q|[L/M]I|[L/M]R|[L/M]M|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]J|[L/M]Q|[M-REAL]K|[M-REAL]H|[L/M]R|[M-INVI]t17t5|[L/M]F|[L/M]D|[M-REAL]B
86,"instance_359",1,Yes,"94,00","15,00","94,00","0,48","94,00","138,00","190,00","0,48","31,00","0,62","246,00","0,62",[L/M]A|[L]J|[L/M]C|[L/M]E|[L/M]Q|[L]D|[L/M]G|[M-REAL]J|[L/M]K|[M-REAL]R|[L/M]S|[M-REAL]Q|[L/M]I|[L]M|[L]B|[L/M]L|[L/M]R|[M-REAL]S|[M-REAL]Q|[L]F|[L/M]H|[L/M]P|[L/M]R|[M-REAL]S|[M-REAL]M|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
87,"instance_79",1,Yes,"68,00","19,00","68,00","0,63","68,00","64,00","220,00","0,63","30,00","0,75","276,00","0,75",[L]R|[L/M]A|[L]S|[L/M]C|[L/M]E|[L/M]L|[L/M]Q|[M-REAL]R|[L/M]G|[L/M]S|[M-REAL]Q|[L/M]K|[L/M]P|[L/M]M|[L]D|[L/M]R|[M-REAL]S|[L/M]I|[M-REAL]J|[L/M]Q|[L/M]R|[L/M]H|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L]J|[L/M]B
88,"instance_52",1,Yes,"96,00","15,00","96,00","0,50","96,00","73,00","200,00","0,50","30,00","0,62","256,00","0,62",[M-REAL]A|[L]AD|[L/M]C|[M-REAL]T|[L]AA|[L/M]AD|[L/M]V|[M-REAL]AE|[L/M]Z|[L/M]AC|[L/M]X|[L/M]W|[L/M]AF|[L/M]AD|[L]T|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L]B|[L/M]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]AA|[L/M]U|[L]AE|[L]A|[L/M]D|[M-REAL]B
89,"instance_373",1,Yes,"110,00","13,00","110,00","0,43","110,00","106,00","190,00","0,43","30,00","0,55","246,00","0,55",[L/M]A|[M-REAL]C|[L]B|[L]I|[L/M]E|[M-REAL]Q|[M-REAL]L|[M-REAL]N|[M-REAL]G|[L]D|[L/M]K|[L]C|[L/M]M|[L/M]R|[M-REAL]S|[L/M]J|[L/M]Q|[M-REAL]R|[M-REAL]I|[L]N|[L/M]H|[L/M]S|[L/M]Q|[L]G|[L/M]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]L
90,"instance_148",1,Yes,"80,00","16,00","80,00","0,53","80,00","111,00","190,00","0,53","30,00","0,67","246,00","0,67",[L/M]A|[L/M]C|[L]N|[L/M]E|[L/M]G|[M-REAL]Q|[L]M|[L]H|[L/M]K|[L/M]J|[L/M]R|[M-REAL]S|[L/M]I|[L]D|[L/M]Q|[L/M]L|[L/M]R|[M-REAL]N|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]M|[M-REAL]H|[M-REAL]Q|[M-REAL]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
91,"instance_361",1,Yes,"68,00","19,00","68,00","0,63","68,00","75,00","220,00","0,63","30,00","0,75","276,00","0,75",[L/M]A|[L]H|[L/M]C|[M-REAL]E|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]G|[L/M]K|[L/M]L|[L/M]J|[L/M]R|[L/M]I|[M-REAL]H|[L]F|[L/M]S|[L/M]N|[L/M]M|[M-REAL]Q|[L]D|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[L]E|[L/M]B
92,"instance_493",1,Yes,"68,00","19,00","68,00","0,63","68,00","79,00","220,00","0,63","30,00","0,75","276,00","0,75",[L]R|[L/M]A|[L]G|[L/M]C|[L/M]E|[M-REAL]G|[L]F|[L/M]Q|[L/M]K|[L/M]L|[L/M]J|[L/M]I|[M-REAL]R|[M-REAL]S|[L/M]Q|[M-REAL]N|[L/M]H|[L/M]M|[M-REAL]R|[L/M]S|[M-REAL]Q|[L]P|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
93,"instance_227",1,Yes,"110,00","13,00","110,00","0,43","110,00","132,00","190,00","0,43","30,00","0,55","246,00","0,55",[L/M]A|[L]B|[L]R|[L/M]C|[L]J|[L]H|[L]M|[L/M]E|[M-REAL]L|[L/M]O|[M-REAL]M|[L/M]G|[M-REAL]J|[M-REAL]Q|[M-REAL]R|[L/M]K|[L]F|[L/M]I|[M-REAL]H|[L]L|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[M-REAL]B
94,"instance_209",1,Yes,"110,00","13,00","110,00","0,43","110,00","183,00","190,00","0,43","30,00","0,55","246,00","0,55",[L/M]A|[L/M]C|[M-REAL]E|[L]B|[L/M]Q|[L/M]R|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[M-REAL]Q|[M-REAL]G|[M-REAL]J|[L]F|[L/M]L|[L/M]K|[M-REAL]N|[L]D|[L]E|[L/M]I|[L/M]M|[L/M]H|[L]G|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]J|[L]O
95,"instance_416",1,Yes,"68,00","19,00","68,00","0,63","68,00","96,00","220,00","0,63","30,00","0,75","276,00","0,75",[L]Q|[L/M]A|[L]O|[L/M]C|[L/M]E|[L/M]G|[L/M]Q|[L/M]L|[L/M]K|[M-REAL]R|[L/M]S|[L/M]I|[M-REAL]Q|[L/M]R|[M-REAL]S|[M-REAL]J|[L/M]H|[M-REAL]N|[L/M]M|[L]F|[L/M]Q|[L/M]R|[L/M]S|[M-REAL]Q|[L]J|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
96,"instance_29",1,Yes,"68,00","19,00","68,00","0,63","68,00","54,00","220,00","0,63","30,00","0,75","276,00","0,75",[L/M]A|[L]S|[L]K|[L/M]C|[L]F|[L/M]E|[L/M]G|[L/M]I|[M-REAL]K|[L/M]L|[M-REAL]N|[L/M]Q|[L/M]M|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]J|[L/M]R|[L]O|[L/M]H|[M-REAL]S|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
97,"instance_367",1,Yes,"66,00","18,00","66,00","0,60","66,00","59,00","200,00","0,60","30,00","0,74","256,00","0,74",[L/M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]AD|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[M-REAL]X|[L/M]W|[L/M]AC|[L]U|[L/M]AA|[L/M]AD|[L/M]AE|[L/M]AF|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L]Y|[L/M]B|[L]D
98,"instance_298",1,Yes,"124,00","10,00","124,00","0,34","124,00","89,00","170,00","0,34","29,00","0,45","226,00","0,45",[M-REAL]A|[M-REAL]C|[M-REAL]T|[L/M]V|[M-REAL]X|[M-REAL]AD|[L/M]W|[L]T|[L]A|[L]D|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]Z|[L/M]AB|[L/M]AE|[L]X|[L]Z|[L]C|[L/M]AA|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[L]B|[L/M]U|[M-REAL]D|[M-REAL]B|[L]AF
99,"instance_176",1,Yes,"54,00","20,00","54,00","0,69","54,00","52,00","220,00","0,69","29,00","0,80","276,00","0,80",[L/M]A|[L/M]C|[M-REAL]E|[L]H|[L/M]G|[L/M]Q|[L/M]R|[L/M]L|[L/M]K|[L]D|[L/M]P|[L/M]I|[L/M]S|[L/M]J|[L/M]M|[M-REAL]Q|[L/M]R|[M-REAL]H|[M-REAL]S|[L]E|[L/M]Q|[M-REAL]R|[L/M]S|[L/M]Q|[L/M]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[L/M]B
100,"instance_80",1,Yes,"52,00","19,00","52,00","0,66","52,00","31,00","200,00","0,66","29,00","0,80","256,00","0,80",[L/M]A|[L/M]C|[M-REAL]T|[M-REAL]AD|[L/M]AE|[L]T|[L/M]AF|[L/M]V|[L/M]Z|[L/M]AD|[L/M]Y|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L/M]W|[L/M]AC|[L/M]AE|[L/M]AF|[L]D|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AA|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[L/M]U|[M-REAL]D|[L/M]B
101,"instance_375",1,Yes,"84,00","17,00","84,00","0,59","84,00","59,00","220,00","0,59","29,00","0,70","276,00","0,70",[L]S|[L/M]A|[M-REAL]C|[L]F|[L]Q|[L/M]E|[L/M]L|[L]M|[L/M]G|[L]C|[L/M]P|[L/M]K|[L/M]I|[L/M]Q|[L]H|[L/M]J|[L/M]R|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]M|[L/M]R|[M-REAL]H|[M-INVI]t17t5|[M-REAL]F|[L/M]D|[L/M]B
102,"instance_252",1,Yes,"96,00","14,00","96,00","0,48","96,00","145,00","190,00","0,48","29,00","0,61","246,00","0,61",[L/M]A|[L/M]C|[M-REAL]E|[L]H|[L]D|[L/M]G|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]L|[L/M]J|[M-REAL]N|[L]B|[L/M]Q|[L/M]I|[L/M]R|[L/M]M|[L]P|[L/M]S|[M-REAL]Q|[L/M]R|[L]F|[L]E|[L/M]K|[M-REAL]H|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[M-REAL]B
103,"instance_259",1,Yes,"54,00","20,00","54,00","0,69","54,00","127,00","220,00","0,69","29,00","0,80","276,00","0,80",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]G|[L/M]Q|[L/M]K|[M-REAL]R|[M-REAL]S|[L/M]J|[M-REAL]N|[L/M]Q|[L]B|[L/M]R|[L/M]M|[L/M]S|[M-REAL]Q|[L]N|[L/M]R|[L/M]S|[L/M]Q|[L/M]I|[L/M]R|[M-INVI]t17t5|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B|[L]H
104,"instance_40",1,Yes,"52,00","19,00","52,00","0,66","52,00","54,00","200,00","0,66","29,00","0,80","256,00","0,80",[L/M]A|[L/M]C|[L/M]T|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[L/M]Z|[L/M]V|[L]B|[L/M]AB|[L/M]Y|[L/M]AE|[L/M]W|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[L/M]AE|[L/M]AF|[M-REAL]AD|[M-REAL]AA|[L/M]AE|[M-INVI]t30t20|[L/M]U|[L/M]D|[M-REAL]B|[L]AA
105,"instance_362",1,Yes,"94,00","13,00","94,00","0,45","94,00","55,00","170,00","0,45","29,00","0,58","226,00","0,58",[L/M]A|[M-REAL]C|[M-REAL]T|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[L]AB|[L/M]Z|[M-REAL]AB|[L/M]V|[L]T|[L/M]AD|[M-REAL]AE|[L]D|[L/M]Y|[L]U|[L/M]AA|[L/M]W|[L/M]AF|[M-REAL]AD|[L/M]AE|[M-REAL]AF|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L]C|[L/M]B
106,"instance_482",1,Yes,"96,00","14,00","96,00","0,48","96,00","196,00","190,00","0,48","29,00","0,61","246,00","0,61",[L/M]A|[M-REAL]C|[L/M]E|[L/M]Q|[M-REAL]R|[M-REAL]S|[L/M]Q|[M-REAL]G|[L]D|[L]H|[L/M]I|[L/M]L|[L/M]J|[L/M]R|[L/M]S|[M-REAL]Q|[L/M]K|[M-REAL]H|[L]G|[L]B|[L/M]N|[L/M]R|[M-INVI]t17t5|[M-REAL]M|[L/M]F|[M-REAL]D|[M-REAL]B|[L]M|[L]C
107,"instance_159",1,Yes,"82,00","16,00","82,00","0,55","82,00","52,00","200,00","0,55","29,00","0,68","256,00","0,68",[M-REAL]A|[L/M]C|[M-REAL]T|[M-REAL]AD|[L]A|[L/M]AE|[L]T|[L/M]AF|[L]Y|[L/M]AD|[L/M]V|[M-REAL]X|[L/M]AE|[M-REAL]AF|[L]AC|[L/M]W|[L/M]Z|[L/M]AD|[M-REAL]AB|[L/M]AA|[L/M]AE|[L/M]AF|[L]D|[L/M]AD|[M-REAL]AE|[M-INVI]t30t20|[L/M]U|[M-REAL]D|[L/M]B
108,"instance_397",1,Yes,"94,00","13,00","94,00","0,45","94,00","70,00","170,00","0,45","29,00","0,58","226,00","0,58",[L/M]A|[M-REAL]C|[L/M]T|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[M-REAL]AD|[L]Y|[L/M]Z|[L]C|[L/M]V|[L/M]AE|[M-REAL]AF|[M-REAL]X|[L/M]W|[L]B|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]AD|[L]D|[L/M]AE|[L/M]AB|[M-REAL]AA|[M-INVI]t30t20|[L/M]U|[M-REAL]D|[M-REAL]B|[L]AA
109,"instance_447",1,Yes,"96,00","14,00","96,00","0,48","96,00","177,00","190,00","0,48","29,00","0,61","246,00","0,61",[L/M]A|[L/M]C|[M-REAL]E|[L/M]Q|[L]O|[L/M]G|[L]H|[L/M]R|[M-REAL]S|[M-REAL]Q|[L/M]R|[L/M]I|[L/M]J|[L/M]L|[L/M]S|[L]E|[L/M]Q|[M-REAL]R|[M-REAL]N|[M-REAL]K|[M-REAL]H|[M-INVI]t17t5|[M-REAL]M|[L/M]F|[L]K|[L]B|[L/M]D|[M-REAL]B|[L]M
110,"instance_448",1,Yes,"96,00","14,00","96,00","0,48","96,00","124,00","190,00","0,48","29,00","0,61","246,00","0,61",[M-REAL]A|[M-REAL]C|[L]J|[L/M]E|[L/M]Q|[L/M]L|[L/M]G|[M-REAL]J|[L/M]K|[M-REAL]R|[M-REAL]S|[L/M]Q|[L/M]R|[M-REAL]S|[M-REAL]Q|[M-REAL]N|[L/M]R|[M-INVI]t17t5|[L/M]I|[L/M]M|[L/M]H|[L]B|[L]A|[L]C|[L]N|[L/M]F|[L/M]D|[M-REAL]B|[L]S
111,"instance_460",1,Yes,"82,00","16,00","82,00","0,55","82,00","55,00","200,00","0,55","29,00","0,68","256,00","0,68",[L/M]A|[L/M]C|[M-REAL]T|[M-REAL]AD|[M-REAL]AE|[L/M]AF|[L/M]V|[M-REAL]X|[L]U|[L/M]Z|[L/M]AD|[L/M]AE|[L]D|[L/M]AF|[L/M]W|[L/M]AD|[L/M]AE|[M-REAL]AF|[L]AA|[L/M]AD|[L]T|[L/M]AC|[L/M]AE|[M-REAL]AA|[M-INVI]t30t20|[M-REAL]U|[M-REAL]D|[L]Y|[L/M]B
112,"instance_439",1,Yes,"52,00","19,00","52,00","0,66","52,00","29,00","200,00","0,66","29,00","0,80","256,00","0,80",[L/M]A|[L/M]C|[L/M]T|[M-REAL]AD|[M-REAL]AE|[L]W|[L/M]Z|[L/M]AF|[L/M]AD|[M-REAL]AE|[M-REAL]AF|[L/M]V|[L/M]AD|[L/M]Y|[M-REAL]W|[L/M]AE|[M-REAL]AF|[M-REAL]AD|[L]AA|[L/M]AC|[L/M]AE|[L/M]AF|[L/M]AD|[L/M]AE|[M-INVI]t30t20|[M-REAL]AA|[L/M]U|[L/M]D|[L/M]B
113,"instance_257",1,Yes,"96,00","14,00","96,00","0,48","96,00","226,00","190,00","0,48","29,00","0,61","246,00","0,61",[M-REAL]A|[L]F|[L/M]C|[L/M]E|[L]M|[L/M]Q|[L/M]G|[L/M]L|[L/M]K|[L/M]R|[L]H|[L/M]I|[L/M]O|[M-REAL]M|[M-REAL]S|[L]D|[L/M]Q|[M-REAL]R|[L]B|[L/M]S|[M-REAL]Q|[L/M]R|[M-INVI]t17t5|[L/M]J|[M-REAL]H|[M-REAL]F|[M-REAL]D|[M-REAL]B|[L]A
114,"instance_147",1,Yes,"96,00","14,00","96,00","0,48","96,00","122,00","190,00","0,48","29,00","0,61","246,00","0,61",[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]L|[M-REAL]G|[L/M]N|[L]D|[L/M]I|[L]E|[L/M]Q|[L/M]K|[L/M]R|[L]F|[L/M]S|[M-REAL]Q|[L]G|[L/M]R|[L/M]J|[L/M]M|[M-REAL]S|[L]C|[L]L|[L/M]H|[L/M]Q|[M-REAL]R|[M-INVI]t17t5|[M-REAL]F|[M-REAL]D|[L/M]B
115,"instance_136",1,Yes,"84,00","17,00","84,00","0,59","84,00","139,00","220,00","0,59","29,00","0,70","276,00","0,70",[L/M]A|[L/M]C|[L]R|[L]Q|[L]B|[L/M]E|[L/M]G|[L/M]J|[L/M]K|[L/M]I|[L/M]Q|[M-REAL]R|[L]D|[L/M]S|[M-REAL]Q|[M-REAL]L|[M-REAL]N|[L/M]R|[L/M]M|[L/M]H|[L/M]S|[L/M]Q|[L]L|[L/M]R|[M-INVI]t17t5|[L/M]F|[M-REAL]D|[M-REAL]B|[L]P
