Result of replaying M4.tpn on Process 3 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
52,"instance_415",1,Yes,"1,990.00","43.00","165.00","58.00","1,381.00","0.70","0.37","68.00","0.45","58.00","1,495.00",[L]AH|[L]AP|[L/M]A|[L/M]C|[M-REAL]t2t4|[L]J|[L]AD|[L/M]E|[L/M]M|[M-REAL]O|[L]Y|[L/M]N|[L/M]F|[L/M]W|[L]AA|[L/M]Y|[M-REAL]Z|[L]D|[L/M]X|[L/M]E|[L/M]R|[M-REAL]T|[L]D|[L]X|[L/M]S|[L]W|[L]Q|[L]Z|[L]AE|[L]AR|[L]G|[L]H|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[L/M]AK|[L/M]AN|[L/M]AL|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L]E|[L]AB|[L]D|[L]AN|[L]AK|[L]Z|[L]AO|[L]F|[L]B|[L]U|[L]AF|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L]AC|[L]C|[L]AL|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AG|[L]AP
53,"instance_396",1,Yes,"1,944.00","56.00","174.00","63.00","1,521.00","0.71","0.23","73.00","0.19","63.00","1,582.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L/M]E|[M-REAL]t4t6|[M-REAL]G|[L]D|[L]S|[L]L|[L]H|[L]Y|[L]Y|[L]AP|[L]X|[L]E|[L]AR|[L]K|[L]F|[L/M]I|[L]AD|[L]X|[L/M]H|[L]AK|[L/M]L|[L/M]G|[L/M]K|[L]F|[L]AB|[L]W|[L]C|[L]E|[L]G|[L]I|[L/M]H|[M-REAL]t7t5|[L]AA|[L]L|[L]D|[L]I|[L]AN|[L]AO|[L]R|[L]AK|[L]AP|[L]AL|[L/M]F|[M-REAL]t5t3|[L]AQ|[L]AO|[L]AA|[L]AC|[L]G|[L]AD|[L]W|[L]G|[L]AM|[L]AL|[L]C|[L]G|[L]Z|[L]H|[L]Z|[L]U|[L]AC|[L]H|[L]AB|[L/M]D|[L/M]B
54,"instance_86",1,Yes,"1,910.00","44.00","136.00","56.00","1,404.00","0.67","0.33","66.00","0.43","56.00","1,486.00",[L/M]A|[M-REAL]C|[L]AC|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[L]AD|[L/M]AE|[M-REAL]AC|[L]AB|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L/M]AE|[L]D|[L]AE|[L]AE|[L]AC|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L]AP|[L]AK|[L/M]AB|[L]AD|[L]AC|[L]AC|[L]AC|[L]AN|[L/M]D|[L/M]AK|[L/M]AN|[L/M]AL|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L/M]C|[L]AE|[L]AB|[L/M]AA|[M-REAL]t26t28|[L]D|[L]AP|[L]AE|[L/M]AC|[L]C|[L/M]AD|[M-REAL]AE|[L]AL|[L]AO|[L/M]AC|[L]C|[L]AA|[L]AR|[L]AD|[L]AD|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L]AD|[L/M]B|[L]AC|[L]AD|[L]AE|[L]AC
55,"instance_437",1,Yes,"1,842.00","50.00","160.00","57.00","1,361.00","0.62","0.25","67.00","0.32","57.00","1,455.00",[M-REAL]A|[L]X|[L/M]C|[M-REAL]t2t4|[M-REAL]E|[M-REAL]R|[L/M]U|[L]F|[L/M]S|[L]R|[L/M]F|[L/M]W|[L]W|[L]Z|[L]E|[L]A|[L]B|[L]G|[L]O|[L]Y|[L]K|[L/M]Z|[L]W|[L/M]Y|[M-REAL]X|[L]Y|[L]Z|[L]F|[L/M]E|[M-REAL]M|[M-REAL]O|[L]C|[L]AQ|[L/M]N|[L/M]F|[L/M]W|[L/M]Y|[L]F|[L/M]Z|[L]X|[L/M]X|[L]R|[L]E|[L]S|[L]AD|[L]D|[L]E|[L]H|[L/M]E|[L/M]R|[L]AN|[L]T|[L]AC|[L]D|[L]AK|[L/M]U|[L]AL|[L]AO|[L]AP|[L]AA|[L]X|[L]AB|[L/M]S|[M-REAL]F|[M-REAL]t5t3|[M-REAL]D|[M-REAL]B|[L]M
56,"instance_385",1,Yes,"1,996.00","50.00","171.00","58.00","1,542.00","0.64","0.26","68.00","0.31","58.00","1,630.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L]AL|[L]W|[L]F|[L]N|[L]O|[L]AK|[L]F|[L/M]E|[L]AB|[L]Z|[L]X|[L]E|[L]AP|[L]D|[L]AG|[L]Z|[L]M|[L]E|[L]AD|[L]AK|[L/M]M|[L/M]P|[L/M]N|[M-REAL]F|[M-REAL]t5t3|[L]Y|[L/M]D|[M-REAL]AK|[L/M]AM|[L]AC|[L/M]AL|[M-REAL]AO|[L]W|[L]AQ|[L]X|[L/M]AR|[L]D|[L]C|[L]M|[L]AF|[L]AH|[L]AO|[L]F|[L]Y|[L]AA|[L]AE|[L]N|[L]AD|[L]AN|[L]AO|[L/M]AP|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L]O|[L/M]AD|[L/M]AE|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L]B|[L/M]AB|[M-REAL]D|[M-REAL]B
57,"instance_124",1,Yes,"2,020.00","53.00","190.00","61.00","1,588.00","0.70","0.25","71.00","0.23","61.00","1,666.00",[L/M]A|[M-REAL]C|[M-REAL]t2t4|[L]W|[L/M]E|[L/M]M|[M-REAL]O|[L]AO|[L]AA|[L]AF|[L/M]N|[L/M]F|[M-REAL]W|[L]C|[L]G|[L]D|[L/M]Z|[L]K|[L]K|[L]L|[L]L|[L]G|[L/M]Y|[L]Y|[L]H|[L]AG|[L]H|[L]I|[L]Z|[L]H|[L]F|[L]W|[L/M]X|[L]N|[L]O|[L/M]E|[L/M]M|[L]X|[L]X|[L]R|[L]F|[L]AJ|[L]AK|[L]Z|[L]E|[L]G|[L]AN|[L]AL|[L]E|[L]W|[L]AB|[L/M]Q|[M-REAL]N|[L/M]F|[M-REAL]t5t3|[L/M]D|[L]AQ|[L]AP|[L]Y|[L]AF|[L/M]B|[L]AI|[L]V|[L]C|[L]AI|[L]AG|[L]S
58,"instance_11",1,Yes,"1,670.00","43.00","129.00","52.00","1,237.00","0.62","0.31","62.00","0.46","52.00","1,323.00",[L]AO|[L/M]A|[L/M]C|[M-REAL]AA|[M-REAL]t26t28|[L]AB|[L]AL|[L]AD|[L]AP|[L]C|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L]AA|[L/M]AB|[L/M]D|[L/M]AK|[L/M]AN|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[L]AD|[L]AG|[L]AK|[L]D|[L/M]AP|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L]AA|[L]AE|[L]D|[L]D|[L]AQ|[L]AH|[L]AG|[L]AJ|[L]AH|[L]AO|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L/M]AK|[L/M]AN|[M-REAL]AL|[L]AR|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L]AC|[L/M]C|[L]AF|[L]AL|[L/M]AA|[M-REAL]t26t31|[L]AN|[L/M]AF|[M-REAL]AH|[M-REAL]AG|[M-REAL]t32t27|[L]AP|[L/M]AB|[M-REAL]D|[L]AC|[L/M]B
59,"instance_121",1,Yes,"1,553.00","38.00","134.00","51.00","1,110.00","0.65","0.38","61.00","0.55","51.00","1,204.00",[L]X|[L/M]A|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]E|[L]AC|[L]F|[L]C|[L/M]D|[L]T|[L/M]AK|[L/M]AN|[L/M]AL|[L]E|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[M-REAL]C|[M-REAL]t2t4|[L]B|[L]F|[L]Y|[L/M]E|[L/M]M|[M-REAL]O|[L/M]N|[L]W|[L/M]F|[L/M]W|[L/M]Y|[L]E|[L/M]Z|[M-REAL]X|[M-REAL]E|[L]P|[L/M]M|[L/M]O|[L/M]N|[M-REAL]F|[L]AB|[L/M]W|[L]AD|[L]X|[L]S|[L]R|[L]AP|[L]Z|[L]AR|[L/M]Y|[L/M]Z|[L/M]X|[M-REAL]E|[L]N|[L/M]M|[L/M]O|[M-REAL]N|[L/M]F|[M-REAL]t5t3|[L/M]D|[M-REAL]B|[L]AE
60,"instance_348",1,Yes,"1,422.00","37.00","105.00","52.00","1,040.00","0.68","0.40","62.00","0.54","52.00","1,119.00",[L/M]A|[M-REAL]C|[L]AB|[L/M]AA|[M-REAL]t26t31|[L]AO|[L]AN|[L]AP|[L]AJ|[L]AJ|[L/M]AF|[L]AD|[L/M]AH|[M-REAL]AG|[L/M]AJ|[L]AI|[L]AJ|[L/M]AF|[L/M]AH|[L]AG|[L]AC|[L/M]AG|[M-REAL]t32t27|[L]AF|[L/M]AB|[L]AG|[L]AF|[L]AF|[L/M]D|[L/M]AK|[M-REAL]AM|[L]AG|[L/M]AL|[M-REAL]AO|[M-REAL]AQ|[M-REAL]AP|[L]AH|[L]C|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[L]AE|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L]AE|[L/M]AD|[L]AG|[L/M]AE|[L]AI|[L/M]AC|[L/M]AD|[M-REAL]AE|[L]AC|[L]AQ|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
61,"instance_274",1,Yes,"1,941.00","42.00","159.00","53.00","1,390.00","0.66","0.33","63.00","0.43","53.00","1,468.00",[L/M]A|[L]AK|[L/M]C|[M-REAL]t2t4|[L/M]E|[M-REAL]M|[L]D|[L/M]P|[M-REAL]N|[L/M]F|[L]Y|[L/M]W|[M-REAL]Y|[L]F|[L]E|[L/M]Z|[L/M]X|[M-REAL]E|[L/M]R|[L/M]U|[L]AM|[L/M]S|[L]Y|[L/M]F|[L]C|[L]M|[L/M]W|[L]AO|[L]O|[L]N|[L]D|[L]G|[L]AR|[L]F|[L]N|[L/M]Z|[L]E|[L]X|[L]AP|[L/M]Y|[L]Z|[L]E|[L]M|[L]N|[L]AL|[L]P|[L/M]X|[M-REAL]E|[M-REAL]t4t6|[L/M]G|[L/M]I|[L]B|[L/M]H|[L/M]L|[M-REAL]G|[L]M|[L/M]I|[L/M]H|[M-REAL]t7t5|[L]E|[L]W|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[M-REAL]B
62,"instance_452",1,Yes,"1,902.00","51.00","160.00","57.00","1,475.00","0.65","0.24","67.00","0.23","57.00","1,555.00",[L]N|[L]C|[L]E|[L]AM|[L]G|[L]K|[L/M]A|[L]N|[L]F|[L]B|[L]D|[L]H|[L]M|[L]G|[L]AO|[L]AP|[L]AR|[L]S|[L/M]C|[M-REAL]t2t4|[L/M]E|[L]Z|[L]I|[L/M]R|[M-REAL]T|[M-REAL]S|[L]E|[L/M]F|[L/M]W|[L]F|[L]E|[L]T|[L]N|[L/M]Y|[L]M|[L]O|[L]F|[L]X|[L]X|[L/M]Z|[L/M]X|[L]L|[L]AK|[L]P|[L]Z|[L]W|[L]H|[L]L|[L]J|[L]H|[L]F|[L]W|[L]Y|[L]AL|[L]G|[L]Y|[L/M]E|[L/M]M|[L/M]O|[M-REAL]N|[M-REAL]F|[M-REAL]t5t3|[L/M]D|[M-REAL]B
63,"instance_77",1,Yes,"2,073.00","48.00","191.00","58.00","1,539.00","0.75","0.29","68.00","0.26","58.00","1,612.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L]AO|[L/M]E|[L]AO|[L/M]R|[L/M]T|[L/M]S|[M-REAL]F|[L]AL|[L/M]W|[L]F|[L]AD|[L]AM|[L/M]Y|[L/M]Z|[L]AQ|[L/M]X|[M-REAL]E|[L/M]R|[L/M]V|[M-REAL]S|[L]AK|[L/M]F|[M-REAL]t5t3|[L]AP|[L]AC|[L]AA|[L]AL|[L]AD|[L]AM|[L]AB|[L]C|[L]AA|[L]AC|[L]AF|[L]AH|[L]AG|[L]AN|[L]AL|[L]AK|[L]AP|[L]D|[L]E|[L]AK|[L]C|[L]D|[L]C|[L]AC|[L]AB|[L]AP|[L]AE|[L]AB|[L]D|[L/M]D|[L]AA|[L]AQ|[L]AD|[L]S|[L]AO|[L]AR|[L/M]B
64,"instance_469",1,Yes,"1,704.00","36.00","123.00","50.00","1,177.00","0.68","0.40","60.00","0.54","50.00","1,283.00",[L]K|[L/M]A|[M-REAL]C|[L]J|[L]G|[L]H|[L/M]AA|[M-REAL]t26t31|[L/M]AF|[M-REAL]AH|[L]H|[L]D|[L/M]AG|[L/M]AJ|[L/M]AF|[L]E|[L/M]AH|[L]L|[L/M]AG|[M-REAL]t32t27|[L/M]AB|[L/M]D|[M-REAL]AK|[L]H|[L/M]AN|[M-REAL]AL|[L]G|[L/M]AO|[L/M]AQ|[L/M]AP|[L]L|[L/M]C|[M-REAL]t2t4|[M-REAL]E|[M-REAL]t4t6|[L]H|[L/M]G|[L/M]J|[L]AK|[L]K|[L]C|[L/M]H|[L/M]L|[L/M]G|[L/M]K|[L/M]H|[L]L|[L]AL|[L]F|[L/M]L|[L/M]G|[L/M]I|[L]G|[L]L|[L]G|[L/M]H|[M-REAL]t7t5|[M-REAL]F|[M-REAL]t5t3|[M-REAL]D|[L]AH|[L]J|[L/M]B
65,"instance_434",1,Yes,"1,747.00","41.00","153.00","55.00","1,287.00","0.73","0.37","65.00","0.40","55.00","1,376.00",[L]AP|[L/M]A|[L/M]C|[M-REAL]t2t4|[L/M]E|[L]AC|[L]AD|[L]D|[L]C|[L]AK|[L]AL|[L]Z|[L]AR|[L]W|[L]AN|[L]H|[L]D|[L/M]R|[L]E|[L/M]U|[M-REAL]S|[L]R|[L]F|[L/M]F|[L]Y|[L]U|[L]AA|[L]S|[L]AO|[L]L|[L]S|[L/M]W|[L/M]Y|[M-REAL]Z|[L]AB|[L/M]X|[L/M]E|[M-REAL]t4t6|[L]L|[L/M]G|[L/M]J|[L/M]H|[L]Z|[L]K|[L]K|[L]H|[L/M]L|[L/M]G|[L/M]K|[L]B|[L/M]H|[L/M]L|[L]G|[L]G|[L]X|[L/M]G|[L/M]K|[L/M]H|[M-REAL]t7t5|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[M-REAL]B
66,"instance_471",1,Yes,"1,420.00","32.00","127.00","45.00","930.00","0.63","0.42","55.00","0.69","45.00","1,034.00",[M-REAL]A|[L/M]C|[M-REAL]t2t4|[L]N|[L/M]E|[L/M]R|[L/M]T|[L/M]S|[L/M]F|[M-REAL]W|[L]E|[L]AP|[L/M]Z|[L/M]Y|[L]AL|[L/M]X|[L/M]E|[L]F|[L/M]M|[M-REAL]O|[L/M]N|[M-REAL]F|[L]M|[L/M]W|[L/M]Y|[L/M]Z|[L/M]X|[M-REAL]E|[M-REAL]M|[L/M]O|[M-REAL]N|[L]W|[L]AE|[L]B|[L]D|[L/M]F|[M-REAL]t5t3|[L]A|[L/M]D|[L/M]AK|[M-REAL]AM|[M-REAL]AL|[M-REAL]AO|[L/M]AQ|[M-REAL]AP|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[M-REAL]AE|[L]AO|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AN|[L]P
67,"instance_405",1,Yes,"1,770.00","43.00","150.00","54.00","1,282.00","0.69","0.33","64.00","0.37","54.00","1,413.00",[M-REAL]A|[L]F|[L/M]C|[M-REAL]t2t4|[L/M]E|[L]X|[L]N|[L/M]R|[L]O|[L/M]U|[M-REAL]S|[L]O|[L]Y|[L]Z|[L]W|[L]W|[L/M]F|[L]X|[L]E|[L]Y|[L/M]W|[L]M|[L]F|[L]F|[L]N|[L/M]Y|[L]W|[L/M]Z|[M-REAL]X|[L/M]E|[L/M]M|[L]F|[L]N|[L/M]O|[L/M]N|[M-REAL]F|[L]B|[L]M|[L]X|[L]E|[L]P|[L]Z|[L/M]W|[L]A|[L]Y|[L]Z|[L]F|[L]E|[L]O|[L]X|[L/M]Z|[L]S|[L/M]Y|[L]M|[L/M]X|[L/M]E|[L/M]M|[M-REAL]O|[L/M]N|[M-REAL]F|[M-REAL]t5t3|[L/M]D|[M-REAL]B
68,"instance_484",1,Yes,"1,568.00","39.00","136.00","54.00","1,120.00","0.76","0.39","64.00","0.41","54.00","1,210.00",[M-REAL]A|[L/M]C|[M-REAL]t2t4|[L/M]E|[M-REAL]t4t6|[L]AM|[L/M]G|[L/M]J|[L]G|[L]L|[L]K|[L/M]H|[L/M]L|[L/M]G|[L/M]J|[L]B|[L/M]H|[M-REAL]L|[L]AF|[L/M]G|[L]L|[L/M]I|[L/M]H|[L/M]L|[L]I|[L]I|[L]AK|[L/M]G|[L/M]I|[L/M]H|[L]AI|[L]AP|[L]I|[L]AR|[L]D|[L]AB|[L]AA|[L/M]L|[L/M]G|[L/M]I|[L]A|[L/M]H|[M-REAL]t7t5|[L]G|[L]H|[L]L|[L/M]F|[M-REAL]t5t3|[L]H|[L]H|[L]AL|[L]AO|[L]G|[L]H|[L]C|[L]L|[L]L|[L]AG|[L/M]D|[M-REAL]B|[L]G
69,"instance_402",1,Yes,"1,086.00","32.00","102.00","42.00","743.00","0.61","0.38","52.00","0.67","42.00","858.00",[M-REAL]A|[L]Z|[L]AP|[L/M]C|[M-REAL]t2t4|[M-REAL]E|[L]F|[L/M]M|[L/M]Q|[M-REAL]N|[M-REAL]F|[L]E|[L/M]W|[L/M]Y|[L]AK|[L/M]Z|[L]Y|[L]D|[L/M]X|[L]N|[L]D|[L/M]E|[M-REAL]M|[L/M]P|[M-REAL]N|[L/M]F|[L/M]W|[M-REAL]Y|[M-REAL]Z|[L]A|[L/M]X|[L/M]E|[L/M]R|[L/M]V|[L]AB|[L/M]S|[M-REAL]F|[M-REAL]t5t3|[M-REAL]D|[M-REAL]AK|[L]M|[L/M]AN|[L/M]AL|[L/M]AO|[L/M]AQ|[M-REAL]AP|[L]N|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B|[L]F
70,"instance_40",1,Yes,"1,768.00","43.00","150.00","52.00","1,321.00","0.68","0.31","62.00","0.33","52.00","1,410.00",[L/M]A|[L/M]C|[M-REAL]t2t4|[L]L|[L]G|[L]Y|[L]S|[L]X|[L]W|[L]Z|[L]F|[L]P|[L]E|[L]K|[L]X|[L]E|[L]L|[L]F|[L]M|[L]W|[L]Z|[L]V|[L]N|[L/M]E|[M-REAL]t4t6|[L]L|[L]M|[L]Q|[L]H|[L]Y|[L]W|[L]Y|[L]F|[L/M]G|[L/M]K|[L/M]H|[M-REAL]L|[L]E|[L/M]G|[L/M]K|[L/M]H|[M-REAL]L|[L]N|[L/M]G|[L/M]K|[L]Z|[L]X|[L/M]H|[L]R|[L/M]L|[M-REAL]G|[L]D|[L/M]J|[L/M]H|[M-REAL]t7t5|[L/M]F|[M-REAL]t5t3|[M-REAL]D|[L]G|[L/M]B
71,"instance_120",1,Yes,"1,389.00","35.00","100.00","47.00","958.00","0.67","0.39","57.00","0.51","47.00","1,060.00",[L]AL|[L/M]A|[L]AL|[L/M]C|[M-REAL]AA|[M-REAL]t26t28|[L]AB|[L/M]AC|[M-REAL]AD|[L]AP|[L/M]AE|[L/M]AC|[L/M]AD|[L/M]AE|[L]D|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AA|[L]AE|[L/M]D|[L]AD|[L/M]AK|[L/M]AN|[M-REAL]AL|[L/M]AO|[L]AO|[L/M]AR|[L/M]AP|[M-REAL]C|[L]AD|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[L]B|[L]AN|[L]AQ|[L]AE|[L]AD|[L]AC|[L/M]AC|[L]AA|[L/M]AD|[M-REAL]AE|[L]D|[L]AC|[L]AB|[L]C|[L]C|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[M-REAL]B|[L]AK
72,"instance_331",1,Yes,"1,519.00","35.00","144.00","49.00","1,089.00","0.71","0.41","59.00","0.49","49.00","1,184.00",[L/M]A|[L]AL|[L]E|[L]AP|[L]AP|[L]N|[L]F|[L]AK|[L]AC|[L]AN|[L]AD|[L]AO|[L]AQ|[L]P|[L/M]C|[L/M]AA|[M-REAL]t26t31|[L/M]AF|[L/M]AI|[L/M]AG|[M-REAL]t32t27|[L/M]AB|[L/M]D|[L/M]AK|[L/M]AN|[M-REAL]AL|[L/M]AO|[M-REAL]AQ|[M-REAL]AP|[L]AD|[L]AE|[L]C|[L]AE|[L/M]C|[L]M|[L/M]AA|[M-REAL]t26t28|[L]AC|[L/M]AC|[L]AC|[L]AL|[L]AE|[L]D|[L/M]AD|[M-REAL]AE|[L/M]AC|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[L]AB|[L/M]AE|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AR|[L/M]D|[L/M]B
73,"instance_137",1,Yes,"1,528.00","43.00","122.00","48.00","1,158.00","0.59","0.26","58.00","0.33","48.00","1,261.00",[L]T|[L/M]A|[M-REAL]C|[L]AL|[L]E|[L]R|[L]AB|[L]S|[L]AE|[L/M]AA|[M-REAL]t26t28|[M-REAL]AC|[L]W|[L]AK|[L]X|[L]E|[L]M|[L/M]AD|[L]N|[L]Z|[L]D|[L]AM|[L]AK|[L]C|[L]AO|[L]C|[L]AP|[L/M]AE|[L]AQ|[L]AL|[L]AC|[L]AP|[L]B|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L]AD|[L]Y|[L]F|[L]O|[L/M]AB|[L/M]D|[M-REAL]AK|[L]F|[L/M]AN|[M-REAL]AL|[L/M]AO|[L/M]AR|[M-REAL]AP|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AC|[L/M]D|[M-REAL]B
74,"instance_310",1,Yes,"1,732.00","50.00","165.00","55.00","1,391.00","0.73","0.23","65.00","0.15","55.00","1,456.00",[M-REAL]A|[L]E|[L]AK|[L/M]C|[M-REAL]t2t4|[L/M]E|[L]C|[L]K|[L]G|[L]N|[L]H|[L]AN|[L]W|[L]C|[L]Y|[L]X|[L]A|[L]P|[L/M]M|[L/M]O|[L]D|[L]F|[L]AR|[L]Z|[L]X|[L]F|[L]AE|[L]P|[L]AP|[L]M|[L]AO|[L]AD|[L]E|[L]D|[L]F|[L]Y|[L/M]N|[L]E|[L]AQ|[L]AA|[L]AC|[L]AD|[L]AC|[L]AB|[L]Z|[L]AK|[L]AM|[L/M]F|[M-REAL]t5t3|[L]AO|[L]AL|[L]AP|[L]W|[L]M|[L]N|[L]AL|[L/M]D|[L/M]B
75,"instance_236",1,Yes,"1,661.00","40.00","119.00","51.00","1,170.00","0.72","0.34","61.00","0.35","51.00","1,281.00",[L]AL|[L/M]A|[L]AB|[L]AA|[L]AC|[L]AN|[L]AA|[L]AD|[L]B|[L]AB|[L]AQ|[L]D|[L/M]C|[L/M]AA|[M-REAL]t26t31|[L]AD|[L]AO|[L]AB|[L]AQ|[L]AP|[L]AK|[L/M]AF|[L/M]AH|[L/M]AG|[M-REAL]t32t27|[L/M]AB|[L/M]D|[M-REAL]AK|[L/M]AM|[L]C|[L/M]AL|[L/M]AO|[L/M]AQ|[L]C|[L]AP|[L]AE|[L]AM|[L]AC|[L]AD|[L]D|[L]AK|[L]AL|[L]AO|[L/M]AP|[L/M]C|[L/M]AA|[M-REAL]t26t28|[L]AC|[L/M]AC|[L]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L]AD|[L]AE|[L]AK|[L/M]D|[M-REAL]B
76,"instance_115",1,Yes,"1,792.00","40.00","135.00","49.00","1,253.00","0.67","0.32","59.00","0.37","49.00","1,351.00",[L/M]A|[L/M]C|[M-REAL]AA|[M-REAL]t26t28|[L]AF|[L/M]AC|[M-REAL]AD|[L]AL|[L/M]AE|[L]AP|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L]AO|[L/M]AB|[L]AB|[L/M]D|[L/M]AK|[L]F|[L]C|[L/M]AM|[M-REAL]AL|[L]B|[L/M]AO|[L/M]AR|[L/M]AP|[M-REAL]C|[L/M]AA|[M-REAL]t26t28|[L]C|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L]D|[L]AK|[L]AM|[L]AL|[L]AO|[L]AD|[L]S|[L]C|[L]E|[L]R|[L/M]AB|[L/M]D|[M-REAL]B|[L]AK|[L]AG|[L]AL|[L]D|[L]AQ|[L]AP|[L]AR|[L]AA|[L]AA|[L]AI|[L]V|[L]AN
77,"instance_70",1,Yes,"1,669.00","38.00","137.00","50.00","1,119.00","0.73","0.37","60.00","0.38","50.00","1,232.00",[L/M]A|[L/M]C|[L]AH|[L/M]AA|[M-REAL]t26t31|[L]AK|[L/M]AF|[L]AC|[L/M]AH|[L/M]AG|[M-REAL]t32t27|[L/M]AB|[L]AD|[L/M]D|[L/M]AK|[L]C|[L]AP|[L]AO|[L]D|[L]AQ|[L]U|[L]AA|[L]AC|[L]AP|[L]AE|[L]AD|[L]AL|[L]B|[L]AK|[L/M]AN|[L/M]AL|[L/M]AO|[L]AM|[L]C|[L/M]AQ|[M-REAL]AP|[L]E|[L]AB|[L/M]C|[L]AM|[L]F|[L]AP|[L]S|[L]AL|[L]AO|[L]AQ|[L]D|[L/M]AA|[M-REAL]t26t31|[L/M]AF|[M-REAL]AH|[L/M]AG|[M-REAL]t32t27|[L/M]AB|[L/M]D|[M-REAL]B|[L]R
78,"instance_340",1,Yes,"1,795.00","50.00","155.00","52.00","1,373.00","0.60","0.19","62.00","0.12","52.00","1,446.00",[L]AO|[L]F|[L]E|[L]AK|[L]R|[L]F|[L]U|[L]D|[L]AP|[L]S|[L]AA|[L/M]A|[L]T|[L]Y|[L]AL|[L]Z|[L]E|[L]W|[L]AQ|[L]S|[L]W|[L]X|[L]Z|[L]Y|[L]AI|[L]F|[L]R|[L]T|[L]S|[L/M]C|[L]AM|[L]AK|[L]R|[L]B|[L/M]AA|[M-REAL]t26t28|[M-REAL]AC|[L]AO|[L]C|[L]AL|[L]AP|[L/M]AD|[M-REAL]t29t27|[L]AB|[L/M]AB|[L]D|[L]AG|[L]AN|[L]AC|[L]AR|[L]C|[L]AF|[L]X|[L]E|[L/M]D|[M-REAL]B
