Result of replaying M8.tpn on Process 1 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
88,"instance_288",1,Yes,"419.00","8.00","17.00","27.00","199.00","0.85","0.77","35.00","0.85","27.00","289.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[L]D|[L]J|[L/M]M|[L]B|[L/M]K|[M-REAL]J|[M-REAL]D|[M-REAL]B
89,"instance_56",1,Yes,"411.00","10.00","18.00","26.00","204.00","0.81","0.71","34.00","0.81","26.00","303.00",[L]O|[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L]E|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L]D|[L/M]C|[M-REAL]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[M-REAL]K|[L]B|[L/M]J|[L/M]D|[M-REAL]B|[L]K
90,"instance_476",1,Yes,"263.00","10.00","7.00","26.00","122.00","0.81","0.71","34.00","0.81","26.00","199.00",[L/M]A|[L/M]C|[M-REAL]E|[L]L|[L]J|[L/M]H|[L]B|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L/M]K|[L]I|[L/M]M|[M-REAL]J|[L]E|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[M-REAL]B
91,"instance_442",1,Yes,"423.00","12.00","11.00","25.00","233.00","0.76","0.64","33.00","0.76","25.00","304.00",[L/M]A|[L/M]C|[L/M]E|[L]O|[L]L|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L]C|[L/M]N|[L/M]O|[M-REAL]C|[L]H|[L/M]I|[M-REAL]L|[L/M]K|[L/M]M|[M-REAL]J|[L]H|[L/M]D|[L]J|[L/M]N|[M-REAL]O|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
92,"instance_314",1,Yes,"278.00","12.00","10.00","25.00","152.00","0.76","0.64","33.00","0.76","25.00","232.00",[M-REAL]A|[L]O|[L/M]C|[L]D|[L/M]E|[L/M]H|[L]B|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L]A|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[L]E|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[M-REAL]D|[M-REAL]B|[L]C
93,"instance_246",1,Yes,"259.00","12.00","6.00","25.00","135.00","0.76","0.64","33.00","0.76","25.00","207.00",[L/M]A|[M-REAL]C|[M-REAL]I|[L]B|[L]E|[L/M]M|[L/M]L|[L]H|[L/M]K|[L/M]J|[L/M]D|[M-REAL]N|[L]I|[L/M]O|[L/M]C|[M-REAL]E|[L]N|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]C
94,"instance_240",1,Yes,"555.00","16.00","21.00","26.00","338.00","0.78","0.53","34.00","0.54","26.00","386.00",[M-REAL]A|[L]O|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L]O|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L]A|[L/M]C|[M-REAL]I|[L]F|[L]E|[L]J|[L]G|[L]D|[L]N|[L/M]M|[L/M]K|[L]C|[L]I|[L/M]L|[M-REAL]J|[L/M]D|[L/M]B|[L]H
95,"instance_214",1,Yes,"188.00","8.00","3.00","26.00","74.00","0.85","0.76","34.00","0.85","26.00","153.00",[L]C|[L/M]A|[M-REAL]C|[L/M]I|[L]O|[L/M]M|[L/M]L|[M-REAL]K|[L/M]J|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L]K|[L/M]I|[L/M]K|[L/M]L|[L/M]M|[L/M]J|[L/M]D|[L]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[M-REAL]D|[L/M]B
96,"instance_8",1,Yes,"277.00","12.00","7.00","24.00","140.00","0.75","0.62","32.00","0.75","24.00","203.00",[L]C|[L/M]A|[M-REAL]C|[M-REAL]E|[L]F|[L]B|[L/M]H|[L/M]G|[M-REAL]F|[L]C|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L]F|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]B|[L]E
97,"instance_26",1,Yes,"246.00","8.00","4.00","26.00","108.00","0.85","0.76","34.00","0.85","26.00","193.00",[L/M]A|[L/M]C|[L]D|[L/M]I|[L/M]L|[L/M]K|[M-REAL]M|[L/M]J|[M-REAL]D|[L]M|[L/M]N|[L]M|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]G|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
98,"instance_60",1,Yes,"135.00","6.00","6.00","26.00","49.00","0.88","0.82","34.00","0.88","26.00","122.00",[L/M]A|[M-REAL]C|[L/M]I|[L/M]M|[L/M]K|[M-REAL]L|[L/M]J|[L/M]D|[L]C|[L]C|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L]L|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
99,"instance_392",1,Yes,"458.00","16.00","16.00","25.00","293.00","0.76","0.52","33.00","0.52","25.00","325.00",[M-REAL]A|[L]G|[L/M]C|[L/M]E|[L]A|[L/M]H|[M-REAL]G|[L/M]F|[M-REAL]D|[L/M]N|[L]D|[L/M]O|[L/M]C|[L]L|[L/M]I|[M-REAL]L|[L/M]K|[L]O|[L]H|[L]G|[L]D|[L]N|[L/M]M|[L]C|[L]E|[L/M]J|[L]F|[L/M]D|[L/M]B
100,"instance_158",1,Yes,"317.00","10.00","13.00","24.00","169.00","0.79","0.69","32.00","0.79","24.00","239.00",[L/M]A|[L]G|[L/M]C|[L/M]E|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[L/M]H|[M-REAL]F|[L]B|[L]E|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L]H|[L/M]H|[M-REAL]G|[L/M]F|[L/M]D|[M-REAL]B|[L]F
101,"instance_379",1,Yes,"474.00","16.00","15.00","25.00","288.00","0.76","0.52","33.00","0.52","25.00","321.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L]H|[L]G|[L/M]L|[M-REAL]K|[L]N|[L/M]J|[L/M]D|[M-REAL]N|[M-REAL]O|[L/M]C|[M-REAL]E|[L]O|[L/M]H|[L]N|[L]E|[L/M]G|[L]C|[L]F|[L]D|[L]O|[L]E|[L]K|[L/M]F|[L/M]D|[L/M]B
102,"instance_6",1,Yes,"187.00","6.00","7.00","26.00","72.00","0.88","0.82","34.00","0.88","26.00","153.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L]L|[L/M]M|[L/M]K|[M-REAL]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L]D|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]L|[L/M]M|[L/M]K|[L]J|[L/M]J|[M-REAL]D|[L/M]B
103,"instance_303",1,Yes,"310.00","6.00","5.00","26.00","146.00","0.88","0.82","34.00","0.88","26.00","235.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[M-REAL]I|[L/M]L|[L]D|[L/M]K|[L]C|[L/M]M|[L/M]J|[M-REAL]D|[L]I|[L/M]B
104,"instance_427",1,Yes,"471.00","10.00","14.00","24.00","264.00","0.79","0.69","32.00","0.79","24.00","337.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L/M]G|[M-REAL]H|[L]B|[L/M]F|[L/M]D|[M-REAL]N|[L]E|[L]D|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]N|[L]H
105,"instance_102",1,Yes,"472.00","15.00","17.00","26.00","280.00","0.82","0.56","34.00","0.54","26.00","337.00",[L]D|[L/M]A|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L]C|[L/M]J|[L]O|[L]G|[L]N|[L/M]D|[L]C|[L]I|[L/M]N|[L]L|[L]K|[L]J|[L/M]O|[M-REAL]C|[L]M|[L]I|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
106,"instance_227",1,Yes,"371.00","8.00","6.00","25.00","186.00","0.84","0.76","33.00","0.84","25.00","275.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L]K|[L/M]H|[L/M]G|[L]N|[L/M]F|[L/M]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L]D|[L/M]I|[M-REAL]K|[L/M]M|[L/M]L|[L/M]J|[M-REAL]D|[L]C|[L/M]B
107,"instance_424",1,Yes,"497.00","17.00","15.00","25.00","318.00","0.75","0.48","33.00","0.48","25.00","355.00",[L/M]A|[M-REAL]C|[L]D|[L/M]E|[L/M]H|[L/M]G|[L]C|[L/M]F|[M-REAL]D|[L]I|[L]C|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L]B|[L/M]G|[L/M]H|[L]M|[L]L|[L]E|[L]J|[L]N|[L]O|[L]K|[L]D|[L/M]F|[L/M]D|[M-REAL]B
108,"instance_12",1,Yes,"525.00","14.00","11.00","26.00","304.00","0.83","0.59","34.00","0.58","26.00","360.00",[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]K|[M-REAL]M|[L]C|[L/M]J|[M-REAL]D|[L/M]N|[L/M]O|[M-REAL]C|[L]O|[L]M|[L]E|[L]D|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L]C|[L]N|[L]D|[L]H|[L]G|[L]F|[L/M]B
109,"instance_412",1,Yes,"312.00","10.00","2.00","24.00","169.00","0.79","0.69","32.00","0.79","24.00","240.00",[L/M]A|[L]G|[L]H|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L]O|[L]B|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L]H|[L/M]C|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]B
110,"instance_21",1,Yes,"115.00","8.00","4.00","25.00","43.00","0.84","0.76","33.00","0.84","25.00","114.00",[M-REAL]A|[L]F|[L/M]C|[L]G|[L/M]I|[L/M]K|[L/M]M|[L/M]L|[L]E|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[L]A|[L/M]D|[L/M]B
111,"instance_146",1,Yes,"333.00","13.00","8.00","27.00","175.00","0.89","0.63","35.00","0.59","27.00","260.00",[L/M]A|[L]D|[L]O|[L]M|[L]J|[L]C|[L]L|[L]N|[L]M|[L]K|[L]I|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[M-REAL]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]M|[L/M]L|[L]K|[L/M]K|[L/M]J|[L/M]D|[L/M]B
112,"instance_281",1,Yes,"267.00","6.00","5.00","26.00","115.00","0.88","0.82","34.00","0.88","26.00","205.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L]I|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[M-REAL]F|[M-REAL]D|[L/M]N|[L]D|[L]F|[L/M]O|[L/M]C|[M-REAL]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
113,"instance_411",1,Yes,"207.00","8.00","6.00","25.00","90.00","0.84","0.76","33.00","0.84","25.00","171.00",[L/M]A|[L/M]C|[M-REAL]I|[L]N|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L]G|[L/M]N|[L]G|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[M-REAL]N|[L]I|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
114,"instance_453",1,Yes,"342.00","10.00","7.00","24.00","194.00","0.79","0.69","32.00","0.79","24.00","254.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]H|[L/M]F|[L/M]D|[M-REAL]N|[L]D|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[M-REAL]G|[L]N|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]B|[L/M]E|[M-REAL]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B|[L]G
115,"instance_286",1,Yes,"351.00","16.00","15.00","24.00","221.00","0.75","0.50","32.00","0.50","24.00","264.00",[L]H|[L/M]A|[M-REAL]C|[M-REAL]E|[L]B|[L/M]G|[L]G|[L/M]H|[L]D|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L]C|[L]E|[L/M]C|[L/M]E|[L]O|[L/M]G|[M-REAL]H|[L]N|[L]F|[L]E|[L]C|[L/M]F|[L/M]D|[M-REAL]B|[L]H
116,"instance_17",1,Yes,"482.00","23.00","19.00","25.00","352.00","0.62","0.30","33.00","0.20","25.00","377.00",[M-REAL]A|[L]N|[L]O|[L/M]C|[L/M]E|[M-REAL]G|[M-REAL]H|[L/M]F|[L/M]D|[L]C|[L]D|[L]M|[L/M]B|[L]O|[L]H|[L]I|[L]L|[L]A|[L]G|[L]J|[L]G|[L]D|[L]C|[L]E|[L]H|[L]K|[L]F|[L]N
117,"instance_434",1,Yes,"244.00","6.00","2.00","25.00","111.00","0.88","0.82","33.00","0.88","25.00","197.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]K|[L]D|[L/M]F|[M-REAL]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[M-REAL]K|[L]B|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B
118,"instance_348",1,Yes,"539.00","14.00","19.00","25.00","303.00","0.82","0.58","33.00","0.56","25.00","368.00",[L]J|[L]C|[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]H|[L/M]D|[M-REAL]N|[L/M]O|[M-REAL]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[M-REAL]J|[L]N|[L]N|[L]O|[L/M]D|[L]C|[L]E|[L]D|[L]F|[L]G|[L/M]B
119,"instance_267",1,Yes,"241.00","6.00","3.00","25.00","109.00","0.88","0.82","33.00","0.88","25.00","197.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L]I|[L/M]H|[L]O|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[M-REAL]I|[L]E|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
120,"instance_236",1,Yes,"132.00","6.00","2.00","25.00","49.00","0.88","0.82","33.00","0.88","25.00","122.00",[L/M]A|[L]E|[L/M]C|[M-REAL]E|[L]O|[L/M]H|[L]C|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
121,"instance_436",1,Yes,"288.00","16.00","8.00","24.00","182.00","0.75","0.50","32.00","0.50","24.00","236.00",[M-REAL]A|[M-REAL]C|[L]H|[L/M]E|[L/M]G|[L/M]H|[L]N|[L/M]F|[L/M]D|[L]D|[L/M]N|[L/M]O|[L]G|[L]O|[L]D|[L]A|[L]C|[L]F|[L]C|[L]E|[L/M]C|[L]B|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B
122,"instance_41",1,Yes,"308.00","10.00","15.00","26.00","142.00","0.94","0.71","34.00","0.65","26.00","226.00",[L]H|[L]C|[L/M]A|[M-REAL]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]E|[L]C|[L]D|[L]F|[L/M]I|[L]G|[L]N|[L]O|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
123,"instance_262",1,Yes,"424.00","14.00","13.00","24.00","266.00","0.81","0.56","32.00","0.54","24.00","317.00",[L/M]A|[M-REAL]C|[L/M]E|[L]E|[L]C|[L/M]G|[M-REAL]H|[L/M]F|[L/M]D|[L/M]N|[L]F|[L/M]O|[L/M]C|[M-REAL]E|[L/M]H|[L/M]G|[L]N|[L/M]F|[L/M]D|[L]H|[L]O|[L]H|[L]C|[L]G|[L]E|[L]D|[L/M]B
124,"instance_103",1,Yes,"492.00","11.00","11.00","26.00","262.00","0.94","0.68","34.00","0.62","26.00","316.00",[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[M-REAL]J|[L]C|[L/M]D|[L/M]N|[L/M]O|[L]K|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]M|[L]O|[L]J|[L]I|[L]N|[L]L|[L]D|[L]J|[L/M]D|[L/M]B
125,"instance_328",1,Yes,"397.00","11.00","12.00","26.00","200.00","0.94","0.68","34.00","0.62","26.00","274.00",[L]M|[L/M]A|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[M-REAL]J|[L]L|[L]N|[L/M]D|[L/M]N|[L]K|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L]O|[L]C|[L]I|[L]J|[L]J|[L/M]B|[L]D
126,"instance_231",1,Yes,"226.00","12.00","5.00","25.00","110.00","0.88","0.64","33.00","0.60","25.00","175.00",[M-REAL]A|[L]G|[L/M]C|[L]O|[L/M]I|[L]G|[L/M]K|[L/M]M|[L/M]L|[L]H|[L]N|[L/M]J|[L]C|[L]E|[L/M]D|[L/M]N|[L]A|[L]F|[L]D|[L/M]O|[L/M]C|[L/M]E|[M-REAL]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B
127,"instance_475",1,Yes,"334.00","12.00","10.00","25.00","184.00","0.88","0.64","33.00","0.60","25.00","233.00",[L/M]A|[M-REAL]C|[L/M]I|[L/M]L|[L/M]M|[L]E|[L/M]K|[M-REAL]J|[L/M]D|[L]D|[L/M]N|[L/M]O|[L]O|[L/M]C|[L/M]E|[L]N|[L/M]H|[L]F|[L]J|[L/M]G|[L]C|[L/M]F|[L]H|[L]G|[L/M]D|[L]C|[L/M]B
128,"instance_435",1,Yes,"107.00","6.00","2.00","24.00","41.00","0.88","0.81","32.00","0.88","24.00","102.00",[L]D|[L/M]A|[L/M]C|[L/M]E|[L]O|[L/M]H|[M-REAL]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L]G|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[L/M]B
129,"instance_352",1,Yes,"140.00","6.00","3.00","24.00","58.00","0.88","0.81","32.00","0.88","24.00","125.00",[L/M]A|[L/M]C|[L/M]E|[L]F|[L/M]H|[M-REAL]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L]E|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]E|[L]G|[L/M]H|[L/M]G|[M-REAL]F|[L/M]D|[L/M]B
130,"instance_181",1,Yes,"114.00","6.00","1.00","24.00","45.00","0.88","0.81","32.00","0.88","24.00","105.00",[L/M]A|[L/M]C|[L]C|[L/M]E|[L/M]H|[L]O|[L/M]G|[M-REAL]F|[L/M]D|[L]F|[L/M]N|[M-REAL]O|[M-REAL]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B
131,"instance_78",1,Yes,"98.00","4.00","4.00","24.00","33.00","0.92","0.88","32.00","0.92","24.00","94.00",[L]C|[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]E|[L/M]G|[L/M]H|[M-REAL]F|[L/M]D|[L/M]B
132,"instance_211",1,Yes,"501.00","10.00","7.00","25.00","274.00","0.94","0.70","33.00","0.64","25.00","338.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]G|[L]H|[L]C|[L]F|[L]D|[L/M]I|[L]O|[L]E|[L]N|[L/M]K|[L/M]M|[L/M]L|[L/M]J|[M-REAL]D|[L/M]B|[L]D
133,"instance_466",1,Yes,"253.00","10.00","7.00","25.00","127.00","0.94","0.70","33.00","0.64","25.00","193.00",[L/M]A|[L]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]H|[L/M]F|[L/M]D|[M-REAL]N|[L]F|[L/M]O|[L]N|[L]E|[L]G|[L]N|[L]C|[L]D|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]B
134,"instance_121",1,Yes,"88.00","2.00","1.00","25.00","28.00","0.96","0.94","33.00","0.96","25.00","88.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L]O|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[M-REAL]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
135,"instance_451",1,Yes,"248.00","10.00","8.00","24.00","131.00","0.94","0.69","32.00","0.62","24.00","191.00",[L/M]A|[L]N|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]C|[L]E|[L]O|[L]D|[L]H|[L]B|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M-REAL]B|[L]G
136,"instance_10",1,Yes,"391.00","16.00","12.00","25.00","246.00","1.00","0.52","33.00","0.36","25.00","287.00",[L/M]A|[L]H|[L/M]C|[L/M]I|[L]F|[L]C|[L]D|[L]N|[L]O|[L]D|[L]E|[L]F|[L]G|[L/M]M|[L/M]L|[L]N|[L]G|[L]O|[L]H|[L]C|[L]E|[L/M]K|[L/M]J|[L/M]D|[L/M]B
137,"instance_431",1,Yes,"86.00","0.00","0.00","25.00","26.00","1.00","1.00","33.00","1.00","25.00","87.00",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]B
138,"instance_136",1,Yes,"86.00","0.00","0.00","25.00","26.00","1.00","1.00","33.00","1.00","25.00","87.00",[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B
139,"instance_89",1,Yes,"268.00","12.00","10.00","18.00","135.00","0.67","0.54","26.00","0.67","18.00","194.00",[M-REAL]A|[L/M]C|[L]B|[L]A|[L]M|[L/M]I|[L/M]M|[L/M]L|[L/M]K|[L/M]J|[M-REAL]D|[L]K|[L/M]N|[L/M]O|[M-REAL]C|[L/M]I|[L]C|[L/M]L|[M-REAL]K|[M-REAL]M|[L]D|[L/M]J|[L/M]D|[M-REAL]B
140,"instance_290",1,Yes,"148.00","10.00","24.00","18.00","63.00","0.72","0.62","26.00","0.72","18.00","118.00",[L]C|[L/M]A|[M-REAL]C|[L]B|[L]O|[L/M]I|[L]J|[L/M]M|[L]C|[L/M]L|[L/M]K|[M-REAL]J|[L/M]D|[L/M]N|[M-REAL]O|[M-REAL]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[M-REAL]B
141,"instance_76",1,Yes,"297.00","12.00","12.00","17.00","164.00","0.65","0.52","25.00","0.65","17.00","211.00",[L/M]A|[L/M]C|[M-REAL]E|[L]L|[L/M]G|[M-REAL]H|[L]B|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[M-REAL]I|[M-REAL]L|[L]J|[L/M]M|[L/M]K|[M-REAL]J|[L]E|[L]I|[L/M]D|[M-REAL]B|[L]H
142,"instance_293",1,Yes,"289.00","12.00","11.00","17.00","163.00","0.65","0.52","25.00","0.65","17.00","209.00",[L/M]A|[M-REAL]C|[L]J|[L/M]I|[L/M]M|[L/M]K|[M-REAL]L|[M-REAL]J|[M-REAL]D|[L]B|[L/M]N|[L]C|[L]D|[L]L|[L/M]O|[L/M]C|[L]D|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[M-REAL]D|[M-REAL]B
143,"instance_271",1,Yes,"206.00","10.00","6.00","18.00","96.00","0.72","0.62","26.00","0.72","18.00","162.00",[L/M]A|[L/M]C|[M-REAL]I|[L]J|[L]J|[L/M]K|[L/M]M|[L]C|[L/M]L|[M-REAL]J|[L]I|[L/M]D|[L/M]N|[L/M]O|[M-REAL]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[M-REAL]J|[M-REAL]D|[L/M]B|[L]D
