Result of replaying M1.tpn on Process 12 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Traversed Arcs","Raw Fitness Cost","Calculation Time (ms)","Max Move-Log Cost","Num. States","Move-Model Fitness","Trace Fitness","Max Fitness Cost","Move-Log Fitness","Trace Length","Queued States",Match
118,"instance_136",1,Yes,"175.00","7.00","6.00","16.00","56.00","0.76","0.71","24.00","0.81","16.00","145.00",[L/M]A|[L]AA|[L/M]C|[M-REAL]AA|[L/M]AC|[L]AC|[L/M]AF|[L/M]AD|[L/M]AI|[L/M]AH|[L/M]AJ|[L/M]AE|[M-REAL]AC|[L/M]AG|[L]D|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[M-REAL]D|[L/M]B
119,"instance_126",1,Yes,"305.00","7.00","9.00","16.00","102.00","0.76","0.71","24.00","0.81","16.00","215.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[L]AB|[L]B|[L/M]AH|[L/M]AD|[L/M]AE|[L/M]AI|[L]AG|[L/M]AC|[L/M]AJ|[M-REAL]AG|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[M-REAL]B
120,"instance_481",1,Yes,"607.00","10.00","22.00","16.00","203.00","0.71","0.58","24.00","0.62","16.00","367.00",[L/M]A|[L/M]C|[L/M]AA|[L]AE|[L/M]AC|[L]AG|[L]AH|[L/M]AD|[M-REAL]t29t27|[L/M]AF|[M-REAL]AH|[L]B|[L/M]AI|[L/M]AJ|[M-REAL]AG|[L/M]AB|[L]AD|[L/M]D|[M-REAL]B|[L]AC
121,"instance_91",1,Yes,"297.00","13.00","15.00","13.00","109.00","0.50","0.38","21.00","0.54","13.00","220.00",[L/M]A|[M-REAL]C|[M-REAL]AA|[L]D|[L]AG|[L/M]AC|[L]AA|[L]AH|[L]C|[L/M]AF|[M-REAL]AH|[L/M]AD|[M-REAL]t29t27|[L/M]AJ|[L]B|[L/M]AI|[M-REAL]AG|[L/M]AB|[M-REAL]D|[M-REAL]B
122,"instance_311",1,Yes,"930.00","10.00","38.00","15.00","265.00","0.67","0.57","23.00","0.67","15.00","507.00",[L/M]A|[L/M]C|[L]T|[L/M]P|[L/M]W|[L/M]Y|[L]Q|[L]B|[L/M]R|[M-REAL]T|[L]D|[L/M]U|[L]S|[L/M]Z|[L/M]V|[M-REAL]S|[L/M]X|[M-REAL]Q|[M-REAL]D|[M-REAL]B
123,"instance_177",1,Yes,"364.00","8.00","20.00","15.00","99.00","0.73","0.65","23.00","0.73","15.00","242.00",[L/M]A|[L/M]C|[M-REAL]P|[L]U|[L/M]R|[M-REAL]U|[L/M]W|[L/M]X|[L/M]T|[M-REAL]Y|[L]B|[L/M]Z|[L/M]V|[L/M]S|[L]Y|[L/M]Q|[L/M]D|[M-REAL]B|[L]P
124,"instance_277",1,Yes,"205.00","8.00","13.00","15.00","63.00","0.73","0.65","23.00","0.73","15.00","168.00",[L/M]A|[M-REAL]C|[L/M]P|[L]D|[L/M]Y|[L]V|[L/M]R|[M-REAL]V|[M-REAL]W|[L/M]X|[L/M]U|[L/M]T|[L/M]Z|[L/M]S|[L/M]Q|[M-REAL]D|[L]C|[L]W|[L/M]B
125,"instance_92",1,Yes,"100.00","8.00","8.00","15.00","34.00","0.73","0.65","23.00","0.73","15.00","95.00",[M-REAL]A|[L]V|[L/M]C|[L]W|[L/M]P|[M-REAL]W|[L/M]Y|[L/M]X|[L/M]R|[L]A|[L/M]U|[M-REAL]V|[L/M]Z|[L/M]T|[M-REAL]S|[L/M]Q|[L]S|[L/M]D|[L/M]B
126,"instance_163",1,Yes,"76.00","5.00","6.00","16.00","24.00","0.82","0.79","24.00","0.88","16.00","76.00",[L/M]A|[L]AB|[L]AI|[L/M]C|[L/M]AA|[L/M]AF|[M-REAL]AI|[L/M]AC|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AE|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
127,"instance_271",1,Yes,"524.00","8.00","25.00","16.00","176.00","0.79","0.67","24.00","0.69","16.00","328.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L]AE|[L/M]AH|[L]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AJ|[L/M]AI|[M-REAL]AG|[L]AD|[L]B|[L]AC|[L/M]AB|[L/M]D|[M-REAL]B
128,"instance_496",1,Yes,"166.00","8.00","9.00","15.00","49.00","0.73","0.65","23.00","0.73","15.00","143.00",[L]X|[L/M]A|[L/M]C|[M-REAL]P|[L/M]R|[M-REAL]Y|[L/M]Z|[L/M]W|[M-REAL]X|[L]Y|[L]S|[L]P|[L/M]V|[L/M]U|[L/M]T|[M-REAL]S|[L/M]Q|[L/M]D|[L/M]B
129,"instance_34",1,Yes,"286.00","5.00","13.00","16.00","83.00","0.82","0.79","24.00","0.88","16.00","209.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AH|[L/M]AD|[L/M]AI|[L/M]AE|[L]AB|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[L/M]B|[L]D
130,"instance_141",1,Yes,"306.00","8.00","11.00","15.00","93.00","0.73","0.65","23.00","0.73","15.00","211.00",[L/M]A|[L/M]C|[L/M]P|[L]B|[L]D|[L/M]Y|[L]S|[L/M]R|[L/M]V|[L]X|[L/M]Z|[L/M]U|[L/M]W|[M-REAL]X|[L/M]T|[M-REAL]S|[L/M]Q|[M-REAL]D|[M-REAL]B
131,"instance_33",1,Yes,"178.00","8.00","7.00","15.00","52.00","0.73","0.65","23.00","0.73","15.00","150.00",[L/M]A|[M-REAL]C|[L]Y|[L/M]P|[M-REAL]Y|[L]D|[L/M]R|[L]C|[L/M]W|[L/M]U|[L/M]X|[L/M]V|[L/M]T|[L/M]Z|[L/M]S|[L]B|[L/M]Q|[M-REAL]D|[M-REAL]B
132,"instance_144",1,Yes,"180.00","8.00","10.00","15.00","63.00","0.73","0.65","23.00","0.73","15.00","151.00",[L/M]A|[M-REAL]C|[L]X|[L/M]P|[L/M]Y|[L/M]W|[M-REAL]X|[M-REAL]R|[L]C|[L/M]U|[L/M]V|[L]B|[L/M]T|[L]R|[L/M]S|[L/M]Z|[L/M]Q|[L/M]D|[M-REAL]B
133,"instance_28",1,Yes,"255.00","5.00","5.00","16.00","70.00","0.82","0.79","24.00","0.88","16.00","181.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AE|[L]AG|[L/M]AH|[L/M]AC|[L/M]AI|[M-REAL]AG|[L]AB|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
134,"instance_303",1,Yes,"138.00","5.00","3.00","16.00","43.00","0.82","0.79","24.00","0.88","16.00","119.00",[L/M]A|[L/M]C|[L/M]AA|[L]AD|[L/M]AF|[L/M]AH|[L/M]AJ|[L/M]AC|[M-REAL]AD|[L/M]AE|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L]B|[L/M]D|[M-REAL]B
135,"instance_276",1,Yes,"693.00","11.00","35.00","13.00","262.00","0.57","0.48","21.00","0.62","13.00","391.00",[L/M]A|[M-REAL]C|[L]AJ|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AJ|[L/M]AD|[M-REAL]t29t27|[L/M]AH|[L/M]AI|[L]C|[L]B|[L]D|[L]AB|[L/M]AG|[M-REAL]AB|[M-REAL]D|[M-REAL]B
136,"instance_151",1,Yes,"637.00","8.00","23.00","15.00","190.00","0.73","0.65","23.00","0.73","15.00","382.00",[L/M]A|[L/M]C|[L/M]P|[M-REAL]R|[L/M]U|[L/M]W|[L/M]X|[M-REAL]Y|[L/M]Z|[L]R|[L]B|[L]Y|[L/M]T|[M-REAL]V|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]V
137,"instance_55",1,Yes,"75.00","8.00","5.00","15.00","30.00","0.73","0.65","23.00","0.73","15.00","75.00",[M-REAL]A|[L]B|[L/M]C|[M-REAL]P|[L]Q|[L/M]W|[L/M]Y|[L]P|[L/M]X|[L/M]R|[L/M]Z|[L/M]T|[L/M]V|[L/M]U|[L/M]S|[M-REAL]Q|[L/M]D|[M-REAL]B|[L]A
138,"instance_155",1,Yes,"300.00","11.00","17.00","13.00","101.00","0.57","0.48","21.00","0.62","13.00","209.00",[M-REAL]A|[L]D|[L/M]C|[L/M]AA|[L/M]AF|[L]B|[L/M]AC|[L/M]AH|[L]AB|[L/M]AI|[M-REAL]AJ|[L/M]AG|[L]AJ|[L]A|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
139,"instance_446",1,Yes,"138.00","8.00","8.00","15.00","47.00","0.73","0.65","23.00","0.73","15.00","120.00",[M-REAL]A|[L]B|[L/M]C|[L/M]P|[L/M]Y|[L/M]Z|[L/M]W|[L]Q|[L/M]R|[L/M]U|[L/M]V|[M-REAL]T|[L/M]S|[L/M]X|[M-REAL]Q|[L/M]D|[M-REAL]B|[L]T|[L]A
140,"instance_216",1,Yes,"531.00","8.00","18.00","15.00","152.00","0.73","0.65","23.00","0.73","15.00","329.00",[L/M]A|[L/M]C|[L/M]P|[M-REAL]W|[L/M]X|[L/M]R|[L]Q|[L]W|[L]D|[L/M]U|[L/M]V|[L/M]T|[M-REAL]Y|[L/M]Z|[L]Y|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B
141,"instance_103",1,Yes,"79.00","11.00","3.00","13.00","34.00","0.57","0.48","21.00","0.62","13.00","78.00",[M-REAL]A|[M-REAL]C|[M-REAL]AA|[M-REAL]AF|[L/M]AJ|[L]AB|[L/M]AC|[L]AF|[L]C|[L]AA|[L/M]AH|[L/M]AD|[L]A|[L/M]AI|[M-REAL]t29t27|[L/M]AG|[M-REAL]AB|[L/M]D|[L/M]B
142,"instance_108",1,Yes,"208.00","8.00","10.00","15.00","71.00","0.73","0.65","23.00","0.73","15.00","169.00",[M-REAL]A|[L]W|[L/M]C|[L/M]P|[M-REAL]W|[L/M]Y|[L]A|[L/M]Z|[L/M]X|[L/M]R|[L]D|[L/M]V|[L/M]T|[M-REAL]U|[L/M]S|[L/M]Q|[M-REAL]D|[L]U|[L/M]B
143,"instance_200",1,Yes,"76.00","5.00","4.00","16.00","23.00","0.82","0.79","24.00","0.88","16.00","76.00",[M-REAL]A|[L]AE|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AJ|[L/M]AD|[M-REAL]AE|[L/M]AI|[L/M]AH|[L/M]AG|[L]A|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
144,"instance_323",1,Yes,"78.00","8.00","5.00","15.00","28.00","0.73","0.65","23.00","0.73","15.00","79.00",[M-REAL]A|[M-REAL]C|[L]Z|[L]B|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[M-REAL]Z|[L/M]X|[L/M]V|[L/M]U|[L]A|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]C
145,"instance_321",1,Yes,"76.00","8.00","5.00","15.00","26.00","0.73","0.65","23.00","0.73","15.00","77.00",[M-REAL]A|[L]S|[L]V|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L]D|[L/M]R|[M-REAL]V|[L/M]U|[L/M]Z|[L/M]X|[L]A|[L/M]T|[M-REAL]S|[L/M]Q|[M-REAL]D|[L/M]B
146,"instance_477",1,Yes,"144.00","11.00","7.00","13.00","51.00","0.57","0.48","21.00","0.62","13.00","125.00",[M-REAL]A|[L]AD|[L/M]C|[M-REAL]AA|[L]AH|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L/M]AF|[M-REAL]AH|[L]D|[L]AA|[L]A|[L/M]AI|[L/M]AJ|[L/M]AG|[L/M]AB|[M-REAL]D|[L/M]B
147,"instance_437",1,Yes,"495.00","11.00","26.00","13.00","169.00","0.57","0.48","21.00","0.62","13.00","291.00",[M-REAL]A|[L]AI|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AI|[L/M]AD|[M-REAL]t29t27|[L]D|[L/M]AH|[L]AB|[L]A|[L]AG|[L/M]AJ|[M-REAL]AG|[M-REAL]AB|[M-REAL]D|[L/M]B
148,"instance_354",1,Yes,"170.00","8.00","9.00","15.00","53.00","0.73","0.65","23.00","0.73","15.00","143.00",[L/M]A|[M-REAL]C|[L]W|[L/M]P|[M-REAL]W|[L]V|[L]C|[L/M]R|[M-REAL]V|[L]Q|[L/M]X|[L/M]U|[L/M]T|[L/M]S|[L/M]Y|[L/M]Z|[M-REAL]Q|[L/M]D|[L/M]B
149,"instance_254",1,Yes,"128.00","8.00","8.00","15.00","38.00","0.73","0.65","23.00","0.73","15.00","111.00",[M-REAL]A|[L]D|[L/M]C|[L/M]P|[L/M]R|[L]Q|[L/M]W|[L/M]X|[L/M]U|[L/M]V|[L]Z|[L/M]T|[L/M]Y|[M-REAL]Z|[L/M]S|[M-REAL]Q|[M-REAL]D|[L/M]B|[L]A
150,"instance_21",1,Yes,"507.00","8.00","17.00","15.00","138.00","0.73","0.65","23.00","0.73","15.00","324.00",[L/M]A|[L/M]C|[L/M]P|[L]D|[L]U|[L/M]W|[L/M]R|[M-REAL]U|[L/M]X|[L/M]Y|[L]Q|[L/M]T|[L]S|[L/M]V|[M-REAL]S|[L/M]Z|[M-REAL]Q|[M-REAL]D|[L/M]B
151,"instance_22",1,Yes,"96.00","5.00","6.00","16.00","29.00","0.82","0.79","24.00","0.88","16.00","91.00",[L/M]A|[M-REAL]C|[L/M]AA|[L/M]AC|[L/M]AF|[L]AB|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AE|[L/M]AI|[L/M]AG|[L]C|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[L/M]D|[L/M]B
152,"instance_305",1,Yes,"468.00","8.00","22.00","15.00","144.00","0.73","0.65","23.00","0.73","15.00","323.00",[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]Y|[L/M]Z|[L]Y|[L/M]W|[L/M]R|[L/M]U|[L/M]X|[L/M]V|[L]P|[L/M]T|[L/M]S|[M-REAL]Q|[L]B|[L/M]D|[M-REAL]B|[L]Q
153,"instance_388",1,Yes,"103.00","8.00","6.00","15.00","40.00","0.73","0.65","23.00","0.73","15.00","97.00",[L/M]A|[M-REAL]C|[M-REAL]P|[L]B|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[M-REAL]Y|[L/M]Z|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]C|[L]P|[L]Y
154,"instance_0",1,Yes,"144.00","8.00","9.00","15.00","46.00","0.73","0.65","23.00","0.73","15.00","132.00",[L/M]A|[L]D|[L/M]C|[M-REAL]P|[L]T|[L/M]Y|[L/M]W|[L/M]Z|[L/M]R|[M-REAL]T|[L/M]X|[L]S|[L/M]U|[L/M]V|[M-REAL]S|[L]P|[L/M]Q|[M-REAL]D|[L/M]B
155,"instance_304",1,Yes,"80.00","5.00","4.00","16.00","26.00","0.82","0.79","24.00","0.88","16.00","80.00",[L]AG|[L/M]A|[M-REAL]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AH|[L/M]AJ|[L/M]AD|[L/M]AI|[L]C|[L/M]AE|[M-REAL]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
156,"instance_467",1,Yes,"133.00","5.00","4.00","16.00","42.00","0.82","0.79","24.00","0.88","16.00","114.00",[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L]AG|[L/M]AF|[L]AC|[L/M]AH|[L/M]AI|[L/M]AJ|[M-REAL]AG|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
157,"instance_232",1,Yes,"71.00","5.00","3.00","16.00","22.00","0.82","0.79","24.00","0.88","16.00","71.00",[L]AJ|[L/M]A|[L/M]C|[L/M]AA|[L/M]AC|[L/M]AF|[M-REAL]AJ|[L]AC|[L/M]AH|[L/M]AD|[L/M]AE|[M-REAL]AC|[L/M]AI|[L/M]AG|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
158,"instance_191",1,Yes,"209.00","11.00","11.00","13.00","71.00","0.57","0.48","21.00","0.62","13.00","170.00",[L/M]A|[M-REAL]C|[M-REAL]AA|[M-REAL]AF|[L/M]AI|[L]D|[L/M]AC|[L]AA|[L]AF|[L/M]AD|[M-REAL]t29t27|[L/M]AH|[L]AB|[L/M]AJ|[L/M]AG|[M-REAL]AB|[M-REAL]D|[L]C|[L/M]B
159,"instance_11",1,Yes,"93.00","8.00","4.00","15.00","30.00","0.73","0.65","23.00","0.73","15.00","91.00",[L]X|[L]P|[L/M]A|[M-REAL]C|[M-REAL]P|[L/M]R|[L/M]W|[M-REAL]X|[L/M]T|[L]S|[L/M]Y|[L]C|[L/M]V|[L/M]U|[M-REAL]S|[L/M]Z|[L/M]Q|[L/M]D|[L/M]B
160,"instance_84",1,Yes,"112.00","5.00","2.00","16.00","32.00","0.82","0.79","24.00","0.88","16.00","104.00",[L/M]A|[L]AE|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[M-REAL]AE|[L/M]AJ|[L/M]AH|[L]AG|[L/M]AI|[M-REAL]AG|[L/M]AC|[L/M]AD|[M-REAL]t29t27|[L/M]AB|[L/M]D|[L/M]B
161,"instance_411",1,Yes,"126.00","8.00","7.00","15.00","42.00","0.73","0.65","23.00","0.73","15.00","114.00",[L/M]A|[M-REAL]C|[L]Q|[L/M]P|[M-REAL]Y|[L/M]Z|[L]Y|[L/M]W|[L/M]R|[L]S|[L/M]T|[L/M]V|[L/M]U|[M-REAL]S|[L/M]X|[M-REAL]Q|[L]C|[L/M]D|[L/M]B
162,"instance_495",1,Yes,"177.00","8.00","5.00","15.00","57.00","0.73","0.65","23.00","0.73","15.00","138.00",[L/M]A|[L/M]C|[M-REAL]P|[M-REAL]R|[L/M]V|[M-REAL]W|[L/M]X|[L]Q|[L/M]Y|[L]P|[L]R|[L/M]T|[L]W|[L/M]Z|[L/M]U|[L/M]S|[M-REAL]Q|[L/M]D|[L/M]B
163,"instance_395",1,Yes,"134.00","8.00","7.00","15.00","40.00","0.73","0.65","23.00","0.73","15.00","124.00",[M-REAL]A|[L]Q|[L/M]C|[L/M]P|[L]V|[L/M]R|[M-REAL]V|[L/M]W|[L/M]Y|[L/M]X|[L/M]U|[L/M]Z|[L]S|[L/M]T|[M-REAL]S|[M-REAL]Q|[L]A|[L/M]D|[L/M]B
164,"instance_172",1,Yes,"385.00","9.00","32.00","13.00","125.00","0.64","0.57","21.00","0.69","13.00","248.00",[L/M]A|[L/M]C|[L/M]AA|[M-REAL]AF|[L/M]AI|[M-REAL]AC|[L/M]AD|[M-REAL]t29t27|[L]AB|[L]AF|[L/M]AJ|[L/M]AH|[M-REAL]AG|[M-REAL]AB|[L/M]D|[L/M]B|[L]AG|[L]AC
165,"instance_184",1,Yes,"329.00","6.00","21.00","15.00","90.00","0.80","0.74","23.00","0.80","15.00","236.00",[L/M]A|[L/M]C|[L]X|[L/M]P|[L/M]Y|[L/M]W|[M-REAL]X|[L/M]R|[L/M]Z|[L/M]V|[L]S|[L/M]T|[L/M]U|[M-REAL]S|[L]D|[L/M]Q|[M-REAL]D|[L/M]B
166,"instance_65",1,Yes,"126.00","6.00","8.00","15.00","38.00","0.80","0.74","23.00","0.80","15.00","115.00",[L/M]A|[L]U|[L/M]C|[L/M]P|[L]S|[L/M]Y|[L/M]W|[L/M]R|[M-REAL]U|[L/M]X|[L/M]T|[L/M]V|[M-REAL]S|[L/M]Z|[L/M]Q|[L]B|[L/M]D|[M-REAL]B
167,"instance_185",1,Yes,"365.00","6.00","16.00","15.00","93.00","0.80","0.74","23.00","0.80","15.00","242.00",[L/M]A|[L/M]C|[L/M]P|[L/M]R|[L]Z|[L/M]Y|[M-REAL]Z|[L]Q|[L/M]W|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L]D|[L/M]X|[M-REAL]Q|[M-REAL]D|[L/M]B
168,"instance_178",1,Yes,"65.00","6.00","6.00","15.00","25.00","0.80","0.74","23.00","0.80","15.00","66.00",[M-REAL]A|[L]B|[L/M]C|[L/M]P|[L/M]W|[L/M]Y|[L/M]X|[L/M]Z|[M-REAL]R|[L/M]U|[L/M]V|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B|[L]A|[L]R
169,"instance_287",1,Yes,"171.00","9.00","9.00","13.00","60.00","0.64","0.57","21.00","0.69","13.00","137.00",[L/M]A|[M-REAL]C|[L]AJ|[L/M]AA|[L/M]AF|[M-REAL]AJ|[M-REAL]AC|[L/M]AD|[M-REAL]t29t27|[L]C|[L]AB|[L/M]AH|[L/M]AI|[L]AC|[L/M]AG|[M-REAL]AB|[L/M]D|[L/M]B
170,"instance_83",1,Yes,"136.00","6.00","8.00","16.00","42.00","0.86","0.75","24.00","0.75","16.00","122.00",[L/M]A|[L/M]C|[M-REAL]AA|[L]AD|[L/M]AF|[L/M]AJ|[L/M]AC|[L]AE|[L/M]AI|[L/M]AH|[L/M]AD|[M-REAL]t29t27|[L/M]AG|[L]AC|[L]AA|[L/M]AB|[L/M]D|[L/M]B
171,"instance_152",1,Yes,"193.00","9.00","12.00","13.00","62.00","0.64","0.57","21.00","0.69","13.00","147.00",[M-REAL]A|[L]AB|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AH|[L]D|[L/M]AJ|[L]B|[L/M]AI|[L/M]AG|[L]A|[L/M]AD|[M-REAL]t29t27|[M-REAL]AB|[M-REAL]D|[M-REAL]B
172,"instance_196",1,Yes,"109.00","6.00","7.00","15.00","33.00","0.80","0.74","23.00","0.80","15.00","102.00",[L/M]A|[M-REAL]C|[L]T|[L/M]P|[L/M]R|[M-REAL]T|[L/M]W|[L/M]X|[L/M]Y|[L/M]Z|[L/M]V|[L/M]U|[L]C|[L]B|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
173,"instance_89",1,Yes,"246.00","9.00","9.00","13.00","82.00","0.64","0.57","21.00","0.69","13.00","174.00",[L/M]A|[L/M]C|[M-REAL]AA|[M-REAL]AF|[L/M]AJ|[L]AF|[L/M]AH|[M-REAL]AC|[L/M]AD|[M-REAL]t29t27|[L]AB|[L]AA|[L/M]AI|[L]AC|[L/M]AG|[M-REAL]AB|[L/M]D|[L/M]B
174,"instance_498",1,Yes,"78.00","6.00","2.00","15.00","25.00","0.80","0.74","23.00","0.80","15.00","77.00",[L]P|[L/M]A|[M-REAL]C|[M-REAL]P|[L/M]W|[L/M]R|[L]C|[L/M]Y|[L/M]X|[L/M]V|[L/M]Z|[L/M]U|[L]B|[L/M]T|[L/M]S|[L/M]Q|[L/M]D|[M-REAL]B
175,"instance_138",1,Yes,"94.00","9.00","7.00","13.00","35.00","0.64","0.57","21.00","0.69","13.00","89.00",[L]AI|[L]B|[L/M]A|[L/M]C|[L/M]AA|[L]AG|[L/M]AF|[M-REAL]AI|[L]AD|[L/M]AH|[L/M]AC|[M-REAL]AD|[M-REAL]t29t27|[L/M]AJ|[M-REAL]AG|[L/M]AB|[L/M]D|[M-REAL]B
176,"instance_9",1,Yes,"205.00","9.00","10.00","13.00","74.00","0.64","0.57","21.00","0.69","13.00","167.00",[L/M]A|[L/M]C|[M-REAL]AA|[L]AG|[L/M]AF|[M-REAL]AC|[L]D|[L/M]AD|[M-REAL]t29t27|[L/M]AI|[L/M]AJ|[L/M]AH|[M-REAL]AG|[L]AA|[L/M]AB|[M-REAL]D|[L]AC|[L/M]B
177,"instance_135",1,Yes,"113.00","6.00","4.00","15.00","36.00","0.80","0.74","23.00","0.80","15.00","101.00",[L/M]A|[M-REAL]C|[L/M]P|[L/M]Y|[L]S|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]T|[L/M]V|[L]C|[L/M]Z|[M-REAL]S|[L/M]Q|[M-REAL]D|[L/M]B|[L]D
178,"instance_240",1,Yes,"108.00","6.00","5.00","15.00","36.00","0.80","0.74","23.00","0.80","15.00","96.00",[L/M]A|[L/M]C|[M-REAL]P|[L/M]W|[M-REAL]Y|[L/M]Z|[L]V|[L]Y|[L/M]R|[M-REAL]V|[L/M]X|[L]P|[L/M]T|[L/M]U|[L/M]S|[L/M]Q|[L/M]D|[L/M]B
179,"instance_262",1,Yes,"124.00","6.00","3.00","15.00","37.00","0.80","0.74","23.00","0.80","15.00","112.00",[M-REAL]A|[L/M]C|[L/M]P|[L]X|[L/M]W|[M-REAL]X|[L/M]Y|[L/M]R|[L]A|[L/M]U|[L/M]V|[L/M]Z|[L/M]T|[L/M]S|[L/M]Q|[M-REAL]D|[L/M]B|[L]D
180,"instance_245",1,Yes,"77.00","6.00","4.00","15.00","26.00","0.80","0.74","23.00","0.80","15.00","76.00",[L/M]A|[M-REAL]C|[L]S|[L/M]P|[L/M]Y|[L/M]W|[L/M]R|[L/M]Z|[L/M]X|[L/M]V|[L/M]U|[L/M]T|[M-REAL]S|[L]D|[L]C|[L/M]Q|[M-REAL]D|[L/M]B
181,"instance_483",1,Yes,"291.00","9.00","17.00","13.00","87.00","0.64","0.57","21.00","0.69","13.00","200.00",[M-REAL]A|[L]AJ|[L/M]C|[L/M]AA|[L/M]AF|[M-REAL]AJ|[L/M]AC|[L/M]AI|[L/M]AD|[M-REAL]t29t27|[L]AB|[L/M]AH|[M-REAL]AG|[M-REAL]AB|[L/M]D|[L]A|[L]AG|[L/M]B
182,"instance_193",1,Yes,"82.00","6.00","4.00","15.00","28.00","0.80","0.74","23.00","0.80","15.00","81.00",[L/M]A|[M-REAL]C|[L]S|[L/M]P|[L/M]W|[L]Q|[L/M]R|[L/M]X|[L/M]U|[L/M]V|[L/M]T|[M-REAL]S|[L/M]Y|[L/M]Z|[M-REAL]Q|[L]C|[L/M]D|[L/M]B
183,"instance_313",1,Yes,"106.00","6.00","7.00","15.00","32.00","0.80","0.74","23.00","0.80","15.00","101.00",[L/M]A|[L]Z|[L/M]C|[L]B|[L/M]P|[L]Q|[L/M]R|[L/M]W|[L/M]Y|[M-REAL]Z|[L/M]V|[L/M]X|[L/M]U|[L/M]T|[L/M]S|[M-REAL]Q|[L/M]D|[M-REAL]B
184,"instance_430",1,Yes,"307.00","6.00","6.00","15.00","82.00","0.80","0.74","23.00","0.80","15.00","221.00",[L/M]A|[L/M]C|[M-REAL]P|[L/M]R|[L/M]W|[L]P|[L/M]Y|[L/M]X|[L/M]V|[L/M]U|[L]S|[L/M]T|[M-REAL]S|[M-REAL]Z|[L/M]Q|[L]Z|[L/M]D|[L/M]B
185,"instance_493",1,Yes,"72.00","6.00","2.00","15.00","24.00","0.80","0.74","23.00","0.80","15.00","72.00",[M-REAL]A|[M-REAL]C|[L/M]P|[L]C|[L/M]W|[L]A|[L/M]Y|[L/M]X|[L/M]R|[L]S|[L/M]Z|[L/M]U|[L/M]V|[L/M]T|[M-REAL]S|[L/M]Q|[L/M]D|[L/M]B
186,"instance_443",1,Yes,"72.00","6.00","4.00","15.00","24.00","0.80","0.74","23.00","0.80","15.00","73.00",[M-REAL]A|[L]Q|[L/M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]T|[L]Z|[L/M]X|[L/M]V|[L/M]U|[L/M]S|[L/M]Y|[M-REAL]Z|[M-REAL]Q|[L]A|[L/M]D|[L/M]B
